probe_id,relationship_type,sample_pool,clean_morphology_inclusion,scene,object_hypothesis_id,state_condition,optical_frame,tau0_sar_frame,sar_window_start,sar_window_end,sar_window_frames,n_sar_frames_observed,support_region_mode,range_prior_mode,best_peak_frame,best_peak_to_background_ratio,median_peak_to_background_ratio,peak_frame_to_frame_step_mean_px,centroid_frame_to_frame_step_mean_px,centroid_drift_x,centroid_drift_y,short_window_stability_label,gt_frame_in_window_posthoc,single_frame_peak_to_background_ratio,window_vs_single_observation,notes,provenance_labels
W0001,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,165,343.75,342,345,342;343;344;345,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,344,1.8648,1.8274,867.57,4.728,-0.54714,-1.51254,short_window_peak_or_centroid_stable,true,1.8263,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0002,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,165,343.75,342,345,342;343;344;345,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,344,1.8648,1.8274,867.57,4.728,-0.54714,-1.51254,short_window_peak_or_centroid_stable,true,1.8648,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0003,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,166,345.8333,344,347,344;345;346;347,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,344,1.8642,1.849,433.785,4.531,-0.57499,-1.72896,short_window_peak_or_centroid_stable,true,1.828,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0004,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,166,345.8333,344,347,344;345;346;347,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,344,1.8642,1.849,433.785,4.531,-0.57499,-1.72896,short_window_peak_or_centroid_stable,true,1.834,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0005,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,167,347.9167,346,349,346;347;348;349,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,348,1.8904,1.8746,0,10.013,-3.88774,-5.90939,short_window_peak_or_centroid_stable,true,1.8649,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0006,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,167,347.9167,346,349,346;347;348;349,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,348,1.8904,1.8746,0,10.013,-3.88774,-5.90939,short_window_peak_or_centroid_stable,true,1.8904,single_frame_peak_observation_stronger_than_window_best,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0007,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,168,350,349,351,349;350;351,3,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,350,1.9155,1.9034,650.996,3.549,0.38569,-2.13597,short_window_peak_or_centroid_stable,true,1.8839,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0008,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,168,350,349,351,349;350;351,3,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,350,1.9155,1.9034,650.996,3.549,0.38569,-2.13597,short_window_peak_or_centroid_stable,true,1.9155,single_frame_peak_observation_stronger_than_window_best,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0009,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,168,350,349,351,349;350;351,3,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,350,1.9155,1.9034,650.996,3.549,0.38569,-2.13597,short_window_peak_or_centroid_stable,true,1.9034,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0010,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,169,352.0833,351,354,351;352;353;354,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,354,1.9327,1.9064,0,6.832,-1.99073,-2.11169,short_window_peak_or_centroid_stable,true,1.9001,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0011,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,169,352.0833,351,354,351;352;353;354,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,354,1.9327,1.9064,0,6.832,-1.99073,-2.11169,short_window_peak_or_centroid_stable,true,1.9095,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0012,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,171,356.25,355,358,355;356;357;358,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,356,1.9468,1.9121,74.985,6.112,-0.45269,-4.5567,short_window_peak_or_centroid_stable,true,1.9468,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0013,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,171,356.25,355,358,355;356;357;358,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,356,1.9468,1.9121,74.985,6.112,-0.45269,-4.5567,short_window_peak_or_centroid_stable,true,1.9124,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0014,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,172,358.3333,357,360,357;358;359;360,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,360,1.967,1.9119,0,10.432,-1.0702,2.71801,short_window_peak_or_centroid_stable,true,1.9115,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0015,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,172,358.3333,357,360,357;358;359;360,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,360,1.967,1.9119,0,10.432,-1.0702,2.71801,short_window_peak_or_centroid_stable,true,1.875,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0016,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,173,360.4167,359,362,359;360;361;362,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,361,2.0282,1.9945,94.149,2.951,-0.18452,0.81466,short_window_peak_or_centroid_stable,true,1.9662,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0017,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,173,360.4167,359,362,359;360;361;362,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,361,2.0282,1.9945,94.149,2.951,-0.18452,0.81466,short_window_peak_or_centroid_stable,true,2.0282,single_frame_peak_observation_stronger_than_window_best,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0018,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,174,362.5,361,364,361;362;363;364,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,364,2.0469,2.0249,219.045,10.238,2.21638,3.57713,short_window_peak_or_centroid_stable,true,2.0222,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0019,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,174,362.5,361,364,361;362;363;364,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,364,2.0469,2.0249,219.045,10.238,2.21638,3.57713,short_window_peak_or_centroid_stable,true,2.0103,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0020,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,175,364.5833,363,366,363;364;365;366,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,364,2.0458,2.024,245.267,11,1.3104,1.82778,short_window_peak_or_centroid_stable,true,2.0458,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0021,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,175,364.5833,363,366,363;364;365;366,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,364,2.0458,2.024,245.267,11,1.3104,1.82778,short_window_peak_or_centroid_stable,true,2.0201,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0022,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,176,366.6667,365,368,365;366;367;368,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,366,2.0265,2.0209,0,10.278,-0.63017,-6.28291,short_window_peak_or_centroid_stable,true,2.0265,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0023,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,176,366.6667,365,368,365;366;367;368,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,366,2.0265,2.0209,0,10.278,-0.63017,-6.28291,short_window_peak_or_centroid_stable,true,2.0179,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0024,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,177,368.75,367,370,367;368;369;370,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,368,2.0224,1.9984,223.862,4.786,-0.52801,-3.09626,short_window_peak_or_centroid_stable,true,2.0224,single_frame_peak_observation_stronger_than_window_best,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0025,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,177,368.75,367,370,367;368;369;370,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,368,2.0224,1.9984,223.862,4.786,-0.52801,-3.09626,short_window_peak_or_centroid_stable,true,1.9791,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0026,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,178,370.8333,369,372,369;370;371;372,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,370,1.9784,1.9688,153.951,4.428,-0.01121,4.83435,short_window_peak_or_centroid_stable,true,1.9784,single_frame_peak_observation_stronger_than_window_best,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0027,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,178,370.8333,369,372,369;370;371;372,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,370,1.9784,1.9688,153.951,4.428,-0.01121,4.83435,short_window_peak_or_centroid_stable,true,1.9598,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0028,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,179,372.9167,371,374,371;372;373;374,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,374,2.042,1.9833,177.354,4.822,1.44084,-1.78281,short_window_peak_or_centroid_stable,true,1.8978,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0029,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,179,372.9167,371,374,371;372;373;374,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,374,2.042,1.9833,177.354,4.822,1.44084,-1.78281,short_window_peak_or_centroid_stable,true,2.008,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0030,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,180,375,374,376,374;375;376,3,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,376,2.1259,2.078,0,4.761,0.07486,-3.9238,short_window_peak_or_centroid_stable,true,2.0395,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0031,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,180,375,374,376,374;375;376,3,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,376,2.1259,2.078,0,4.761,0.07486,-3.9238,short_window_peak_or_centroid_stable,true,2.078,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0032,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,180,375,374,376,374;375;376,3,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,376,2.1259,2.078,0,4.761,0.07486,-3.9238,short_window_peak_or_centroid_stable,true,2.1259,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0033,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,181,377.0833,376,379,376;377;378;379,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,377,2.1636,2.1251,0,4.205,-0.08417,-3.42437,short_window_peak_or_centroid_stable,true,2.1636,single_frame_peak_observation_stronger_than_window_best,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0034,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,181,377.0833,376,379,376;377;378;379,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,377,2.1636,2.1251,0,4.205,-0.08417,-3.42437,short_window_peak_or_centroid_stable,true,2.0985,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0035,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,182,379.1667,378,381,378;379;380;381,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,379,2.1238,2.0908,0,7.082,1.2884,-6.41999,short_window_peak_or_centroid_stable,true,2.1238,single_frame_peak_observation_stronger_than_window_best,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0036,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,182,379.1667,378,381,378;379;380;381,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,379,2.1238,2.0908,0,7.082,1.2884,-6.41999,short_window_peak_or_centroid_stable,true,2.0848,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0037,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,184,383.3333,382,385,382;383;384;385,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,385,2.1116,2.0689,0,4.499,-1.09691,2.07623,short_window_peak_or_centroid_stable,true,2.0586,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0038,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,184,383.3333,382,385,382;383;384;385,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,385,2.1116,2.0689,0,4.499,-1.09691,2.07623,short_window_peak_or_centroid_stable,true,2.0791,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0039,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,186,387.5,386,389,386;387;388;389,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,387,2.1062,2.0139,126.464,12.169,-0.07531,6.2357,short_window_peak_or_centroid_stable,true,2.1062,single_frame_peak_observation_stronger_than_window_best,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0040,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,186,387.5,386,389,386;387;388;389,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,387,2.1062,2.0139,126.464,12.169,-0.07531,6.2357,short_window_peak_or_centroid_stable,true,1.8593,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0041,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,187,389.5833,388,391,388;389;390;391,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,390,2.1268,1.93,135.723,7.044,-0.47448,4.47759,short_window_peak_or_centroid_stable,true,2.0034,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0042,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,187,389.5833,388,391,388;389;390;391,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,390,2.1268,1.93,135.723,7.044,-0.47448,4.47759,short_window_peak_or_centroid_stable,true,2.1268,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0043,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,188,391.6667,390,393,390;391;392;393,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,390,2.1221,1.9868,122.133,8.868,-0.01977,1.54414,short_window_peak_or_centroid_stable,true,1.838,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0044,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,188,391.6667,390,393,390;391;392;393,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,390,2.1221,1.9868,122.133,8.868,-0.01977,1.54414,short_window_peak_or_centroid_stable,true,1.9304,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0045,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,189,393.75,392,395,392;393;394;395,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,393,2.0469,2.0018,122.797,17.374,-5.53747,8.85295,short_window_peak_or_centroid_stable,true,2.0469,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0046,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,189,393.75,392,395,392;393;394;395,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,393,2.0469,2.0018,122.797,17.374,-5.53747,8.85295,short_window_peak_or_centroid_stable,true,1.9589,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0047,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,169,352.0833,351,354,351;352;353;354,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,354,1.9554,1.9316,1300.305,6.955,0.12599,-2.48623,short_window_peak_or_centroid_stable,true,1.9212,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0048,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,169,352.0833,351,354,351;352;353;354,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,354,1.9554,1.9316,1300.305,6.955,0.12599,-2.48623,short_window_peak_or_centroid_stable,true,1.931,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
