scene,object_hypothesis_id,sar_gt_id,sar_frame,gt_azimuth_deg,azimuth_prior_center_deg,azimuth_prior_start_deg,azimuth_prior_end_deg,azimuth_prior_width_deg,azimuth_error_to_center_deg,azimuth_prior_contains_gt,azimuth_failure_context,size_shell_mode,gt_long_axis_px,gt_short_axis_px,gt_axis_aspect,vehicle_size_shell_contains_gt,base_vehicle_size_shell_contains_gt,size_shell_angular_width_at_gt_radius_deg,size_shell_to_azimuth_width_ratio,size_shell_compression_effect,shape_range_shell_mode,shape_range_shell_radius_min_px,shape_range_shell_radius_max_px,shape_range_shell_width_px,range_shell_contains_gt,range_shell_note
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,169,350,-34.958,-7.183,-45.414,34.599,80.013,-27.775,true,,relaxed_state_size_shell,170.069,79.007,2.1526,true,true,27.388,0.3423,posthoc_size_shell_much_narrower_than_azimuth_sector,small_optical_area_posthoc_bin,452.027,576.167,124.140,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,170,350,-19.118,-7.958,-45.411,34.588,79.999,-11.160,true,,relaxed_state_size_shell,173.750,74.157,2.3430,true,true,36.242,0.4530,posthoc_size_shell_much_narrower_than_azimuth_sector,medium_optical_area_posthoc_bin,366.393,455.063,88.670,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,171,351,6.357,-7.005,-48.408,37.581,85.989,13.362,true,,relaxed_state_size_shell,160.616,71.042,2.2609,true,true,45.388,0.5278,posthoc_size_shell_not_narrow_or_no_azimuth_sector,large_optical_area_posthoc_bin,152.418,402.483,250.066,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,172,351,-34.506,-7.183,-45.414,34.599,80.013,-27.323,true,,relaxed_state_size_shell,158.658,65.852,2.4093,true,true,27.923,0.3490,posthoc_size_shell_much_narrower_than_azimuth_sector,small_optical_area_posthoc_bin,452.027,576.167,124.140,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,173,351,-19.327,-7.958,-45.411,34.588,79.999,-11.369,true,,relaxed_state_size_shell,171.226,76.413,2.2408,true,true,36.257,0.4532,posthoc_size_shell_much_narrower_than_azimuth_sector,medium_optical_area_posthoc_bin,366.393,455.063,88.670,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,174,352,6.453,-7.005,-48.408,37.581,85.989,13.458,true,,relaxed_state_size_shell,154.000,76.407,2.0155,true,true,45.328,0.5271,posthoc_size_shell_not_narrow_or_no_azimuth_sector,large_optical_area_posthoc_bin,152.418,402.483,250.066,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,175,352,-32.698,-7.183,-45.414,34.599,80.013,-25.515,true,,relaxed_state_size_shell,168.105,78.146,2.1512,true,true,28.090,0.3511,posthoc_size_shell_much_narrower_than_azimuth_sector,small_optical_area_posthoc_bin,452.027,576.167,124.140,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,176,352,-18.252,-7.958,-45.411,34.588,79.999,-10.294,true,,relaxed_state_size_shell,165.109,75.000,2.2015,true,true,36.924,0.4616,posthoc_size_shell_much_narrower_than_azimuth_sector,medium_optical_area_posthoc_bin,366.393,455.063,88.670,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,177,353,8.721,-7.005,-48.408,37.581,85.989,15.726,true,,relaxed_state_size_shell,157.981,75.187,2.1012,true,true,45.203,0.5257,posthoc_size_shell_not_narrow_or_no_azimuth_sector,large_optical_area_posthoc_bin,152.418,402.483,250.066,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,178,353,-32.846,-7.183,-45.414,34.599,80.013,-25.663,true,,relaxed_state_size_shell,156.742,76.129,2.0589,true,true,28.298,0.3537,posthoc_size_shell_much_narrower_than_azimuth_sector,small_optical_area_posthoc_bin,452.027,576.167,124.140,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,179,353,-17.391,-7.958,-45.411,34.588,79.999,-9.433,true,,relaxed_state_size_shell,163.024,75.935,2.1469,true,true,36.883,0.4610,posthoc_size_shell_much_narrower_than_azimuth_sector,medium_optical_area_posthoc_bin,366.393,455.063,88.670,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,180,354,-32.004,-7.183,-45.414,34.599,80.013,-24.821,true,,relaxed_state_size_shell,151.388,75.438,2.0068,true,true,28.381,0.3547,posthoc_size_shell_much_narrower_than_azimuth_sector,small_optical_area_posthoc_bin,452.027,576.167,124.140,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,181,354,-16.401,-7.958,-45.411,34.588,79.999,-8.443,true,,relaxed_state_size_shell,164.100,70.360,2.3323,true,true,37.112,0.4639,posthoc_size_shell_much_narrower_than_azimuth_sector,medium_optical_area_posthoc_bin,366.393,455.063,88.670,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,182,354,9.258,-7.005,-48.408,37.581,85.989,16.263,true,,relaxed_state_size_shell,153.525,69.400,2.2122,true,true,45.143,0.5250,posthoc_size_shell_not_narrow_or_no_azimuth_sector,large_optical_area_posthoc_bin,152.418,402.483,250.066,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,183,355,-31.562,-7.183,-45.414,34.599,80.013,-24.379,true,,relaxed_state_size_shell,149.290,77.832,1.9181,true,true,28.538,0.3567,posthoc_size_shell_much_narrower_than_azimuth_sector,small_optical_area_posthoc_bin,452.027,576.167,124.140,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,184,355,-15.583,-7.958,-45.411,34.588,79.999,-7.625,true,,relaxed_state_size_shell,166.355,74.645,2.2286,true,true,37.014,0.4627,posthoc_size_shell_much_narrower_than_azimuth_sector,medium_optical_area_posthoc_bin,366.393,455.063,88.670,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,185,355,9.775,-7.005,-48.408,37.581,85.989,16.780,true,,relaxed_state_size_shell,155.548,70.826,2.1962,true,true,45.107,0.5246,posthoc_size_shell_not_narrow_or_no_azimuth_sector,large_optical_area_posthoc_bin,152.418,402.483,250.066,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,186,356,-30.389,-7.183,-45.414,34.599,80.013,-23.206,true,,relaxed_state_size_shell,162.667,73.198,2.2223,true,true,29.078,0.3634,posthoc_size_shell_much_narrower_than_azimuth_sector,small_optical_area_posthoc_bin,452.027,576.167,124.140,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,187,356,11.116,-7.005,-48.408,37.581,85.989,18.121,true,,relaxed_state_size_shell,150.438,68.583,2.1935,true,true,45.365,0.5276,posthoc_size_shell_not_narrow_or_no_azimuth_sector,large_optical_area_posthoc_bin,152.418,402.483,250.066,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,188,356,-14.696,-7.958,-45.411,34.588,79.999,-6.738,true,,relaxed_state_size_shell,168.582,78.900,2.1367,true,true,37.188,0.4649,posthoc_size_shell_much_narrower_than_azimuth_sector,medium_optical_area_posthoc_bin,366.393,455.063,88.670,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,189,357,-30.488,-7.183,-45.414,34.599,80.013,-23.305,true,,relaxed_state_size_shell,162.681,71.577,2.2728,true,true,28.877,0.3609,posthoc_size_shell_much_narrower_than_azimuth_sector,small_optical_area_posthoc_bin,452.027,576.167,124.140,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,190,357,12.349,-7.005,-48.408,37.581,85.989,19.354,true,,relaxed_state_size_shell,155.652,68.023,2.2882,true,true,44.534,0.5179,posthoc_size_shell_not_narrow_or_no_azimuth_sector,large_optical_area_posthoc_bin,152.418,402.483,250.066,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,191,357,-12.992,-7.958,-45.411,34.588,79.999,-5.034,true,,relaxed_state_size_shell,164.974,78.858,2.0920,true,true,37.244,0.4656,posthoc_size_shell_much_narrower_than_azimuth_sector,medium_optical_area_posthoc_bin,366.393,455.063,88.670,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,192,358,-28.392,-7.183,-45.414,34.599,80.013,-21.209,true,,relaxed_state_size_shell,155.717,79.180,1.9666,true,true,29.355,0.3669,posthoc_size_shell_much_narrower_than_azimuth_sector,small_optical_area_posthoc_bin,452.027,576.167,124.140,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,193,358,14.245,-7.005,-48.408,37.581,85.989,21.250,true,,relaxed_state_size_shell,163.410,74.933,2.1807,true,true,44.409,0.5164,posthoc_size_shell_not_narrow_or_no_azimuth_sector,large_optical_area_posthoc_bin,152.418,402.483,250.066,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,194,358,-12.307,-7.958,-45.411,34.588,79.999,-4.349,true,,relaxed_state_size_shell,158.573,77.666,2.0417,true,true,37.671,0.4709,posthoc_size_shell_much_narrower_than_azimuth_sector,medium_optical_area_posthoc_bin,366.393,455.063,88.670,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,195,359,-28.840,-7.183,-45.414,34.599,80.013,-21.657,true,,relaxed_state_size_shell,165.403,73.300,2.2565,true,true,29.413,0.3676,posthoc_size_shell_much_narrower_than_azimuth_sector,small_optical_area_posthoc_bin,452.027,576.167,124.140,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,196,359,14.503,-7.005,-48.408,37.581,85.989,21.508,true,,relaxed_state_size_shell,157.268,73.105,2.1513,true,true,44.627,0.5190,posthoc_size_shell_not_narrow_or_no_azimuth_sector,large_optical_area_posthoc_bin,152.418,402.483,250.066,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,197,359,-11.895,-7.958,-45.411,34.588,79.999,-3.937,true,,relaxed_state_size_shell,170.644,70.165,2.4320,true,true,37.713,0.4714,posthoc_size_shell_much_narrower_than_azimuth_sector,medium_optical_area_posthoc_bin,366.393,455.063,88.670,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,198,360,-27.537,-7.183,-45.414,34.599,80.013,-20.354,true,,relaxed_state_size_shell,158.800,78.669,2.0186,true,true,29.596,0.3699,posthoc_size_shell_much_narrower_than_azimuth_sector,small_optical_area_posthoc_bin,452.027,576.167,124.140,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,199,360,14.991,-7.005,-48.408,37.581,85.989,21.996,true,,relaxed_state_size_shell,145.640,77.468,1.8800,true,true,43.964,0.5113,posthoc_size_shell_not_narrow_or_no_azimuth_sector,large_optical_area_posthoc_bin,152.418,402.483,250.066,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,200,360,-10.555,-7.958,-45.411,34.588,79.999,-2.597,true,,relaxed_state_size_shell,156.385,80.898,1.9331,true,true,37.697,0.4712,posthoc_size_shell_much_narrower_than_azimuth_sector,medium_optical_area_posthoc_bin,366.393,455.063,88.670,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,201,361,-26.994,-7.183,-45.414,34.599,80.013,-19.811,true,,relaxed_state_size_shell,166.226,73.800,2.2524,true,true,30.021,0.3752,posthoc_size_shell_much_narrower_than_azimuth_sector,small_optical_area_posthoc_bin,452.027,576.167,124.140,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,202,361,16.706,-7.005,-48.408,37.581,85.989,23.711,true,,relaxed_state_size_shell,162.497,71.039,2.2874,true,true,43.780,0.5091,posthoc_size_shell_not_narrow_or_no_azimuth_sector,large_optical_area_posthoc_bin,152.418,402.483,250.066,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,203,361,-9.235,-7.958,-45.411,34.588,79.999,-1.277,true,,relaxed_state_size_shell,176.842,72.626,2.4350,true,true,37.876,0.4735,posthoc_size_shell_much_narrower_than_azimuth_sector,medium_optical_area_posthoc_bin,366.393,455.063,88.670,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,204,362,-26.185,-7.183,-45.414,34.599,80.013,-19.002,true,,relaxed_state_size_shell,141.706,75.400,1.8794,true,true,30.229,0.3778,posthoc_size_shell_much_narrower_than_azimuth_sector,small_optical_area_posthoc_bin,452.027,576.167,124.140,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,205,362,16.686,-7.005,-48.408,37.581,85.989,23.691,true,,relaxed_state_size_shell,154.520,77.937,1.9826,true,true,43.391,0.5046,posthoc_size_shell_not_narrow_or_no_azimuth_sector,large_optical_area_posthoc_bin,152.418,402.483,250.066,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,206,362,-9.057,-7.958,-45.411,34.588,79.999,-1.099,true,,relaxed_state_size_shell,154.000,82.580,1.8649,true,true,37.900,0.4738,posthoc_size_shell_much_narrower_than_azimuth_sector,medium_optical_area_posthoc_bin,366.393,455.063,88.670,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,207,363,-25.337,-7.183,-45.414,34.599,80.013,-18.154,true,,relaxed_state_size_shell,164.044,78.745,2.0832,true,true,30.138,0.3767,posthoc_size_shell_much_narrower_than_azimuth_sector,small_optical_area_posthoc_bin,452.027,576.167,124.140,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,208,363,19.356,-7.005,-48.408,37.581,85.989,26.361,true,,relaxed_state_size_shell,157.710,71.355,2.2102,true,true,43.356,0.5042,posthoc_size_shell_not_narrow_or_no_azimuth_sector,large_optical_area_posthoc_bin,152.418,402.483,250.066,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,209,363,-6.747,-7.958,-45.411,34.588,79.999,1.211,true,,relaxed_state_size_shell,177.535,76.535,2.3197,true,true,37.824,0.4728,posthoc_size_shell_much_narrower_than_azimuth_sector,medium_optical_area_posthoc_bin,366.393,455.063,88.670,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,210,364,-24.448,-7.183,-45.414,34.599,80.013,-17.265,true,,relaxed_state_size_shell,181.081,80.584,2.2471,true,true,30.423,0.3802,posthoc_size_shell_much_narrower_than_azimuth_sector,small_optical_area_posthoc_bin,452.027,576.167,124.140,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,211,364,20.565,-7.005,-48.408,37.581,85.989,27.570,true,,relaxed_state_size_shell,158.211,78.944,2.0041,true,true,43.013,0.5002,posthoc_size_shell_not_narrow_or_no_azimuth_sector,large_optical_area_posthoc_bin,152.418,402.483,250.066,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,212,364,-6.028,-7.958,-45.411,34.588,79.999,1.930,true,,relaxed_state_size_shell,179.718,78.669,2.2845,true,true,38.050,0.4756,posthoc_size_shell_much_narrower_than_azimuth_sector,medium_optical_area_posthoc_bin,366.393,455.063,88.670,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,213,365,-23.793,-7.183,-45.414,34.599,80.013,-16.610,true,,relaxed_state_size_shell,165.112,78.973,2.0907,true,true,30.542,0.3817,posthoc_size_shell_much_narrower_than_azimuth_sector,small_optical_area_posthoc_bin,452.027,576.167,124.140,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,214,365,20.427,-7.005,-48.408,37.581,85.989,27.432,true,,relaxed_state_size_shell,153.067,75.867,2.0176,true,true,42.917,0.4991,posthoc_size_shell_much_narrower_than_azimuth_sector,large_optical_area_posthoc_bin,152.418,402.483,250.066,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,215,365,-5.916,-7.958,-45.411,34.588,79.999,2.042,true,,relaxed_state_size_shell,158.507,72.069,2.1994,true,true,38.129,0.4766,posthoc_size_shell_much_narrower_than_azimuth_sector,medium_optical_area_posthoc_bin,366.393,455.063,88.670,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,216,366,22.264,-7.005,-48.408,37.581,85.989,29.269,true,,relaxed_state_size_shell,169.732,82.377,2.0604,true,true,42.566,0.4950,posthoc_size_shell_much_narrower_than_azimuth_sector,large_optical_area_posthoc_bin,152.418,402.483,250.066,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,217,366,-3.561,-7.958,-45.411,34.588,79.999,4.397,true,,relaxed_state_size_shell,182.942,84.323,2.1695,true,true,38.245,0.4781,posthoc_size_shell_much_narrower_than_azimuth_sector,medium_optical_area_posthoc_bin,366.393,455.063,88.670,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,218,366,-22.740,-7.183,-45.414,34.599,80.013,-15.557,true,,relaxed_state_size_shell,181.926,79.510,2.2881,true,true,30.704,0.3837,posthoc_size_shell_much_narrower_than_azimuth_sector,small_optical_area_posthoc_bin,452.027,576.167,124.140,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,219,367,22.059,-7.005,-48.408,37.581,85.989,29.064,true,,relaxed_state_size_shell,155.625,85.520,1.8197,true,true,42.206,0.4908,posthoc_size_shell_much_narrower_than_azimuth_sector,large_optical_area_posthoc_bin,152.418,402.483,250.066,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,220,367,-3.171,-7.958,-45.411,34.588,79.999,4.787,true,,relaxed_state_size_shell,163.953,76.067,2.1554,true,true,38.388,0.4799,posthoc_size_shell_much_narrower_than_azimuth_sector,medium_optical_area_posthoc_bin,366.393,455.063,88.670,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,221,367,-22.346,-7.183,-45.414,34.599,80.013,-15.163,true,,relaxed_state_size_shell,167.542,77.111,2.1727,true,true,30.893,0.3861,posthoc_size_shell_much_narrower_than_azimuth_sector,small_optical_area_posthoc_bin,452.027,576.167,124.140,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,222,368,23.370,-7.005,-48.408,37.581,85.989,30.375,true,,relaxed_state_size_shell,157.239,83.458,1.8840,true,true,41.871,0.4869,posthoc_size_shell_much_narrower_than_azimuth_sector,large_optical_area_posthoc_bin,152.418,402.483,250.066,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,223,368,-21.356,-7.183,-45.414,34.599,80.013,-14.173,true,,relaxed_state_size_shell,174.077,74.023,2.3517,true,true,31.074,0.3884,posthoc_size_shell_much_narrower_than_azimuth_sector,small_optical_area_posthoc_bin,452.027,576.167,124.140,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,224,368,-2.134,-7.958,-45.411,34.588,79.999,5.824,true,,relaxed_state_size_shell,173.768,81.323,2.1368,true,true,38.362,0.4795,posthoc_size_shell_much_narrower_than_azimuth_sector,medium_optical_area_posthoc_bin,366.393,455.063,88.670,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,225,369,23.999,-7.005,-48.408,37.581,85.989,31.004,true,,relaxed_state_size_shell,150.803,70.800,2.1300,true,true,42.149,0.4902,posthoc_size_shell_much_narrower_than_azimuth_sector,large_optical_area_posthoc_bin,152.418,402.483,250.066,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,226,369,-21.067,-7.183,-45.414,34.599,80.013,-13.884,true,,relaxed_state_size_shell,163.673,75.987,2.1540,true,true,31.181,0.3897,posthoc_size_shell_much_narrower_than_azimuth_sector,small_optical_area_posthoc_bin,452.027,576.167,124.140,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,227,369,-2.713,-7.958,-45.411,34.588,79.999,5.245,true,,relaxed_state_size_shell,162.832,77.058,2.1131,true,true,38.300,0.4788,posthoc_size_shell_much_narrower_than_azimuth_sector,medium_optical_area_posthoc_bin,366.393,455.063,88.670,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,228,370,25.455,-7.005,-48.408,37.581,85.989,32.460,true,,relaxed_state_size_shell,146.684,73.103,2.0065,true,true,41.458,0.4821,posthoc_size_shell_much_narrower_than_azimuth_sector,medium_optical_area_posthoc_bin,366.393,455.063,88.670,false,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,229,370,-0.454,-7.958,-45.411,34.588,79.999,7.504,true,,relaxed_state_size_shell,165.845,70.300,2.3591,true,true,38.490,0.4811,posthoc_size_shell_much_narrower_than_azimuth_sector,medium_optical_area_posthoc_bin,366.393,455.063,88.670,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,230,370,-19.671,-7.183,-45.414,34.599,80.013,-12.488,true,,relaxed_state_size_shell,170.045,77.894,2.1830,true,true,31.304,0.3912,posthoc_size_shell_much_narrower_than_azimuth_sector,small_optical_area_posthoc_bin,452.027,576.167,124.140,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,231,371,25.622,-7.005,-48.408,37.581,85.989,32.627,true,,relaxed_state_size_shell,146.250,71.647,2.0413,true,true,41.399,0.4814,posthoc_size_shell_much_narrower_than_azimuth_sector,medium_optical_area_posthoc_bin,366.393,455.063,88.670,false,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,232,371,-0.162,-7.958,-45.411,34.588,79.999,7.796,true,,relaxed_state_size_shell,146.453,74.638,1.9622,true,true,38.474,0.4809,posthoc_size_shell_much_narrower_than_azimuth_sector,medium_optical_area_posthoc_bin,366.393,455.063,88.670,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,233,371,-18.973,-7.183,-45.414,34.599,80.013,-11.790,true,,relaxed_state_size_shell,162.000,78.610,2.0608,true,true,31.525,0.3940,posthoc_size_shell_much_narrower_than_azimuth_sector,small_optical_area_posthoc_bin,452.027,576.167,124.140,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,234,372,1.929,-7.958,-45.411,34.588,79.999,9.887,true,,relaxed_state_size_shell,173.242,75.242,2.3025,true,true,38.244,0.4781,posthoc_size_shell_much_narrower_than_azimuth_sector,medium_optical_area_posthoc_bin,366.393,455.063,88.670,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,235,372,27.384,-7.005,-48.408,37.581,85.989,34.389,true,,relaxed_state_size_shell,161.000,66.750,2.4120,true,true,41.063,0.4775,posthoc_size_shell_much_narrower_than_azimuth_sector,medium_optical_area_posthoc_bin,366.393,455.063,88.670,false,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,236,372,-17.550,-7.183,-45.414,34.599,80.013,-10.367,true,,relaxed_state_size_shell,194.666,70.198,2.7731,true,true,31.656,0.3956,posthoc_size_shell_much_narrower_than_azimuth_sector,small_optical_area_posthoc_bin,452.027,576.167,124.140,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,237,373,2.673,-7.958,-45.411,34.588,79.999,10.631,true,,relaxed_state_size_shell,171.513,69.417,2.4708,true,true,38.401,0.4800,posthoc_size_shell_much_narrower_than_azimuth_sector,medium_optical_area_posthoc_bin,366.393,455.063,88.670,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,238,373,28.959,-7.005,-48.408,37.581,85.989,35.964,true,,relaxed_state_size_shell,158.053,78.484,2.0138,true,true,40.453,0.4704,posthoc_size_shell_much_narrower_than_azimuth_sector,medium_optical_area_posthoc_bin,366.393,455.063,88.670,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,239,373,-18.110,-7.183,-45.414,34.599,80.013,-10.927,true,,relaxed_state_size_shell,158.900,80.440,1.9754,true,true,31.691,0.3961,posthoc_size_shell_much_narrower_than_azimuth_sector,small_optical_area_posthoc_bin,452.027,576.167,124.140,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,240,374,3.803,-7.958,-45.411,34.588,79.999,11.761,true,,relaxed_state_size_shell,175.232,73.526,2.3833,true,true,38.420,0.4803,posthoc_size_shell_much_narrower_than_azimuth_sector,medium_optical_area_posthoc_bin,366.393,455.063,88.670,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,241,374,-16.908,-7.183,-45.414,34.599,80.013,-9.725,true,,relaxed_state_size_shell,168.381,82.565,2.0394,true,true,31.720,0.3964,posthoc_size_shell_much_narrower_than_azimuth_sector,small_optical_area_posthoc_bin,452.027,576.167,124.140,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,242,374,28.744,-7.005,-48.408,37.581,85.989,35.749,true,,relaxed_state_size_shell,154.050,77.450,1.9890,true,true,40.134,0.4667,posthoc_size_shell_much_narrower_than_azimuth_sector,medium_optical_area_posthoc_bin,366.393,455.063,88.670,true,posthoc optical-shape bin only; not runtime rule
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,243,375,4.218,-7.958,-45.411,34.588,79.999,12.176,true,,relaxed_state_size_shell,164.543,73.608,2.2354,true,true,38.668,0.4834,posthoc_size_shell_much_narrower_than_azimuth_sector,medium_optical_area_posthoc_bin,366.393,455.063,88.670,true,posthoc optical-shape bin only; not runtime rule
