peak_audit_id,mode_name,relationship_type,sample_pool,clean_morphology_inclusion,scene,object_hypothesis_id,state_condition,optical_frame,sar_frame,support_azimuth_start_deg,support_azimuth_end_deg,support_radius_min_px,support_radius_max_px,radius_band_width_px,range_band_source,support_area_px,area_ratio_vs_broad,gt_radius_px_posthoc,gt_azimuth_deg_posthoc,gt_inside_support_posthoc,gt_radius_inside_posthoc,top1_peak_value,top2_peak_value,top1_top2_ratio,top1_background_ratio,top2_background_ratio,top1_x,top1_y,top2_x,top2_y,top1_top2_distance_px,local_peak_count_above_bg_p95,scatter_centroid_x,scatter_centroid_y,centroid_residual_px,short_window_frames,short_window_observed_frames,short_window_top1_persistence_rate,short_window_peak_persistence_label,tube_peak_continuity_label,peak_competition_label,sar_image_path,notes,provenance_labels
P00901,object_smoothed_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,167,347,-24.7994,24.0873,127.024,547.024,420,posthoc_object_smoothed_range_trend_plus_local_median,120762,0.1594,319.531,1.111,true,true,0.8745,0.8588,1.0183,1.7351,1.704,1152,1038,1197,1035,45.1,42,1152,1038,44.418,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000347.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00902,scene_residual_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,167,347,-24.7994,24.0873,183.764,603.764,420,posthoc_scene_residual_diagnostic;scene=GM_RM017;median_residual=3.655,141084,0.1862,319.531,1.111,true,true,0.8745,0.8588,1.0183,1.7303,1.6993,1152,1038,1197,1035,45.1,49,1152,1038,101.157,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000347.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00903,broad_fan_baseline,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,167,348,-24.7994,24.0873,0,1332.7,1332.7,previous_broad_unknown_range_prior,757665,1,319.688,1.902,true,true,0.9961,0.9961,1,1.7471,1.7471,1401,21,1146,1299,1303.192,4,1161.555,1273.096,608.945,346;347;348;349,4,0.25,top1_peak_not_persistent_in_short_window,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000348.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00904,state_conditioned_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,167,348,-24.7994,24.0873,180.109,600.109,420,posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,139779,0.1845,319.688,1.902,true,true,0.851,0.8235,1.0333,1.7099,1.6547,1062,969,1206,996,146.509,47,1062,969,94.001,346;347;348;349,4,0.5,top1_peak_not_persistent_in_short_window,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000348.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00905,object_smoothed_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,167,348,-24.7994,24.0873,127.2,547.2,420,posthoc_object_smoothed_range_trend_plus_local_median,120816,0.1595,319.688,1.902,true,true,0.851,0.8235,1.0333,1.7145,1.6592,1062,969,1206,996,146.509,42,1062,969,93.159,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000348.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00906,scene_residual_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,167,348,-24.7994,24.0873,183.764,603.764,420,posthoc_scene_residual_diagnostic;scene=GM_RM017;median_residual=3.655,141084,0.1862,319.688,1.902,true,true,0.851,0.8235,1.0333,1.7096,1.6544,1062,969,1206,996,146.509,47,1062,969,95.151,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000348.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00907,broad_fan_baseline,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,168,349,-22.8337,26.4748,0,1332.7,1332.7,previous_broad_unknown_range_prior,764145,1,325.235,3.762,true,true,0.9961,0.9922,1.004,1.7396,1.7328,1146,1299,1155,1323,25.632,2,1154.343,1310.716,646.465,349;350;351,3,1,top1_peak_persistent_in_short_window,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000349.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00908,state_conditioned_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,168,349,-22.8337,26.4748,180.109,600.109,420,posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,141030,0.1846,325.235,3.762,true,true,0.898,0.851,1.0553,1.7978,1.7036,1068,969,1152,1038,108.706,50,1068,969,102.386,349;350;351,3,0.3333,top1_peak_not_persistent_in_short_window,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000349.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00909,object_smoothed_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,168,349,-22.8337,26.4748,127.216,547.216,420,posthoc_object_smoothed_range_trend_plus_local_median,121869,0.1595,325.235,3.762,true,true,0.898,0.851,1.0553,1.8027,1.7083,1068,969,1152,1038,108.706,46,1068,969,99.781,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000349.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00910,scene_residual_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,168,349,-22.8337,26.4748,183.764,603.764,420,posthoc_scene_residual_diagnostic;scene=GM_RM017;median_residual=3.655,142371,0.1863,325.235,3.762,true,true,0.898,0.851,1.0553,1.7974,1.7032,1068,969,1152,1038,108.706,50,1068,969,103.566,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000349.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00911,broad_fan_baseline,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,168,350,-22.8337,26.4748,0,1332.7,1332.7,previous_broad_unknown_range_prior,764145,1,327.011,4.089,true,true,1,0.9961,1.0039,1.7701,1.7632,1146,1299,645,99,1300.385,5,1126.046,1184.702,522.43,349;350;351,3,1,top1_peak_persistent_in_short_window,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000350.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00912,state_conditioned_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,168,350,-22.8337,26.4748,180.109,600.109,420,posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,141030,0.1846,327.011,4.089,true,true,0.8588,0.851,1.0092,1.7513,1.7353,1140,1038,1080,966,93.723,50,1140,1038,100.827,349;350;351,3,0.6667,top1_peak_persistent_in_short_window,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000350.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00913,object_smoothed_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,168,350,-22.8337,26.4748,127.391,547.391,420,posthoc_object_smoothed_range_trend_plus_local_median,121932,0.1596,327.011,4.089,true,true,0.8588,0.851,1.0092,1.7565,1.7405,1140,1038,1080,966,93.723,49,1140,1038,51.01,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000350.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00914,scene_residual_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,168,350,-22.8337,26.4748,183.764,603.764,420,posthoc_scene_residual_diagnostic;scene=GM_RM017;median_residual=3.655,142371,0.1863,327.011,4.089,true,true,0.8588,0.851,1.0092,1.751,1.735,1140,1038,1080,966,93.723,50,1140,1038,104.387,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000350.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00915,broad_fan_baseline,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,168,351,-22.8337,26.4748,0,1332.7,1332.7,previous_broad_unknown_range_prior,764145,1,322.825,6.357,true,true,1,0.9922,1.0079,1.7599,1.7461,1146,1299,1155,1326,28.46,4,1142.693,1222.273,558.631,349;350;351,3,1,top1_peak_persistent_in_short_window,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000351.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00916,state_conditioned_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,168,351,-22.8337,26.4748,180.109,600.109,420,posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,141030,0.1846,322.825,6.357,true,true,0.8314,0.8235,1.0095,1.6826,1.6667,1155,1038,1077,969,104.139,50,1155,1038,97.976,349;350;351,3,0.6667,top1_peak_persistent_in_short_window,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000351.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00917,object_smoothed_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,168,351,-22.8337,26.4748,127.407,547.407,420,posthoc_object_smoothed_range_trend_plus_local_median,121923,0.1596,322.825,6.357,true,true,0.8314,0.8235,1.0095,1.6875,1.6716,1155,1038,1077,969,104.139,48,1155,1038,45.683,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000351.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00918,scene_residual_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,168,351,-22.8337,26.4748,183.764,603.764,420,posthoc_scene_residual_diagnostic;scene=GM_RM017;median_residual=3.655,142371,0.1863,322.825,6.357,true,true,0.8314,0.8235,1.0095,1.6822,1.6664,1155,1038,1077,969,104.139,50,1155,1038,101.619,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000351.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00919,broad_fan_baseline,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,169,352,-20.6684,29.0354,0,1332.7,1332.7,previous_broad_unknown_range_prior,770346,1,323.295,6.453,true,true,1,0.9922,1.0079,1.7547,1.7409,1146,1299,1155,1326,28.46,4,1148.274,1272.646,609.049,351;352;353;354,4,1,top1_peak_persistent_in_short_window,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000352.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00920,state_conditioned_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,169,352,-20.6684,29.0354,181.519,601.519,420,posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,142641,0.1852,323.295,6.453,true,true,0.8157,0.7961,1.0246,1.6474,1.6078,1086,963,1146,1038,96.047,50,1086,963,99.234,351;352;353;354,4,0.25,top1_peak_not_persistent_in_short_window,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000352.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00921,object_smoothed_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,169,352,-20.6684,29.0354,127.618,547.618,420,posthoc_object_smoothed_range_trend_plus_local_median,123012,0.1597,323.295,6.453,true,true,0.8157,0.7961,1.0246,1.6523,1.6126,1086,963,1146,1038,96.047,50,1086,963,97.642,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000352.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00922,scene_residual_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,169,352,-20.6684,29.0354,185.174,605.174,420,posthoc_scene_residual_diagnostic;scene=GM_RM017;median_residual=3.655,144018,0.187,323.295,6.453,true,true,0.8157,0.7961,1.0246,1.647,1.6074,1086,963,1146,1038,96.047,50,1086,963,100.395,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000352.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00923,broad_fan_baseline,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,169,353,-20.6684,29.0354,0,1332.7,1332.7,previous_broad_unknown_range_prior,770346,1,324.289,8.721,true,true,1,0.9922,1.0079,1.7619,1.7481,1146,1299,1155,1326,28.46,5,1157.29,1236.206,571.979,351;352;353;354,4,1,top1_peak_persistent_in_short_window,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000353.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00924,state_conditioned_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,169,353,-20.6684,29.0354,181.519,601.519,420,posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,142641,0.1852,324.289,8.721,true,true,0.8353,0.8196,1.0191,1.6965,1.6646,1158,1035,1095,963,95.671,50,1158,1035,98.003,351;352;353;354,4,0.75,top1_peak_persistent_in_short_window,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000353.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00925,object_smoothed_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,169,353,-20.6684,29.0354,127.634,547.634,420,posthoc_object_smoothed_range_trend_plus_local_median,123021,0.1597,324.289,8.721,true,true,0.8353,0.8196,1.0191,1.7017,1.6697,1158,1035,1095,963,95.671,47,1158,1035,46.018,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000353.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00926,scene_residual_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,169,353,-20.6684,29.0354,185.174,605.174,420,posthoc_scene_residual_diagnostic;scene=GM_RM017;median_residual=3.655,144018,0.187,324.289,8.721,true,true,0.8353,0.8196,1.0191,1.6961,1.6642,1158,1035,1095,963,95.671,50,1158,1035,101.601,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000353.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00927,broad_fan_baseline,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,171,356,-16.4264,34.2938,0,1332.7,1332.7,previous_broad_unknown_range_prior,786060,1,323.005,11.116,true,true,1,0.9922,1.0079,1.7834,1.7694,1146,1299,1155,1329,31.321,4,1150.091,1273.827,611.004,355;356;357;358,4,0.75,top1_peak_persistent_in_short_window,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000356.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00928,state_conditioned_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,171,356,-16.4264,34.2938,181.519,601.519,420,posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,145548,0.1852,323.005,11.116,true,true,0.851,0.8118,1.0483,1.7665,1.6851,1110,969,1221,1035,129.139,50,1110,969,107.779,355;356;357;358,4,0.75,top1_peak_persistent_in_short_window,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000356.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00929,object_smoothed_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,171,356,-16.4264,34.2938,127.682,547.682,420,posthoc_object_smoothed_range_trend_plus_local_median,125514,0.1597,323.005,11.116,true,true,0.851,0.8118,1.0483,1.7722,1.6905,1110,969,1221,1035,129.139,49,1110,969,100.426,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000356.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00930,scene_residual_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,171,356,-16.4264,34.2938,185.174,605.174,420,posthoc_scene_residual_diagnostic;scene=GM_RM017;median_residual=3.655,146934,0.1869,323.005,11.116,true,true,0.851,0.8118,1.0483,1.766,1.6846,1110,969,1221,1035,129.139,50,1110,969,109.227,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000356.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00931,broad_fan_baseline,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,171,357,-16.4264,34.2938,0,1332.7,1332.7,previous_broad_unknown_range_prior,786060,1,329.701,12.349,true,true,1,0.9922,1.0079,1.7566,1.7428,1146,1299,1155,1329,31.321,4,1150.091,1273.827,611.004,355;356;357;358,4,0.75,top1_peak_persistent_in_short_window,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000357.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00932,state_conditioned_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,171,357,-16.4264,34.2938,181.519,601.519,420,posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,145548,0.1852,329.701,12.349,true,true,0.8353,0.8078,1.034,1.6988,1.643,1323,1059,1260,1035,67.417,50,1323,1059,158.023,355;356;357;358,4,0.25,top1_peak_not_persistent_in_short_window,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000357.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00933,object_smoothed_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,ambiguous_or_review_only,171,357,-16.4264,34.2938,127.504,547.504,420,posthoc_object_smoothed_range_trend_plus_local_median,125460,0.1596,329.701,12.349,true,true,0.8353,0.8078,1.034,1.7039,1.6479,1323,1059,1182,1035,143.028,45,1323,1059,131.96,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000357.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
