diagnosis_id,mode_name,scene,object_hypothesis_id,sample_pool,clean_morphology_inclusion,state_condition,optical_frame,sar_frame,gt_center_x_posthoc,gt_center_y_posthoc,gt_size_proxy_px_posthoc,near_gt_threshold_px_posthoc,extended_gt_threshold_px_posthoc,topk_peak_count,topk_peaks_xy_value_distance,top1_distance_to_gt_px_posthoc,top2_distance_to_gt_px_posthoc,top3_distance_to_gt_px_posthoc,best_topk_rank_to_gt_posthoc,best_topk_distance_to_gt_px_posthoc,top1_near_gt_posthoc,top2_or_top3_nearer_than_top1_posthoc,topk_contains_peak_near_gt_posthoc,multiple_topk_peaks_near_gt_posthoc,all_topk_far_from_gt_posthoc,topk_gt_relationship_label,provenance_labels,notes
K00044,object_smoothed_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,168,351,1017.529,941.494,171.226,128.419,256.839,5,"1:1077,969,v=0.8235,d_gt=65.52;2:972,969,v=0.7333,d_gt=53.19;3:1092,945,v=0.7098,d_gt=74.55;4:1050,960,v=0.6784,d_gt=37.37;5:1026,966,v=0.6745,d_gt=25.93",65.524,53.193,74.553,5,25.929,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00045,scene_residual_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,168,351,1017.529,941.494,171.226,128.419,256.839,5,"1:1077,969,v=0.8235,d_gt=65.52;2:972,969,v=0.7333,d_gt=53.19;3:1092,945,v=0.7098,d_gt=74.55;4:1050,960,v=0.6784,d_gt=37.37;5:1026,966,v=0.6745,d_gt=25.93",65.524,53.193,74.553,5,25.929,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00046,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,169,352,1027.358,946.583,165.109,123.832,247.663,3,"1:1146,1299,v=1,d_gt=371.85;2:1152,1326,v=0.9922,d_gt=399.37;3:942,15,v=0.9922,d_gt=935.49",371.852,399.366,935.485,1,371.852,false,false,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00047,complete_shape_quantile_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,169,352,1027.358,946.583,165.109,123.832,247.663,5,"1:1086,963,v=0.8157,d_gt=60.9;2:978,969,v=0.7373,d_gt=54.21;3:1056,969,v=0.7333,d_gt=36.37;4:1107,960,v=0.6549,d_gt=80.76;5:1014,969,v=0.651,d_gt=26.1",60.897,54.21,36.372,5,26.095,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00048,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,169,352,1027.358,946.583,165.109,123.832,247.663,5,"1:1086,963,v=0.8157,d_gt=60.9;2:978,969,v=0.7373,d_gt=54.21;3:1056,969,v=0.7333,d_gt=36.37;4:1107,960,v=0.6549,d_gt=80.76;5:1014,969,v=0.651,d_gt=26.1",60.897,54.21,36.372,5,26.095,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00049,object_smoothed_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,169,352,1027.358,946.583,165.109,123.832,247.663,5,"1:1086,963,v=0.8157,d_gt=60.9;2:978,969,v=0.7373,d_gt=54.21;3:1056,969,v=0.7333,d_gt=36.37;4:918,906,v=0.7176,d_gt=116.65;5:1101,861,v=0.6627,d_gt=112.91",60.897,54.21,36.372,3,36.372,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00050,scene_residual_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,169,352,1027.358,946.583,165.109,123.832,247.663,5,"1:1086,963,v=0.8157,d_gt=60.9;2:978,969,v=0.7373,d_gt=54.21;3:1056,969,v=0.7333,d_gt=36.37;4:1101,861,v=0.6627,d_gt=112.91;5:1107,960,v=0.6549,d_gt=80.76",60.897,54.21,36.372,3,36.372,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00051,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,169,353,1032.996,944.266,163.024,122.268,244.536,3,"1:1146,1299,v=1,d_gt=372.3;2:1152,1326,v=0.9922,d_gt=399.85;3:942,15,v=0.9922,d_gt=933.71",372.298,399.853,933.711,1,372.298,false,false,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00052,complete_shape_quantile_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,169,353,1032.996,944.266,163.024,122.268,244.536,5,"1:1095,963,v=0.8196,d_gt=64.77;2:1062,969,v=0.749,d_gt=38.12;3:993,972,v=0.7216,d_gt=48.67;4:1104,945,v=0.702,d_gt=71.01;5:1029,969,v=0.6863,d_gt=25.05",64.772,38.118,48.671,5,25.055,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00053,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,169,353,1032.996,944.266,163.024,122.268,244.536,5,"1:1095,963,v=0.8196,d_gt=64.77;2:1062,969,v=0.749,d_gt=38.12;3:993,972,v=0.7216,d_gt=48.67;4:1104,945,v=0.702,d_gt=71.01;5:1029,969,v=0.6863,d_gt=25.05",64.772,38.118,48.671,5,25.055,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00054,object_smoothed_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,169,353,1032.996,944.266,163.024,122.268,244.536,5,"1:1095,963,v=0.8196,d_gt=64.77;2:924,906,v=0.7529,d_gt=115.52;3:1062,969,v=0.749,d_gt=38.12;4:993,972,v=0.7216,d_gt=48.67;5:1104,945,v=0.702,d_gt=71.01",64.772,115.518,38.118,3,38.118,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00055,scene_residual_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,169,353,1032.996,944.266,163.024,122.268,244.536,5,"1:1095,963,v=0.8196,d_gt=64.77;2:1062,969,v=0.749,d_gt=38.12;3:993,972,v=0.7216,d_gt=48.67;4:1104,945,v=0.702,d_gt=71.01;5:1029,969,v=0.6863,d_gt=25.05",64.772,38.118,48.671,5,25.055,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00056,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,171,356,1052.196,942.44,168.582,126.436,252.873,3,"1:1143,1299,v=1,d_gt=367.94;2:1152,1326,v=0.9922,d_gt=396.33;3:942,15,v=0.9922,d_gt=933.96",367.941,396.332,933.964,1,367.941,false,false,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00057,complete_shape_quantile_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,171,356,1052.196,942.44,168.582,126.436,252.873,5,"1:1110,969,v=0.851,d_gt=63.61;2:1080,969,v=0.7412,d_gt=38.45;3:1053,969,v=0.6941,d_gt=26.57;4:1008,969,v=0.6941,d_gt=51.56;5:1029,969,v=0.6824,d_gt=35.26",63.614,38.451,26.572,3,26.572,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00058,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,171,356,1052.196,942.44,168.582,126.436,252.873,5,"1:1110,969,v=0.851,d_gt=63.61;2:1080,969,v=0.7412,d_gt=38.45;3:1053,969,v=0.6941,d_gt=26.57;4:1008,969,v=0.6941,d_gt=51.56;5:1029,969,v=0.6824,d_gt=35.26",63.614,38.451,26.572,3,26.572,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00059,object_smoothed_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,171,356,1052.196,942.44,168.582,126.436,252.873,5,"1:1110,969,v=0.851,d_gt=63.61;2:1080,969,v=0.7412,d_gt=38.45;3:1008,969,v=0.6941,d_gt=51.56;4:1053,969,v=0.6941,d_gt=26.57;5:1029,969,v=0.6824,d_gt=35.26",63.614,38.451,51.563,4,26.572,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00060,scene_residual_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,171,356,1052.196,942.44,168.582,126.436,252.873,5,"1:1110,969,v=0.851,d_gt=63.61;2:1080,969,v=0.7412,d_gt=38.45;3:1053,969,v=0.6941,d_gt=26.57;4:1008,969,v=0.6941,d_gt=51.56;5:1029,969,v=0.6824,d_gt=35.26",63.614,38.451,26.572,3,26.572,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00061,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,171,357,1063.929,940.219,164.974,123.73,247.461,3,"1:1143,1299,v=1,d_gt=367.39;2:1152,1326,v=0.9922,d_gt=395.71;3:942,15,v=0.9922,d_gt=933.22",367.391,395.706,933.219,1,367.391,false,false,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00062,complete_shape_quantile_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,171,357,1063.929,940.219,164.974,123.73,247.461,5,"1:1110,969,v=0.8078,d_gt=54.32;2:1086,969,v=0.7922,d_gt=36.27;3:1128,960,v=0.749,d_gt=67.06;4:1035,969,v=0.7294,d_gt=40.81;5:1014,969,v=0.7294,d_gt=57.63",54.322,36.269,67.055,2,36.269,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00063,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,171,357,1063.929,940.219,164.974,123.73,247.461,5,"1:1110,969,v=0.8078,d_gt=54.32;2:1086,969,v=0.7922,d_gt=36.27;3:1128,960,v=0.749,d_gt=67.06;4:1035,969,v=0.7294,d_gt=40.81;5:1014,969,v=0.7294,d_gt=57.63",54.322,36.269,67.055,2,36.269,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00064,object_smoothed_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,171,357,1063.929,940.219,164.974,123.73,247.461,5,"1:1110,969,v=0.8078,d_gt=54.32;2:1086,969,v=0.7922,d_gt=36.27;3:1128,960,v=0.749,d_gt=67.06;4:1014,969,v=0.7294,d_gt=57.63;5:1035,969,v=0.7294,d_gt=40.81",54.322,36.269,67.055,2,36.269,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00065,scene_residual_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,171,357,1063.929,940.219,164.974,123.73,247.461,5,"1:1110,969,v=0.8078,d_gt=54.32;2:1086,969,v=0.7922,d_gt=36.27;3:1128,960,v=0.749,d_gt=67.06;4:1014,969,v=0.7294,d_gt=57.63;5:1035,969,v=0.7294,d_gt=40.81",54.322,36.269,67.055,2,36.269,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00066,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,172,358,1069.646,943.937,158.573,118.93,237.86,3,"1:1146,1299,v=1,d_gt=363.18;2:1152,1326,v=0.9922,d_gt=390.84;3:942,15,v=0.9922,d_gt=937.67",363.18,390.838,937.666,1,363.18,false,false,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00067,complete_shape_quantile_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,172,358,1069.646,943.937,158.573,118.93,237.86,5,"1:1095,969,v=0.8118,d_gt=35.65;2:1125,966,v=0.7765,d_gt=59.59;3:1047,969,v=0.7333,d_gt=33.78;4:1020,969,v=0.7137,d_gt=55.61;5:1137,945,v=0.702,d_gt=67.36",35.651,59.589,33.779,3,33.779,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00068,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,172,358,1069.646,943.937,158.573,118.93,237.86,5,"1:1095,969,v=0.8118,d_gt=35.65;2:1125,966,v=0.7765,d_gt=59.59;3:1047,969,v=0.7333,d_gt=33.78;4:1020,969,v=0.7137,d_gt=55.61;5:1137,945,v=0.702,d_gt=67.36",35.651,59.589,33.779,3,33.779,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00069,object_smoothed_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,172,358,1069.646,943.937,158.573,118.93,237.86,5,"1:1095,969,v=0.8118,d_gt=35.65;2:1116,969,v=0.7765,d_gt=52.7;3:1047,969,v=0.7333,d_gt=33.78;4:1020,969,v=0.7137,d_gt=55.61;5:1137,945,v=0.702,d_gt=67.36",35.651,52.696,33.779,3,33.779,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00070,scene_residual_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,172,358,1069.646,943.937,158.573,118.93,237.86,5,"1:1095,969,v=0.8118,d_gt=35.65;2:1116,969,v=0.7765,d_gt=52.7;3:1047,969,v=0.7333,d_gt=33.78;4:1020,969,v=0.7137,d_gt=55.61;5:1137,945,v=0.702,d_gt=67.36",35.651,52.696,33.779,3,33.779,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00071,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,172,359,1072.523,943.806,170.644,127.983,255.966,3,"1:1146,1299,v=1,d_gt=362.71;2:1152,1326,v=0.9922,d_gt=390.37;3:942,15,v=0.9922,d_gt=937.93",362.714,390.37,937.932,1,362.714,false,false,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00072,complete_shape_quantile_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,172,359,1072.523,943.806,170.644,127.983,255.966,5,"1:1116,969,v=0.8902,d_gt=50.25;2:1035,975,v=0.8078,d_gt=48.8;3:1152,960,v=0.7569,d_gt=81.11;4:1068,972,v=0.7137,d_gt=28.55;5:1074,924,v=0.651,d_gt=19.86",50.249,48.796,81.11,5,19.861,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00073,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,172,359,1072.523,943.806,170.644,127.983,255.966,5,"1:1116,969,v=0.8902,d_gt=50.25;2:1035,975,v=0.8078,d_gt=48.8;3:1152,960,v=0.7569,d_gt=81.11;4:1068,972,v=0.7137,d_gt=28.55;5:1074,924,v=0.651,d_gt=19.86",50.249,48.796,81.11,5,19.861,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00074,object_smoothed_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,172,359,1072.523,943.806,170.644,127.983,255.966,5,"1:1116,969,v=0.8902,d_gt=50.25;2:1035,975,v=0.8078,d_gt=48.8;3:1152,960,v=0.7569,d_gt=81.11;4:1068,972,v=0.7137,d_gt=28.55;5:972,909,v=0.698,d_gt=106.38",50.249,48.796,81.11,4,28.554,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00075,scene_residual_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,172,359,1072.523,943.806,170.644,127.983,255.966,5,"1:1116,969,v=0.8902,d_gt=50.25;2:1035,975,v=0.8078,d_gt=48.8;3:1152,960,v=0.7569,d_gt=81.11;4:1068,972,v=0.7137,d_gt=28.55;5:972,909,v=0.698,d_gt=106.38",50.249,48.796,81.11,4,28.554,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00076,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,173,360,1081.56,941.827,156.385,117.289,234.577,4,"1:1146,1299,v=1,d_gt=362.94;2:597,120,v=0.9961,d_gt=954.04;3:1152,1326,v=0.9922,d_gt=390.58;4:942,15,v=0.9922,d_gt=937.28",362.939,954.043,390.577,1,362.939,false,false,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00077,complete_shape_quantile_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,173,360,1081.56,941.827,156.385,117.289,234.577,5,"1:1044,975,v=0.8078,d_gt=50.11;2:1125,969,v=0.8078,d_gt=51.24;3:1104,969,v=0.7608,d_gt=35.24;4:1020,972,v=0.6863,d_gt=68.56;5:1074,972,v=0.6784,d_gt=31.11",50.112,51.239,35.241,5,31.106,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00078,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,173,360,1081.56,941.827,156.385,117.289,234.577,5,"1:1125,969,v=0.8078,d_gt=51.24;2:1044,975,v=0.8078,d_gt=50.11;3:1104,969,v=0.7608,d_gt=35.24;4:1020,972,v=0.6863,d_gt=68.56;5:1074,972,v=0.6784,d_gt=31.11",51.239,50.112,35.241,5,31.106,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00079,object_smoothed_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,true,complete,173,360,1081.56,941.827,156.385,117.289,234.577,5,"1:1044,975,v=0.8078,d_gt=50.11;2:1125,969,v=0.8078,d_gt=51.24;3:1104,969,v=0.7608,d_gt=35.24;4:1020,972,v=0.6863,d_gt=68.56;5:1074,972,v=0.6784,d_gt=31.11",50.112,51.239,35.241,5,31.106,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
