experiment_id,experiment_type,method,physical_vehicle_id,source_pair_id,sar_frame,persistent_hypothesis_id,parent_hypothesis_ids,branch_status,association_event,support_frames,assembly_id,hypothesis_region,hypothesis_centroid,hypothesis_azimuth,hypothesis_radial,velocity_px,area_ratio_vs_source,single_search_ratio,total_hypothesis_area,total_search_area,total_search_ratio,hypothesis_count,hypothesis_budget_exceeded,notes
ADJ_0212_TO_0213,adjacent_hidden_anchor,C1C,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0212,289,ADJ_0212_TO_0213_c1c_289_01,ADJ_0212_TO_0213_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_ADJ_0212_TO_0213_289_a002,"1314.000,1122.000,1346.000,1154.000","1334.308,1136.038",42.826012,265.341583,"92.514,-60.424",0.096435,0.015224,4032,40014.0648,0.015224,4,false,
ADJ_0212_TO_0213,adjacent_hidden_anchor,C1C,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0212,289,ADJ_0212_TO_0213_c1c_289_02,ADJ_0212_TO_0213_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_ADJ_0212_TO_0213_289_a003,"1202.000,1210.000,1234.000,1242.000","1214.216,1228.932",30.668495,118.287178,"-27.578,32.470",0.096435,0.015224,4032,40014.0648,0.015224,4,false,
ADJ_0212_TO_0213,adjacent_hidden_anchor,C1C,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0212,289,ADJ_0212_TO_0213_c1c_289_03,ADJ_0212_TO_0213_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_ADJ_0212_TO_0213_289_a004,"1242.000,1226.000,1250.000,1242.000","1244.524,1235.524",43.594727,131.284943,"2.730,39.062",0.012054,0.015224,4032,40014.0648,0.015224,4,false,
ADJ_0212_TO_0213,adjacent_hidden_anchor,C1C,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0212,289,ADJ_0212_TO_0213_c1c_289_04,ADJ_0212_TO_0213_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_ADJ_0212_TO_0213_289_a005,"1146.000,1242.000,1210.000,1271.000","1181.958,1258.833",20.646698,78.363434,"-59.836,62.371",0.174788,0.015224,4032,40014.0648,0.015224,4,false,
ADJ_0212_TO_0213,adjacent_hidden_anchor,C1C,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0212,290,ADJ_0212_TO_0213_c1c_290_01,ADJ_0212_TO_0213_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_ADJ_0212_TO_0213_290_a002,"1322.000,1122.000,1354.000,1146.000","1339.970,1136.424",43.764606,268.922882,"98.176,-60.038",0.072326,0.015224,6088,40014.0648,0.015224,3,false,
ADJ_0212_TO_0213,adjacent_hidden_anchor,C1C,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0212,290,ADJ_0212_TO_0213_c1c_290_02,ADJ_0212_TO_0213_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_ADJ_0212_TO_0213_290_a003,"1202.000,1194.000,1250.000,1242.000","1220.730,1226.971",32.768387,123.627808,"-21.064,30.509",0.216979,0.015224,6088,40014.0648,0.015224,3,false,
ADJ_0212_TO_0213,adjacent_hidden_anchor,C1C,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0212,290,ADJ_0212_TO_0213_c1c_290_03,ADJ_0212_TO_0213_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_ADJ_0212_TO_0213_290_a004,"1106.000,1242.000,1210.000,1271.000","1167.000,1259.947",9.417662,75.668419,"-74.794,63.485",0.284031,0.015224,6088,40014.0648,0.015224,3,false,
ADJ_0212_TO_0213,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0212,289,ADJ_0212_TO_0213_c1d_289_01,ADJ_0212_TO_0213_C1D_h001,active,branch_split,2,C1D_ADJ_0212_TO_0213_289_ADJ_0212_TO_0213_C1D_h001_a002,"1314.000,1122.000,1346.000,1154.000","1334.308,1136.038",42.826012,265.341583,"92.514,-60.424",0.096435,0.015224,4032,40014.0648,0.015224,4,false,
ADJ_0212_TO_0213,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0212,289,ADJ_0212_TO_0213_c1d_289_02,ADJ_0212_TO_0213_C1D_h001,active,branch_split,2,C1D_ADJ_0212_TO_0213_289_ADJ_0212_TO_0213_C1D_h001_a003,"1202.000,1210.000,1234.000,1242.000","1214.216,1228.932",30.668495,118.287178,"-27.578,32.470",0.096435,0.015224,4032,40014.0648,0.015224,4,false,
ADJ_0212_TO_0213,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0212,289,ADJ_0212_TO_0213_c1d_289_03,ADJ_0212_TO_0213_C1D_h001,active,branch_split,2,C1D_ADJ_0212_TO_0213_289_ADJ_0212_TO_0213_C1D_h001_a004,"1242.000,1226.000,1250.000,1242.000","1244.524,1235.524",43.594727,131.284943,"2.730,39.062",0.012054,0.015224,4032,40014.0648,0.015224,4,false,
ADJ_0212_TO_0213,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0212,289,ADJ_0212_TO_0213_c1d_289_04,ADJ_0212_TO_0213_C1D_h001,active,branch_split,2,C1D_ADJ_0212_TO_0213_289_ADJ_0212_TO_0213_C1D_h001_a005,"1146.000,1242.000,1210.000,1271.000","1181.958,1258.833",20.646698,78.363434,"-59.836,62.371",0.174788,0.015224,4032,40014.0648,0.015224,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,28,OPEN_WHITE_0204_TO_0207_c1c_28_01,OPEN_WHITE_0204_TO_0207_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_OPEN_WHITE_0204_TO_0207_28_a001,"1033.000,1109.000,1201.000,1205.000","1124.791,1160.472",-9.899875,175.807068,"8.392,-23.303",1.227194,0.015625,18688,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,28,OPEN_WHITE_0204_TO_0207_c1c_28_02,OPEN_WHITE_0204_TO_0207_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_OPEN_WHITE_0204_TO_0207_28_a002,"1009.000,1125.000,1025.000,1141.000","1015.105,1134.105",-35.255325,240.643845,"-101.295,-49.670",0.019479,0.015625,18688,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,28,OPEN_WHITE_0204_TO_0207_c1c_28_03,OPEN_WHITE_0204_TO_0207_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_OPEN_WHITE_0204_TO_0207_28_a004,"1217.000,1181.000,1233.000,1213.000","1221.960,1197.840",27.203241,149.276764,"105.560,14.065",0.038959,0.015625,18688,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,28,OPEN_WHITE_0204_TO_0207_c1c_28_04,OPEN_WHITE_0204_TO_0207_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_OPEN_WHITE_0204_TO_0207_28_a005,"1097.000,1205.000,1153.000,1237.000","1128.524,1222.026",-13.104463,111.844467,"12.124,38.251",0.136355,0.015625,18688,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,29,OPEN_WHITE_0204_TO_0207_c1c_29_01,OPEN_WHITE_0204_TO_0207_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_OPEN_WHITE_0204_TO_0207_29_a001,"1041.000,1109.000,1201.000,1197.000","1124.799,1161.821",-9.97562,174.472702,"8.400,-21.954",1.07136,0.015625,19448,41068.94,0.015625,3,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,29,OPEN_WHITE_0204_TO_0207_c1c_29_02,OPEN_WHITE_0204_TO_0207_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_OPEN_WHITE_0204_TO_0207_29_a002,"1217.000,1141.000,1256.000,1213.000","1239.292,1162.689",26.966295,188.391122,"122.893,-21.087",0.213663,0.015625,19448,41068.94,0.015625,3,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,29,OPEN_WHITE_0204_TO_0207_c1c_29_03,OPEN_WHITE_0204_TO_0207_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_OPEN_WHITE_0204_TO_0207_29_a003,"1097.000,1205.000,1161.000,1245.000","1131.527,1222.464",-11.623866,110.892151,"15.127,38.689",0.194793,0.015625,19448,41068.94,0.015625,3,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,30,OPEN_WHITE_0204_TO_0207_c1c_30_01,OPEN_WHITE_0204_TO_0207_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_OPEN_WHITE_0204_TO_0207_30_a001,"1041.000,1109.000,1209.000,1205.000","1124.603,1159.650",-9.894666,176.5816,"8.203,-24.125",1.227194,0.015625,22136,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,30,OPEN_WHITE_0204_TO_0207_c1c_30_02,OPEN_WHITE_0204_TO_0207_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_OPEN_WHITE_0204_TO_0207_30_a002,"1217.000,1141.000,1256.000,1213.000","1240.042,1166.260",27.727418,185.574017,"123.642,-17.515",0.213663,0.015625,22136,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,30,OPEN_WHITE_0204_TO_0207_c1c_30_03,OPEN_WHITE_0204_TO_0207_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_OPEN_WHITE_0204_TO_0207_30_a003,"1097.000,1205.000,1161.000,1245.000","1134.464,1223.388",-10.244657,109.473244,"18.064,39.612",0.194793,0.015625,22136,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,30,OPEN_WHITE_0204_TO_0207_c1c_30_04,OPEN_WHITE_0204_TO_0207_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_OPEN_WHITE_0204_TO_0207_30_a004,"1041.000,1221.000,1081.000,1237.000","1058.038,1228.887",-43.084581,140.214468,"-58.362,45.111",0.048698,0.015625,22136,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,31,OPEN_WHITE_0204_TO_0207_c1c_31_01,OPEN_WHITE_0204_TO_0207_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_OPEN_WHITE_0204_TO_0207_31_a001,"1081.000,1109.000,1129.000,1149.000","1102.190,1133.845",-14.786341,203.596008,"-14.210,-49.931",0.146095,0.015625,5552,41068.94,0.015625,3,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,31,OPEN_WHITE_0204_TO_0207_c1c_31_02,OPEN_WHITE_0204_TO_0207_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_OPEN_WHITE_0204_TO_0207_31_a002,"1225.000,1133.000,1256.000,1213.000","1241.509,1163.618",27.806908,188.603502,"125.109,-20.157",0.188705,0.015625,5552,41068.94,0.015625,3,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,31,OPEN_WHITE_0204_TO_0207_c1c_31_03,OPEN_WHITE_0204_TO_0207_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_OPEN_WHITE_0204_TO_0207_31_a003,"1041.000,1221.000,1089.000,1245.000","1060.895,1230.053",-42.538697,137.54003,"-55.505,46.277",0.087657,0.015625,5552,41068.94,0.015625,3,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,32,OPEN_WHITE_0204_TO_0207_c1c_32_01,OPEN_WHITE_0204_TO_0207_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_OPEN_WHITE_0204_TO_0207_32_a001,"1081.000,1117.000,1137.000,1149.000","1105.119,1133.651",-13.95348,203.113373,"-11.281,-50.125",0.136355,0.015625,5808,41068.94,0.015625,3,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,32,OPEN_WHITE_0204_TO_0207_c1c_32_02,OPEN_WHITE_0204_TO_0207_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_OPEN_WHITE_0204_TO_0207_32_a002,"1225.000,1133.000,1256.000,1213.000","1241.500,1166.240",28.200794,186.268169,"125.100,-17.535",0.188705,0.015625,5808,41068.94,0.015625,3,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,32,OPEN_WHITE_0204_TO_0207_c1c_32_03,OPEN_WHITE_0204_TO_0207_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_OPEN_WHITE_0204_TO_0207_32_a003,"1025.000,1221.000,1089.000,1245.000","1062.742,1229.933",-41.860369,136.459788,"-53.658,46.157",0.116876,0.015625,5808,41068.94,0.015625,3,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,33,OPEN_WHITE_0204_TO_0207_c1c_33_01,OPEN_WHITE_0204_TO_0207_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_OPEN_WHITE_0204_TO_0207_33_a001,"1081.000,1117.000,1129.000,1149.000","1107.264,1133.556",-13.365898,202.649002,"-9.136,-50.220",0.116876,0.015625,7984,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,33,OPEN_WHITE_0204_TO_0207_c1c_33_02,OPEN_WHITE_0204_TO_0207_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_OPEN_WHITE_0204_TO_0207_33_a002,"1225.000,1133.000,1256.000,1213.000","1242.029,1173.203",29.47897,180.479423,"125.629,-10.572",0.188705,0.015625,7984,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,33,OPEN_WHITE_0204_TO_0207_c1c_33_03,OPEN_WHITE_0204_TO_0207_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_OPEN_WHITE_0204_TO_0207_33_a003,"1057.000,1157.000,1097.000,1237.000","1083.550,1191.907",-27.497715,156.145784,"-32.850,8.132",0.243491,0.015625,7984,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,33,OPEN_WHITE_0204_TO_0207_c1c_33_04,OPEN_WHITE_0204_TO_0207_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_OPEN_WHITE_0204_TO_0207_33_a004,"1033.000,1221.000,1065.000,1245.000","1051.041,1231.644",-46.044506,142.927231,"-65.359,47.868",0.058438,0.015625,7984,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,34,OPEN_WHITE_0204_TO_0207_c1c_34_01,OPEN_WHITE_0204_TO_0207_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_OPEN_WHITE_0204_TO_0207_34_a001,"1089.000,1109.000,1145.000,1149.000","1113.599,1134.781",-11.672671,200.138382,"-2.801,-48.994",0.170444,0.015625,6336,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,34,OPEN_WHITE_0204_TO_0207_c1c_34_02,OPEN_WHITE_0204_TO_0207_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_OPEN_WHITE_0204_TO_0207_34_a002,"1017.000,1141.000,1041.000,1157.000","1027.368,1150.447",-35.102787,220.251434,"-89.031,-33.328",0.029219,0.015625,6336,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,34,OPEN_WHITE_0204_TO_0207_c1c_34_03,OPEN_WHITE_0204_TO_0207_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_OPEN_WHITE_0204_TO_0207_34_a003,"1041.000,1149.000,1105.000,1197.000","1084.537,1180.705",-24.818739,165.658005,"-31.863,-3.070",0.233751,0.015625,6336,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,34,OPEN_WHITE_0204_TO_0207_c1c_34_04,OPEN_WHITE_0204_TO_0207_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_OPEN_WHITE_0204_TO_0207_34_a004,"1233.000,1173.000,1249.000,1213.000","1239.625,1191.667",31.716864,163.32785,"123.225,7.891",0.048698,0.015625,6336,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,35,OPEN_WHITE_0204_TO_0207_c1c_35_01,OPEN_WHITE_0204_TO_0207_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_OPEN_WHITE_0204_TO_0207_35_a001,"1081.000,1117.000,1153.000,1157.000","1121.881,1136.245",-9.352635,197.365204,"5.481,-47.530",0.219142,0.015625,5528,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,35,OPEN_WHITE_0204_TO_0207_c1c_35_02,OPEN_WHITE_0204_TO_0207_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_OPEN_WHITE_0204_TO_0207_35_a003,"1017.000,1141.000,1049.000,1157.000","1032.981,1149.537",-33.757671,217.853409,"-83.418,-34.238",0.038959,0.015625,5528,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,35,OPEN_WHITE_0204_TO_0207_c1c_35_03,OPEN_WHITE_0204_TO_0207_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_OPEN_WHITE_0204_TO_0207_35_a004,"1241.000,1173.000,1256.000,1213.000","1245.759,1191.675",33.524124,166.634491,"129.359,7.899",0.045655,0.015625,5528,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,35,OPEN_WHITE_0204_TO_0207_c1c_35_04,OPEN_WHITE_0204_TO_0207_C1C_h001,candidate_compact_branch,ambiguous_parallel_branch,2,C1C_OPEN_WHITE_0204_TO_0207_35_a005,"1025.000,1213.000,1073.000,1245.000","1057.265,1229.073",-43.400696,140.474487,"-59.135,45.298",0.116876,0.015625,5528,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,36,OPEN_WHITE_0204_TO_0207_c1c_36_01,OPEN_WHITE_0204_TO_0207_C1C_h001,candidate_compact_branch,branch_continue,2,C1C_OPEN_WHITE_0204_TO_0207_36_a001,"1025.000,1133.000,1081.000,1189.000","1053.150,1157.681",-30.226864,200.395471,"-63.250,-26.094",0.238621,0.015625,3136,41068.94,0.015625,1,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,37,OPEN_WHITE_0204_TO_0207_c1c_37_01,OPEN_WHITE_0204_TO_0207_c1c_36_01,candidate_compact_branch,branch_continue,3,C1C_OPEN_WHITE_0204_TO_0207_37_a002,"962.000,1105.000,1129.000,1206.000","1055.879,1155.836",-27.924173,204.745895,"2.729,-1.846",1.283426,0.015625,16867,41068.94,0.015625,1,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,38,OPEN_WHITE_0204_TO_0207_c1c_38_01,OPEN_WHITE_0204_TO_0207_c1c_37_01,candidate_compact_branch,ambiguous_parallel_branch,4,C1C_OPEN_WHITE_0204_TO_0207_38_a001,"1111.000,1112.000,1175.000,1160.000","1145.782,1133.519",-2.377372,197.514862,"89.903,-22.316",0.233751,0.015625,16012,41068.94,0.015625,5,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,38,OPEN_WHITE_0204_TO_0207_c1c_38_02,OPEN_WHITE_0204_TO_0207_c1c_37_01,candidate_compact_branch,ambiguous_parallel_branch,4,C1C_OPEN_WHITE_0204_TO_0207_38_a002,"983.000,1128.000,1087.000,1160.000","1033.787,1143.034",-32.290894,224.141449,"-22.092,-12.801",0.253231,0.015625,16012,41068.94,0.015625,5,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,38,OPEN_WHITE_0204_TO_0207_c1c_38_03,OPEN_WHITE_0204_TO_0207_c1c_37_01,candidate_compact_branch,ambiguous_parallel_branch,4,C1C_OPEN_WHITE_0204_TO_0207_38_a003,"1103.000,1144.000,1198.000,1228.000","1152.947,1204.163",-0.643737,127.902153,"97.067,48.328",0.607206,0.015625,16012,41068.94,0.015625,5,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,38,OPEN_WHITE_0204_TO_0207_c1c_38_04,OPEN_WHITE_0204_TO_0207_c1c_37_01,candidate_compact_branch,ambiguous_parallel_branch,4,C1C_OPEN_WHITE_0204_TO_0207_38_a004,"1071.000,1168.000,1103.000,1184.000","1090.122,1178.898",-22.803587,164.690155,"34.243,23.062",0.038959,0.015625,16012,41068.94,0.015625,5,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,38,OPEN_WHITE_0204_TO_0207_c1c_38_05,OPEN_WHITE_0204_TO_0207_c1c_37_01,candidate_compact_branch,ambiguous_parallel_branch,4,C1C_OPEN_WHITE_0204_TO_0207_38_a005,"1039.000,1208.000,1095.000,1228.000","1074.526,1220.148",-35.430912,136.413635,"18.647,64.313",0.085222,0.015625,16012,41068.94,0.015625,5,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,39,OPEN_WHITE_0204_TO_0207_c1c_39_01,OPEN_WHITE_0204_TO_0207_c1c_37_01,candidate_compact_branch,ambiguous_parallel_branch,4,C1C_OPEN_WHITE_0204_TO_0207_39_a001,"1119.000,1104.000,1183.000,1160.000","1150.163,1132.526",-1.109988,198.338928,"94.283,-23.309",0.27271,0.015625,18484,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,39,OPEN_WHITE_0204_TO_0207_c1c_39_02,OPEN_WHITE_0204_TO_0207_c1c_37_01,candidate_compact_branch,ambiguous_parallel_branch,4,C1C_OPEN_WHITE_0204_TO_0207_39_a002,"999.000,1120.000,1111.000,1184.000","1055.608,1146.706",-27.580946,210.057177,"-0.271,-9.130",0.54542,0.015625,18484,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,39,OPEN_WHITE_0204_TO_0207_c1c_39_03,OPEN_WHITE_0204_TO_0207_c1c_37_01,candidate_compact_branch,ambiguous_parallel_branch,4,C1C_OPEN_WHITE_0204_TO_0207_39_a003,"1111.000,1152.000,1198.000,1228.000","1156.706,1206.128",1.082706,125.921761,"100.827,50.292",0.503113,0.015625,18484,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,39,OPEN_WHITE_0204_TO_0207_c1c_39_04,OPEN_WHITE_0204_TO_0207_c1c_37_01,candidate_compact_branch,ambiguous_parallel_branch,4,C1C_OPEN_WHITE_0204_TO_0207_39_a004,"1047.000,1208.000,1103.000,1228.000","1080.800,1220.504",-33.291264,132.568802,"24.921,64.668",0.085222,0.015625,18484,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,40,OPEN_WHITE_0204_TO_0207_c1c_40_01,OPEN_WHITE_0204_TO_0207_c1c_37_01,candidate_compact_branch,branch_continue,4,C1C_OPEN_WHITE_0204_TO_0207_40_a001,"975.000,1128.000,1103.000,1160.000","1052.416,1141.088",-27.868168,216.40181,"-3.463,-14.747",0.311668,0.015625,4096,41068.94,0.015625,1,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,41,OPEN_WHITE_0204_TO_0207_c1c_41_01,OPEN_WHITE_0204_TO_0207_c1c_40_01,candidate_compact_branch,branch_continue,5,C1C_OPEN_WHITE_0204_TO_0207_41_a001,"1141.000,1052.000,1157.000,1084.000","1148.161,1062.742",-1.271278,267.959198,"95.745,-78.346",0.038959,0.015625,512,41068.94,0.015625,1,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,42,OPEN_WHITE_0204_TO_0207_c1c_42_01,OPEN_WHITE_0204_TO_0207_c1c_41_01,candidate_compact_branch,ambiguous_parallel_branch,6,C1C_OPEN_WHITE_0204_TO_0207_42_a001,"1104.000,974.000,1240.000,1059.000","1159.872,1029.844",1.120923,302.628571,"11.711,-32.898",0.879611,0.015625,12328,41068.94,0.015625,2,false,
