experiment_id,experiment_type,method,physical_vehicle_id,source_pair_id,target_pair_id,sar_frame,prior_region,prediction_region,search_window,component_count_raw,component_count_after_gate,selected_component_id,selection_status,distance_to_prediction,area_change_ratio,intensity_change,overlap_with_previous,motion_direction_consistent,depth_trend_consistent,optical_constraint_used,optical_state_frame,optical_velocity_x,optical_depth_velocity,response_switch_event,stop_reason,image_path_loaded,forbidden_fields_asserted
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,45,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,46,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,47,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,48,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,49,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,50,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,51,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,52,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,53,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,54,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,55,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,56,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,57,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,58,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,59,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,60,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,61,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,62,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,63,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,64,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,65,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,66,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,67,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,68,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,69,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,70,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,71,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,72,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,73,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,74,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,75,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,76,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,77,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,78,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,79,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,80,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C0,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,81,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,fixed_anchor_no_sar_response_read,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,fixed_anchor_no_sar_response_read,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C1,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,27,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839",0,0,,source_anchor_initialized,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,false,source_anchor_only,false,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C1,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,28,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","920.572,1135.739,1206.849,1271.839",8,2,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C1,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,29,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","920.572,1135.739,1206.849,1271.839",10,2,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C1,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,30,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","920.572,1135.739,1206.849,1271.839",15,3,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C1,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,31,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","920.572,1135.739,1206.849,1271.839",10,3,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C1,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,32,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","920.572,1135.739,1206.849,1271.839",14,4,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C1,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,33,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","920.572,1135.739,1206.849,1271.839",17,3,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C1,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,34,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","920.572,1135.739,1206.849,1271.839",21,5,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C1,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,35,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","920.572,1135.739,1206.849,1271.839",25,6,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C1,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,36,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","920.572,1135.739,1206.849,1271.839",21,5,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C1,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,37,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","920.572,1135.739,1206.849,1271.839",13,3,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C1,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,38,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","920.572,1135.739,1206.849,1271.839",13,4,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C1,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,39,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","920.572,1135.739,1206.849,1271.839",18,4,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C1,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,40,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","920.572,1135.739,1206.849,1271.839",15,2,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
OPEN_WHITE_0204_TO_0207,open_loop,C1,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,WGV35A_PAIR_0205;WGV35A_PAIR_0206;WGV35A_PAIR_0207,41,"972.572,1167.739,1154.849,1239.839","972.572,1167.739,1154.849,1239.839","920.572,1135.739,1206.849,1271.839",16,3,,ambiguous_response,,1,,1,NOT_TESTED,NOT_TESTED,false,,,,NOT_TESTED,multiple_components_after_hard_gate_no_ranking,true,no_target_box_no_target_center_no_future_endpoint
