atom_id,sar_frame,pixel_centroid_x,pixel_centroid_y,azimuth,radial,pixel_area,support_pixel_count,support_bbox,integrated_energy,mean_energy,peak_energy,relative_energy_within_local_field,atom_axis1,atom_axis2,atom_aspect_ratio,atom_orientation,compactness,local_arc_consistency,boundary_contact,extraction_threshold,threshold_provenance,source_shell_provenance
R1A0001,27,1011.882353,1133.411765,-35.780136,243.078476,17,17,"1006.000,1131.000,1018.000,1137.000",1370,80.588235,88,0.000913,10.657314,2.510781,4.244622,-26.80383,0.236111,0.800506,true,74,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0002,27,1093.255814,1137.430233,-17.456318,202.533005,86,86,"1084.000,1131.000,1108.000,1149.000",7331,85.244186,128,0.004885,15.695248,10.163538,1.54427,-17.181813,0.199074,0.993901,true,74,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0003,27,1122.665152,1163.459848,-10.695696,173.073135,1320,1320,"1036.000,1131.000,1186.000,1203.000",110034,83.359091,132,0.073324,132.450212,65.342252,2.027022,-14.249884,0.122222,0.919299,true,74,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0004,27,1125.82967,1221.192308,-14.32885,113.285553,182,182,"1096.000,1209.000,1144.000,1233.000",16477,90.532967,140,0.01098,36.211269,12.29618,2.94492,6.647621,0.157986,0.53141,false,74,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0005,27,1036.733333,1223.933333,-47.711479,158.546921,15,15,"1030.000,1221.000,1042.000,1233.000",1211,80.733333,93,0.000807,11.667449,4.106229,2.841403,-52.781648,0.104167,0.887299,false,74,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0006,28,1015.105263,1134.105263,-35.255325,240.643845,19,19,"1006.000,1131.000,1024.000,1143.000",1571,82.684211,91,0.001047,11.282722,3.035589,3.716815,-37.585469,0.087963,0.948213,true,74,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0007,28,1096.805085,1137.838983,-16.527601,201.139801,118,118,"1084.000,1131.000,1114.000,1149.000",10099,85.584746,123,0.00673,21.736859,10.055348,2.161721,-18.329245,0.218519,0.959936,true,74,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0008,28,1122.905645,1162.921774,-10.542934,173.499954,1240,1240,"1036.000,1131.000,1192.000,1203.000",103020,83.080645,138,0.068654,130.867627,67.238747,1.946313,-12.507104,0.110399,0.955523,true,74,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0009,28,1128.52381,1222.025974,-13.104463,111.844467,231,231,"1096.000,1203.000,1150.000,1233.000",21356,92.450216,158,0.014232,36.370698,15.589997,2.332951,6.647953,0.142593,0.558819,false,74,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0010,29,1099.262136,1137.912621,-15.859108,200.377563,103,103,"1090.000,1131.000,1114.000,1149.000",9802,95.165049,130,0.005906,20.721061,9.022418,2.296619,-16.610156,0.238426,0.983298,true,81,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0011,29,1123.829585,1164.555363,-10.387217,171.64679,1156,1156,"1042.000,1131.000,1192.000,1197.000",104713,90.58218,145,0.063094,128.431529,67.12426,1.91334,-14.435025,0.116768,0.908073,true,81,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0012,29,1131.718447,1222.634304,-11.550279,110.661636,309,309,"1096.000,1203.000,1156.000,1245.000",32127,103.970874,193,0.019358,40.744613,19.405186,2.099676,5.852113,0.122619,0.610825,false,81,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0013,30,1098.565217,1139.73913,-16.194582,198.783157,69,69,"1090.000,1135.000,1114.000,1147.000",7146,103.565217,135,0.004172,15.076931,9.630552,1.565531,-10.537519,0.239583,0.874262,true,91,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0014,30,1125.328211,1166.666301,-10.049229,169.323959,911,911,"1042.000,1135.000,1193.000,1201.000",92459,101.491767,156,0.053985,128.363951,64.490805,1.990423,-15.560471,0.091411,0.87467,true,91,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0015,30,1134.67655,1223.250674,-10.126325,109.532188,371,371,"1096.000,1207.000,1162.000,1243.000",44066,118.77628,208,0.025729,41.224808,20.472565,2.013661,1.306819,0.156145,0.744198,false,91,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0016,30,1044.863636,1229.681818,-47.242214,148.664566,22,22,"1042.000,1225.000,1054.000,1237.000",2167,98.5,110,0.001265,10.061606,4.659165,2.15953,-55.140771,0.152778,0.824438,false,91,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0017,30,1071.125,1228.083333,-38.953419,131.853745,24,24,"1066.000,1219.000,1084.000,1237.000",2357,98.208333,116,0.001376,16.965815,11.149262,1.521698,52.293988,0.074074,0,false,91,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0018,31,1100.833333,1140.916667,-15.652464,197.019806,60,60,"1090.000,1135.000,1114.000,1147.000",5226,87.1,126,0.003666,14.52219,9.449168,1.536875,20.174764,0.208333,0.203722,true,75,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0019,31,1126.359387,1188.691188,-11.369027,147.800735,1305,1305,"1042.000,1135.000,1193.000,1243.000",114744,87.926437,186,0.080492,137.087542,109.755331,1.249029,-49.848644,0.080022,0.137184,true,75,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0020,31,1048.8,1231.85,-46.814278,144.324707,40,40,"1042.000,1225.000,1060.000,1243.000",3412,85.3,114,0.002393,13.540333,5.750621,2.354586,-53.467986,0.123457,0.852076,false,75,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0021,31,1076.1,1227.8,-37.158676,129.017639,30,30,"1066.000,1219.000,1084.000,1237.000",2494,83.133333,104,0.00175,15.244789,12.211209,1.248426,66.278538,0.092593,0,false,75,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0022,32,1103,1141.254237,-15.071954,196.122375,59,59,"1090.000,1135.000,1114.000,1147.000",4675,79.237288,109,0.003486,13.963985,10.350243,1.349146,7.087632,0.204861,0.507502,true,71,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0023,32,1137.466071,1196.117857,-7.692379,136.606949,1120,1120,"1102.000,1135.000,1192.000,1249.000",95838,85.569643,204,0.071471,130.69766,65.272129,2.00235,-79.117201,0.109162,0,true,71,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0024,32,1060.347826,1171.73913,-30.505907,184.498245,23,23,"1048.000,1165.000,1072.000,1177.000",1765,76.73913,94,0.001316,24.228162,8.965465,2.702388,-12.74674,0.079861,0.605031,false,71,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0025,32,1084.527027,1178.297297,-24.547531,167.488281,74,74,"1072.000,1159.000,1096.000,1189.000",5640,76.216216,93,0.004206,29.300446,18.449044,1.588182,-82.95912,0.102778,0,false,71,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0026,32,1052.921053,1231.447368,-45.558071,141.629181,38,38,"1048.000,1225.000,1060.000,1243.000",3264,85.894737,136,0.002434,13.672646,6.636713,2.060153,-62.404427,0.175926,0.625484,false,71,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0027,32,1078.864865,1227.837838,-36.174759,127.335846,37,37,"1072.000,1219.000,1090.000,1237.000",2865,77.432432,87,0.002137,13.668997,12.091466,1.130466,65.798486,0.114198,0,false,71,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0028,34,1027.571429,1150.428571,-35.056797,220.150299,35,35,"1018.000,1141.000,1042.000,1159.000",2692,76.914286,94,0.002175,18.272542,3.03978,6.01114,-32.295873,0.081019,0.938623,false,65,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0029,34,1110.5,1141.671875,-12.962404,193.892456,64,64,"1102.000,1135.000,1120.000,1147.000",4930,77.03125,121,0.003984,12.736732,8.892315,1.43233,23.187417,0.296296,0.196587,true,65,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0030,34,1140.371717,1200.880808,-6.550002,131.338181,990,990,"1108.000,1135.000,1193.000,1267.000",80414,81.226263,199,0.064982,131.334419,61.586185,2.132531,-83.293626,0.088235,0,true,65,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0031,34,966.658228,1161.189873,-47.855221,252.654297,79,79,"952.000,1153.000,988.000,1171.000",5489,69.481013,82,0.004436,30.040183,7.668286,3.917457,-11.64262,0.121914,0.194781,true,65,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0032,34,1088.654545,1181.327273,-23.683619,163.080643,55,55,"1072.000,1165.000,1102.000,1189.000",3865,70.272727,82,0.003123,30.951319,15.788875,1.960325,-59.803293,0.076389,0.196412,false,65,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0033,34,1055.845361,1231.164948,-44.540997,139.852463,97,97,"1036.000,1219.000,1072.000,1243.000",7373,76.010309,122,0.005958,34.850846,13.799471,2.52552,5.113141,0.112269,0,false,65,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0034,34,1087.490566,1228.698113,-33.135853,121.739159,53,53,"1078.000,1219.000,1102.000,1237.000",3890,73.396226,102,0.003143,14.705697,12.885031,1.141301,-52.077544,0.122685,0.578982,false,65,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0035,39,1014.64,1143.346667,-36.62212,233.50563,75,75,"982.000,1141.000,1030.000,1153.000",5524,73.653333,91,0.004651,33.902551,5.10157,6.645514,4.544447,0.130208,0.084394,false,66,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0036,39,1066.02381,1140.690476,-24.854139,209.479889,126,126,"1042.000,1135.000,1084.000,1159.000",11339,89.992063,190,0.009548,35.09073,7.154184,4.904924,-24.347118,0.125,0.98869,true,66,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0037,39,1148.616,1137.912,-1.593479,192.86499,125,125,"1132.000,1135.000,1168.000,1147.000",10575,84.6,121,0.008904,25.403533,9.340987,2.719577,5.907263,0.289352,0.83316,true,66,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0038,39,1155.596933,1216.406353,0.785475,115.250748,913,913,"1108.000,1165.000,1192.000,1276.000",78817,86.327492,224,0.066365,78.72891,62.431459,1.261046,-83.894285,0.097919,0,true,66,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0039,39,1097.6875,1178.46875,-20.275791,162.312683,32,32,"1084.000,1171.000,1114.000,1183.000",2297,71.78125,81,0.001934,25.678043,4.147607,6.19105,9.604987,0.088889,0.335169,false,66,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0040,39,1066.648649,1216.864865,-37.440998,143.503021,37,37,"1048.000,1207.000,1078.000,1225.000",2728,73.72973,93,0.002297,34.672359,10.281996,3.372143,18.034592,0.068519,0,false,66,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0041,39,1093.4,1223.74,-29.555885,122.881126,50,50,"1084.000,1213.000,1102.000,1231.000",3867,77.34,105,0.003256,11.761222,8.925918,1.317648,-23.088711,0.154321,0.85625,false,66,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0042,40,1051.375,1141.575893,-28.200247,216.23172,224,224,"994.000,1135.000,1090.000,1159.000",17928,80.035714,188,0.015694,100.740745,13.969183,7.211642,-2.181297,0.097222,0.415175,true,64,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0043,40,1152.848921,1138.086331,-0.33391,192.636383,139,139,"1138.000,1135.000,1168.000,1153.000",11762,84.618705,136,0.010296,27.48932,10.06184,2.732037,7.32543,0.257407,0.8296,true,64,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0044,40,1103.846154,1178.346154,-18.196041,160.383026,26,26,"1090.000,1171.000,1114.000,1183.000",1847,71.038462,88,0.001617,24.68524,4.01139,6.153786,14.83175,0.090278,0.265242,false,64,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0045,40,1156.851385,1214.52267,1.410555,117.380333,794,794,"1114.000,1171.000,1193.000,1261.000",65046,81.921914,202,0.05694,73.923298,69.283,1.066976,-86.94054,0.111674,0,true,64,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0046,40,1085.525773,1220.597938,-31.503748,129.985626,97,97,"1054.000,1207.000,1108.000,1231.000",7141,73.618557,109,0.006251,64.00124,9.097188,7.035277,16.94181,0.074846,0,false,64,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0047,46,1075.591549,1144.073944,-22.645903,203.33725,284,284,"1030.000,1135.000,1114.000,1153.000",24968,87.915493,176,0.01906,84.409229,12.087039,6.98345,-7.443015,0.187831,0.658733,true,72,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0048,46,1153.511671,1194.340803,-0.232185,137.726288,1071,1071,"1096.000,1135.000,1193.000,1249.000",96974,90.545285,204,0.074028,138.921974,81.258008,1.70964,88.156096,0.096853,0,true,72,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0049,46,1129.375,1167.375,-8.577187,165.084991,16,16,"1126.000,1165.000,1138.000,1171.000",1264,79,90,0.000965,8.838523,4.649069,1.901138,9.645023,0.222222,0.595016,false,72,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0050,52,1104.393841,1147.13128,-14.868452,192.826981,617,617,"1024.000,1135.000,1168.000,1165.000",49147,79.654781,194,0.040475,132.762232,18.321777,7.246144,-6.129913,0.142824,0.800002,true,65,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0051,52,1189.205128,1137.923077,10.355947,195.878098,39,39,"1180.000,1135.000,1193.000,1147.000",3260,83.589744,122,0.002685,9.088758,7.194738,1.263251,44.37819,0.25,0.243921,true,65,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0052,52,1161.162437,1177.045685,2.647756,154.17215,197,197,"1132.000,1165.000,1193.000,1189.000",15141,76.857868,112,0.012469,47.444052,13.103666,3.62067,-1.48862,0.134563,0.907573,true,65,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0053,52,1155.857143,1201.928571,0.823347,128.716629,14,14,"1150.000,1201.000,1168.000,1207.000",1088,77.714286,94,0.000896,11.993056,3.09406,3.876155,-5.894092,0.12963,0.850645,false,65,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0054,52,1148.326877,1224.835351,-3.05566,106.66729,413,413,"1114.000,1213.000,1180.000,1243.000",33513,81.145278,144,0.027599,50.926357,19.156188,2.658481,-3.005319,0.208586,0.998555,false,65,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0055,60,1160.508108,1148.110811,2.028566,183.108398,370,370,"1146.000,1133.000,1206.000,1169.000",26891,72.678378,150,0.024301,54.420201,26.61295,2.044877,1.713455,0.171296,0.992689,true,57,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0056,60,1228.063492,1139.285714,21.16552,205.184128,63,63,"1212.000,1133.000,1236.000,1151.000",4341,68.904762,103,0.003923,15.249886,8.087217,1.885678,31.953575,0.145833,0.760208,true,57,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0057,60,1254.702703,1171.013514,32.152355,189.280869,222,222,"1230.000,1133.000,1296.000,1199.000",13765,62.004505,81,0.012439,89.568837,57.955201,1.545484,-41.456625,0.050964,0,true,57,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0058,60,1380.3,1151.1,51.574604,288.856079,20,20,"1374.000,1145.000,1392.000,1157.000",1223,61.15,67,0.001105,14.594725,3.051196,4.78328,3.180559,0.092593,0,true,57,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0059,60,1191.366534,1181.115538,13.959519,154.892242,251,251,"1152.000,1163.000,1218.000,1205.000",16602,66.143426,115,0.015003,64.215506,34.394595,1.867023,0.730026,0.090548,0.704343,false,57,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0060,60,1161.122754,1226.673653,3.961281,104.619179,334,334,"1146.000,1205.000,1188.000,1247.000",24109,72.182635,118,0.021787,38.98898,23.277896,1.674936,12.487675,0.189342,0.809623,true,57,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0061,60,1200.506849,1222.438356,23.254744,117.767593,73,73,"1188.000,1211.000,1212.000,1235.000",4850,66.438356,90,0.004383,20.899544,10.589931,1.97353,-58.466812,0.126736,0,false,57,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0062,60,1238.545455,1223.227273,38.136631,136.769882,88,88,"1224.000,1211.000,1260.000,1235.000",5813,66.056818,105,0.005253,32.458875,12.08734,2.685361,-14.153166,0.101852,0,false,57,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0063,60,1190.73913,1260.913043,27.645563,79.414688,23,23,"1170.000,1247.000,1212.000,1271.000",1354,58.869565,64,0.001224,41.621988,15.30834,2.718909,17.661569,0.022817,0.774739,false,57,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0064,77,1192.06432,1147.171117,11.443915,189.417587,824,824,"1146.000,1133.000,1266.000,1163.000",63874,77.51699,189,0.05129,114.607794,21.976973,5.214903,-1.304344,0.228889,0.710495,true,61,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0065,77,1292.276596,1139,35.817703,236.303726,47,47,"1284.000,1133.000,1302.000,1145.000",3568,75.914894,101,0.002865,11.80318,7.526728,1.568169,35.240717,0.217593,0.987177,true,61,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0066,77,1269.25,1172.583333,36.139328,195.664978,60,60,"1260.000,1151.000,1284.000,1187.000",3894,64.9,81,0.003127,32.665078,16.345788,1.998379,89.917437,0.069444,0,false,61,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
R1A0067,77,1237.208955,1179.567164,28.813551,172.573196,67,67,"1224.000,1169.000,1254.000,1187.000",4946,73.820896,95,0.003972,30.150236,6.923754,4.354608,4.585429,0.124074,0.460747,false,61,frame_local_source_shell_p96_2_or_mean_plus_0_85std; no gt; no polarity,a1_7r_source_shell_nearest_runtime_anchor
