pair_plan_id,pair_type,physical_vehicle_id,frame_a,frame_b,split_a,split_b,aspect_difference_deg,range_difference_m,time_difference_frames,aspect_same_threshold_deg,aspect_different_threshold_deg,similar_range_threshold_m,minimum_time_separation_frames,pair_selection_basis,response_fields_reserved_for_evaluate
E0R3_PAIR_0334,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,336,381,calibration,posthoc_diagnosis,19.088836,1.827258,45,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0335,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,336,382,calibration,posthoc_diagnosis,18.257477,1.80505,46,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0336,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,336,384,calibration,posthoc_diagnosis,16.191787,1.723406,48,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0337,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,338,calibration,calibration,1.027647,0.119673,1,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0338,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,339,calibration,calibration,0.743916,0.237773,2,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0339,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,340,calibration,calibration,0.703904,0.403654,3,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0340,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,341,calibration,calibration,0.755835,0.326173,4,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0341,same_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,342,calibration,calibration,2.156289,0.422627,5,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0342,same_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,343,calibration,calibration,2.734463,0.525782,6,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0343,same_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,344,calibration,calibration,3.701757,0.6134,7,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0344,same_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,345,calibration,calibration,4.400026,0.630704,8,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0345,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,357,calibration,calibration,16.496466,1.434244,20,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0346,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,358,calibration,calibration,17.228261,1.580635,21,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0347,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,359,calibration,calibration,17.590129,1.594904,22,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0348,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,360,calibration,calibration,19.461991,1.58943,23,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0349,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,361,calibration,guard,20.76594,1.649799,24,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0350,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,362,calibration,guard,20.919256,1.65771,25,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0351,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,363,calibration,guard,22.842416,1.632412,26,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0352,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,364,calibration,guard,23.78394,1.708026,27,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0353,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,365,calibration,guard,23.309334,1.734345,28,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0354,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,366,calibration,guard,25.701676,1.772409,29,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0355,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,367,calibration,guard,24.859195,1.819529,30,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0356,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,368,calibration,guard,25.537306,1.810892,31,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0357,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,369,calibration,guard,25.44893,1.790481,32,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0358,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,370,calibration,guard,26.358695,1.852805,33,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0359,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,371,calibration,posthoc_diagnosis,26.614171,1.847602,34,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0360,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,372,calibration,posthoc_diagnosis,28.974492,1.77206,35,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0361,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,373,calibration,posthoc_diagnosis,27.867988,1.823627,36,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0362,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,374,calibration,posthoc_diagnosis,26.093433,1.829819,37,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0363,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,375,calibration,posthoc_diagnosis,25.484763,1.910316,38,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0364,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,376,calibration,posthoc_diagnosis,25.734752,1.872818,39,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0365,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,377,calibration,posthoc_diagnosis,21.858651,1.765875,40,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0366,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,378,calibration,posthoc_diagnosis,22.311816,1.83174,41,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0367,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,379,calibration,posthoc_diagnosis,20.04388,1.687631,42,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0368,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,380,calibration,posthoc_diagnosis,19.741675,1.707582,43,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0369,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,381,calibration,posthoc_diagnosis,17.822401,1.662648,44,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0370,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,337,382,calibration,posthoc_diagnosis,16.991042,1.64044,45,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0371,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,338,339,calibration,calibration,0.283731,0.1181,1,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0372,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,338,340,calibration,calibration,0.323743,0.283981,2,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0373,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,338,341,calibration,calibration,0.271812,0.2065,3,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0374,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,338,342,calibration,calibration,1.128642,0.302954,4,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0375,same_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,338,343,calibration,calibration,1.706816,0.406109,5,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0376,same_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,338,344,calibration,calibration,2.67411,0.493727,6,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0377,same_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,338,345,calibration,calibration,3.372379,0.511031,7,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0378,same_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,338,346,calibration,calibration,4.511104,0.622908,8,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0379,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,338,357,calibration,calibration,15.468819,1.314571,19,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0380,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,338,358,calibration,calibration,16.200614,1.460962,20,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0381,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,338,359,calibration,calibration,16.562482,1.475231,21,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0382,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,338,360,calibration,calibration,18.434344,1.469757,22,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0383,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,338,361,calibration,guard,19.738293,1.530126,23,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0384,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,338,362,calibration,guard,19.891609,1.538037,24,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0385,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,338,363,calibration,guard,21.814769,1.512739,25,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0386,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,338,364,calibration,guard,22.756293,1.588353,26,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0387,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,338,365,calibration,guard,22.281687,1.614672,27,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0388,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,338,366,calibration,guard,24.674029,1.652736,28,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0389,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,338,367,calibration,guard,23.831548,1.699856,29,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0390,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,338,368,calibration,guard,24.509659,1.691219,30,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0391,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,338,369,calibration,guard,24.421283,1.670808,31,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0392,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,338,370,calibration,guard,25.331048,1.733132,32,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0393,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,338,371,calibration,posthoc_diagnosis,25.586524,1.727929,33,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0394,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,338,372,calibration,posthoc_diagnosis,27.946845,1.652387,34,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0395,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,338,373,calibration,posthoc_diagnosis,26.840341,1.703954,35,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0396,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,338,374,calibration,posthoc_diagnosis,25.065786,1.710146,36,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0397,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,338,375,calibration,posthoc_diagnosis,24.457116,1.790643,37,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0398,different_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,338,376,calibration,posthoc_diagnosis,24.707105,1.753145,38,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0399,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,339,340,calibration,calibration,0.040012,0.165881,1,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0400,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,339,341,calibration,calibration,0.011919,0.0884,2,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0401,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,339,342,calibration,calibration,1.412373,0.184854,3,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0402,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,339,343,calibration,calibration,1.990547,0.288009,4,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0403,same_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,339,344,calibration,calibration,2.957841,0.375627,5,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0404,same_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,339,345,calibration,calibration,3.65611,0.392931,6,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0405,same_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,339,346,calibration,calibration,4.794835,0.504808,7,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0406,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,340,341,calibration,calibration,0.051931,0.077481,1,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0407,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,340,342,calibration,calibration,1.452385,0.018973,2,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0408,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,340,343,calibration,calibration,2.030559,0.122128,3,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0409,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,340,344,calibration,calibration,2.997853,0.209746,4,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0410,same_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,340,345,calibration,calibration,3.696122,0.22705,5,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0411,same_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,340,346,calibration,calibration,4.834847,0.338927,6,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0412,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,341,342,calibration,calibration,1.400454,0.096454,1,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0413,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,341,343,calibration,calibration,1.978628,0.199609,2,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0414,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,341,344,calibration,calibration,2.945922,0.287227,3,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0415,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,341,345,calibration,calibration,3.644191,0.304531,4,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0416,same_aspect_similar_range,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,341,346,calibration,calibration,4.782916,0.416408,5,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0417,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,342,343,calibration,calibration,0.578174,0.103155,1,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
E0R3_PAIR_0418,time_nearby_control,GM_RM017_WGV35A_MAIN_VEHICLE_THREAD,342,344,calibration,calibration,1.545468,0.190773,2,5,15,2,5,pre_registered_aspect_range_time_only_no_sar_response,energy_centroid_difference_m;peak_position_difference_m;support_width_difference_m;near_far_ratio_difference;component_layout_difference_deg
