source_family_id,target_family_id,source_frame,target_frame,source_geometry_type,target_geometry_type,center_shift_min_px,center_shift_max_px,bbox_iou_min,bbox_iou_max,shared_core_track_ids,temporal_edge_state,geometry_uncertainty
R21R1F00032,R21R1F00034,34,39,single_conservative_bbox,common_core_bbox,76.558801,76.558801,0,0,,single_geometry_possible_correspondence,true
R21R1F00032,R21R1F00035,34,39,single_conservative_bbox,single_conservative_bbox,86.37708,86.37708,0,0,,single_geometry_possible_correspondence,false
R21R1F00032,R21R1F00036,34,39,single_conservative_bbox,common_core_bbox,45.398238,45.398238,0,0,,single_geometry_possible_correspondence,true
R21R1F00032,R21R1F00037,34,39,single_conservative_bbox,single_conservative_bbox,45.793013,45.793013,0,0,,single_geometry_possible_correspondence,false
R21R1F00032,R21R1F00038,34,39,single_conservative_bbox,single_conservative_bbox,12,12,0.25,0.25,,single_geometry_possible_correspondence,false
R21R1F00033,R21R1F00034,34,39,single_conservative_bbox,common_core_bbox,139.177046,139.177046,0,0,,single_geometry_possible_correspondence,true
R21R1F00033,R21R1F00035,34,39,single_conservative_bbox,single_conservative_bbox,24.186773,24.186773,0.166667,0.166667,R21PT0006,shared_core_track_diagnostic,false
R21R1F00033,R21R1F00036,34,39,single_conservative_bbox,common_core_bbox,95.671312,95.671312,0,0,,single_geometry_possible_correspondence,true
R21R1F00033,R21R1F00037,34,39,single_conservative_bbox,single_conservative_bbox,73.790243,73.790243,0,0,,single_geometry_possible_correspondence,false
R21R1F00033,R21R1F00038,34,39,single_conservative_bbox,single_conservative_bbox,74.094534,74.094534,0,0,,single_geometry_possible_correspondence,false
R21R1F00034,R21R1F00039,39,40,common_core_bbox,common_core_bbox,5.700877,5.700877,0.745698,0.745698,,single_geometry_possible_correspondence,true
R21R1F00034,R21R1F00040,39,40,common_core_bbox,single_conservative_bbox,130.637858,130.637858,0,0,,single_geometry_possible_correspondence,true
R21R1F00034,R21R1F00041,39,40,common_core_bbox,single_conservative_bbox,76.558801,76.558801,0,0,,single_geometry_possible_correspondence,true
R21R1F00034,R21R1F00042,39,40,common_core_bbox,single_conservative_bbox,69.016302,69.016302,0,0,R21PT0003,shared_core_track_diagnostic,true
R21R1F00034,R21R1F00043,39,40,common_core_bbox,single_conservative_bbox,64.778469,64.778469,0.007547,0.007547,,single_geometry_possible_correspondence,true
R21R1F00035,R21R1F00040,39,40,single_conservative_bbox,single_conservative_bbox,36,36,0.176471,0.176471,R21PT0006,shared_core_track_diagnostic,false
R21R1F00035,R21R1F00041,39,40,single_conservative_bbox,single_conservative_bbox,147.030609,147.030609,0,0,,single_geometry_possible_correspondence,false
R21R1F00035,R21R1F00042,39,40,single_conservative_bbox,single_conservative_bbox,106.066017,106.066017,0,0,,single_geometry_possible_correspondence,false
R21R1F00035,R21R1F00043,39,40,single_conservative_bbox,single_conservative_bbox,100.578328,100.578328,0,0,,single_geometry_possible_correspondence,false
R21R1F00036,R21R1F00039,39,40,common_core_bbox,common_core_bbox,60.796793,60.796793,0,0,,single_geometry_possible_correspondence,true
R21R1F00036,R21R1F00040,39,40,common_core_bbox,single_conservative_bbox,90.697299,90.697299,0,0,,single_geometry_possible_correspondence,true
R21R1F00036,R21R1F00041,39,40,common_core_bbox,single_conservative_bbox,98.407317,98.407317,0,0,,single_geometry_possible_correspondence,true
R21R1F00036,R21R1F00042,39,40,common_core_bbox,single_conservative_bbox,12,12,0.2,0.2,R21PT0003,shared_core_track_diagnostic,true
R21R1F00036,R21R1F00043,39,40,common_core_bbox,single_conservative_bbox,45.891176,45.891176,0,0,,single_geometry_possible_correspondence,true
R21R1F00037,R21R1F00039,39,40,single_conservative_bbox,common_core_bbox,90.5,90.5,0,0,,single_geometry_possible_correspondence,true
R21R1F00037,R21R1F00040,39,40,single_conservative_bbox,single_conservative_bbox,72.124892,72.124892,0,0,,single_geometry_possible_correspondence,false
R21R1F00037,R21R1F00041,39,40,single_conservative_bbox,single_conservative_bbox,115.256236,115.256236,0,0,,single_geometry_possible_correspondence,false
R21R1F00037,R21R1F00042,39,40,single_conservative_bbox,single_conservative_bbox,18.973666,18.973666,0.25,0.25,,single_geometry_possible_correspondence,false
R21R1F00037,R21R1F00043,39,40,single_conservative_bbox,single_conservative_bbox,55.154329,55.154329,0,0,,single_geometry_possible_correspondence,false
R21R1F00038,R21R1F00039,39,40,single_conservative_bbox,common_core_bbox,67.016789,67.016789,0,0,,single_geometry_possible_correspondence,true
R21R1F00038,R21R1F00040,39,40,single_conservative_bbox,single_conservative_bbox,64.412732,64.412732,0,0,,single_geometry_possible_correspondence,false
R21R1F00038,R21R1F00041,39,40,single_conservative_bbox,single_conservative_bbox,63.285069,63.285069,0,0,,single_geometry_possible_correspondence,false
R21R1F00038,R21R1F00042,39,40,single_conservative_bbox,single_conservative_bbox,48.466483,48.466483,0,0,,single_geometry_possible_correspondence,false
R21R1F00038,R21R1F00043,39,40,single_conservative_bbox,single_conservative_bbox,3,3,0.8,0.8,,single_geometry_possible_correspondence,false
R21R1F00039,R21R1F00044,40,46,common_core_bbox,single_conservative_bbox,46.957428,46.957428,0.331237,0.331237,R21PT0007,shared_core_track_diagnostic,true
R21R1F00040,R21R1F00044,40,46,single_conservative_bbox,single_conservative_bbox,84.46449,84.46449,0.070505,0.070505,,single_geometry_possible_correspondence,false
R21R1F00041,R21R1F00044,40,46,single_conservative_bbox,single_conservative_bbox,65.751426,65.751426,0.027607,0.027607,R21PT0007,shared_core_track_diagnostic,false
R21R1F00042,R21R1F00044,40,46,single_conservative_bbox,single_conservative_bbox,40.733893,40.733893,0.082822,0.082822,,single_geometry_possible_correspondence,false
R21R1F00043,R21R1F00044,40,46,single_conservative_bbox,single_conservative_bbox,20.353132,20.353132,0.014724,0.014724,,single_geometry_possible_correspondence,false
R21R1F00044,R21R1F00045,46,52,single_conservative_bbox,common_core_bbox,92.417531,92.417531,0.007975,0.007975,R21PT0007,shared_core_track_diagnostic,true
R21R1F00044,R21R1F00046,46,52,single_conservative_bbox,single_conservative_bbox,45.400991,45.400991,0.007362,0.007362,,single_geometry_possible_correspondence,false
R21R1F00045,R21R1F00047,52,60,common_core_bbox,single_conservative_bbox,89.365821,89.365821,0,0,,single_geometry_possible_correspondence,true
R21R1F00045,R21R1F00048,52,60,common_core_bbox,single_conservative_bbox,117.38505,117.38505,0,0,,single_geometry_possible_correspondence,true
R21R1F00046,R21R1F00047,52,60,single_conservative_bbox,single_conservative_bbox,21,21,0,0,,single_geometry_possible_correspondence,false
R21R1F00046,R21R1F00048,52,60,single_conservative_bbox,single_conservative_bbox,57.939624,57.939624,0,0,,single_geometry_possible_correspondence,false
R21R1F00047,R21R1F00049,60,77,single_conservative_bbox,common_core_bbox,91.809586,91.809586,0,0,,single_geometry_possible_correspondence,true
R21R1F00047,R21R1F00050,60,77,single_conservative_bbox,single_conservative_bbox,41.19466,41.19466,0.155039,0.155039,,single_geometry_possible_correspondence,false
R21R1F00047,R21R1F00051,60,77,single_conservative_bbox,single_conservative_bbox,95.383437,95.383437,0,0,,single_geometry_possible_correspondence,false
R21R1F00047,R21R1F00052,60,77,single_conservative_bbox,single_conservative_bbox,128.809938,128.809938,0,0,,single_geometry_possible_correspondence,false
R21R1F00048,R21R1F00049,60,77,single_conservative_bbox,common_core_bbox,113.758516,113.758516,0,0,,single_geometry_possible_correspondence,true
R21R1F00048,R21R1F00050,60,77,single_conservative_bbox,single_conservative_bbox,35.22783,35.22783,0.063025,0.063025,,single_geometry_possible_correspondence,false
R21R1F00048,R21R1F00051,60,77,single_conservative_bbox,single_conservative_bbox,101.212647,101.212647,0,0,,single_geometry_possible_correspondence,false
R21R1F00048,R21R1F00052,60,77,single_conservative_bbox,single_conservative_bbox,130.176803,130.176803,0,0,,single_geometry_possible_correspondence,false
R21R1F00049,R21R1F00055,77,78,common_core_bbox,common_core_bbox,81.055537,81.055537,0,0,R21PT0008,shared_core_track_diagnostic,true
R21R1F00049,R21R1F00056,77,78,common_core_bbox,single_conservative_bbox,48.836462,48.836462,0,0,R21PT0008,shared_core_track_diagnostic,true
R21R1F00049,R21R1F00057,77,78,common_core_bbox,single_conservative_bbox,93.193347,93.193347,0,0,,single_geometry_possible_correspondence,true
R21R1F00049,R21R1F00058,77,78,common_core_bbox,single_conservative_bbox,114.825955,114.825955,0,0,,single_geometry_possible_correspondence,true
R21R1F00049,R21R1F00059,77,78,common_core_bbox,single_conservative_bbox,122.155638,122.155638,0,0,,single_geometry_possible_correspondence,true
R21R1F00049,R21R1F00060,77,78,common_core_bbox,single_conservative_bbox,66.068147,66.068147,0,0,,single_geometry_possible_correspondence,true
R21R1F00050,R21R1F00055,77,78,single_conservative_bbox,common_core_bbox,12,12,0.764706,0.764706,,single_geometry_possible_correspondence,true
R21R1F00050,R21R1F00056,77,78,single_conservative_bbox,single_conservative_bbox,65.795137,65.795137,0,0,,single_geometry_possible_correspondence,false
R21R1F00050,R21R1F00057,77,78,single_conservative_bbox,single_conservative_bbox,134.063418,134.063418,0,0,,single_geometry_possible_correspondence,false
R21R1F00050,R21R1F00058,77,78,single_conservative_bbox,single_conservative_bbox,124.310096,124.310096,0,0,,single_geometry_possible_correspondence,false
R21R1F00050,R21R1F00059,77,78,single_conservative_bbox,single_conservative_bbox,51.613952,51.613952,0.05042,0.05042,,single_geometry_possible_correspondence,false
R21R1F00050,R21R1F00060,77,78,single_conservative_bbox,single_conservative_bbox,59.169249,59.169249,0.008333,0.008333,,single_geometry_possible_correspondence,false
R21R1F00051,R21R1F00055,77,78,single_conservative_bbox,common_core_bbox,59.169249,59.169249,0,0,R21PT0008,shared_core_track_diagnostic,true
R21R1F00051,R21R1F00056,77,78,single_conservative_bbox,single_conservative_bbox,4.242641,4.242641,0.588235,0.588235,R21PT0008,shared_core_track_diagnostic,false
R21R1F00051,R21R1F00057,77,78,single_conservative_bbox,single_conservative_bbox,69.971423,69.971423,0,0,,single_geometry_possible_correspondence,false
R21R1F00051,R21R1F00058,77,78,single_conservative_bbox,single_conservative_bbox,75.53807,75.53807,0,0,,single_geometry_possible_correspondence,false
R21R1F00051,R21R1F00059,77,78,single_conservative_bbox,single_conservative_bbox,116.691902,116.691902,0,0,,single_geometry_possible_correspondence,false
R21R1F00051,R21R1F00060,77,78,single_conservative_bbox,single_conservative_bbox,22.847319,22.847319,0,0,,single_geometry_possible_correspondence,false
R21R1F00052,R21R1F00055,77,78,single_conservative_bbox,common_core_bbox,87,87,0,0,,single_geometry_possible_correspondence,true
R21R1F00052,R21R1F00056,77,78,single_conservative_bbox,single_conservative_bbox,32.310989,32.310989,0,0,,single_geometry_possible_correspondence,false
R21R1F00052,R21R1F00057,77,78,single_conservative_bbox,single_conservative_bbox,38.183766,38.183766,0,0,,single_geometry_possible_correspondence,false
R21R1F00052,R21R1F00058,77,78,single_conservative_bbox,single_conservative_bbox,45.694639,45.694639,0,0,,single_geometry_possible_correspondence,false
R21R1F00052,R21R1F00059,77,78,single_conservative_bbox,single_conservative_bbox,147.610975,147.610975,0,0,,single_geometry_possible_correspondence,false
R21R1F00052,R21R1F00060,77,78,single_conservative_bbox,single_conservative_bbox,38.418745,38.418745,0,0,,single_geometry_possible_correspondence,false
R21R1F00053,R21R1F00055,77,78,single_conservative_bbox,common_core_bbox,123.109707,123.109707,0,0,,single_geometry_possible_correspondence,true
R21R1F00053,R21R1F00056,77,78,single_conservative_bbox,single_conservative_bbox,66.068147,66.068147,0,0,,single_geometry_possible_correspondence,false
R21R1F00053,R21R1F00057,77,78,single_conservative_bbox,single_conservative_bbox,6.708204,6.708204,0.363636,0.363636,,single_geometry_possible_correspondence,false
R21R1F00053,R21R1F00058,77,78,single_conservative_bbox,single_conservative_bbox,52.392748,52.392748,0,0,,single_geometry_possible_correspondence,false
R21R1F00053,R21R1F00060,77,78,single_conservative_bbox,single_conservative_bbox,75,75,0,0,,single_geometry_possible_correspondence,false
R21R1F00054,R21R1F00055,77,78,single_conservative_bbox,common_core_bbox,113.088461,113.088461,0,0,,single_geometry_possible_correspondence,true
R21R1F00054,R21R1F00056,77,78,single_conservative_bbox,single_conservative_bbox,72.249567,72.249567,0,0,,single_geometry_possible_correspondence,false
R21R1F00054,R21R1F00057,77,78,single_conservative_bbox,single_conservative_bbox,47.434165,47.434165,0,0,,single_geometry_possible_correspondence,false
R21R1F00054,R21R1F00058,77,78,single_conservative_bbox,single_conservative_bbox,0,0,0.666667,0.666667,,single_geometry_possible_correspondence,false
R21R1F00054,R21R1F00060,77,78,single_conservative_bbox,single_conservative_bbox,67.082039,67.082039,0,0,,single_geometry_possible_correspondence,false
R21R1F00055,R21R1F00061,78,79,common_core_bbox,common_core_bbox,21.213203,21.213203,0.424084,0.424084,R21PT0008,shared_core_track_diagnostic,true
R21R1F00055,R21R1F00062,78,79,common_core_bbox,single_conservative_bbox,127.279221,127.279221,0,0,,single_geometry_possible_correspondence,true
R21R1F00055,R21R1F00063,78,79,common_core_bbox,single_conservative_bbox,60,60,0,0,R21PT0008,shared_core_track_diagnostic,true
R21R1F00055,R21R1F00064,78,79,common_core_bbox,common_core_bbox,36.619667,36.619667,0.131868,0.131868,R21PT0009,shared_core_track_diagnostic,true
R21R1F00055,R21R1F00065,78,79,common_core_bbox,single_conservative_bbox,49.929951,49.929951,0.005435,0.005435,,single_geometry_possible_correspondence,true
R21R1F00055,R21R1F00066,78,79,common_core_bbox,single_conservative_bbox,61.773781,61.773781,0,0,,single_geometry_possible_correspondence,true
R21R1F00056,R21R1F00061,78,79,single_conservative_bbox,common_core_bbox,37.589892,37.589892,0,0,R21PT0008,shared_core_track_diagnostic,true
R21R1F00056,R21R1F00062,78,79,single_conservative_bbox,single_conservative_bbox,70.802542,70.802542,0,0,,single_geometry_possible_correspondence,false
R21R1F00056,R21R1F00063,78,79,single_conservative_bbox,single_conservative_bbox,3,3,0.833333,0.833333,R21PT0008,shared_core_track_diagnostic,false
R21R1F00056,R21R1F00064,78,79,single_conservative_bbox,common_core_bbox,94.86833,94.86833,0,0,,single_geometry_possible_correspondence,true
R21R1F00056,R21R1F00065,78,79,single_conservative_bbox,single_conservative_bbox,22.847319,22.847319,0,0,,single_geometry_possible_correspondence,false
R21R1F00056,R21R1F00066,78,79,single_conservative_bbox,single_conservative_bbox,116.846053,116.846053,0,0,,single_geometry_possible_correspondence,false
R21R1F00057,R21R1F00061,78,79,single_conservative_bbox,common_core_bbox,103.966341,103.966341,0,0,,single_geometry_possible_correspondence,true
R21R1F00057,R21R1F00062,78,79,single_conservative_bbox,single_conservative_bbox,3,3,0.666667,0.666667,,single_geometry_possible_correspondence,false
R21R1F00057,R21R1F00063,78,79,single_conservative_bbox,single_conservative_bbox,66.61081,66.61081,0,0,,single_geometry_possible_correspondence,false
R21R1F00057,R21R1F00065,78,79,single_conservative_bbox,single_conservative_bbox,76.837491,76.837491,0,0,,single_geometry_possible_correspondence,false
R21R1F00058,R21R1F00061,78,79,single_conservative_bbox,common_core_bbox,93.962759,93.962759,0,0,,single_geometry_possible_correspondence,true
R21R1F00058,R21R1F00062,78,79,single_conservative_bbox,single_conservative_bbox,50.289164,50.289164,0,0,,single_geometry_possible_correspondence,false
R21R1F00058,R21R1F00063,78,79,single_conservative_bbox,single_conservative_bbox,69.260378,69.260378,0,0,,single_geometry_possible_correspondence,false
R21R1F00058,R21R1F00064,78,79,single_conservative_bbox,common_core_bbox,145.120639,145.120639,0,0,,single_geometry_possible_correspondence,true
R21R1F00058,R21R1F00065,78,79,single_conservative_bbox,single_conservative_bbox,64.761099,64.761099,0,0,,single_geometry_possible_correspondence,false
R21R1F00059,R21R1F00061,78,79,single_conservative_bbox,common_core_bbox,82.377181,82.377181,0,0,,single_geometry_possible_correspondence,true
R21R1F00059,R21R1F00063,78,79,single_conservative_bbox,single_conservative_bbox,119.096599,119.096599,0,0,,single_geometry_possible_correspondence,false
R21R1F00059,R21R1F00064,78,79,single_conservative_bbox,common_core_bbox,33,33,0,0,,single_geometry_possible_correspondence,true
R21R1F00059,R21R1F00065,78,79,single_conservative_bbox,single_conservative_bbox,111.646764,111.646764,0,0,,single_geometry_possible_correspondence,false
R21R1F00059,R21R1F00066,78,79,single_conservative_bbox,single_conservative_bbox,0,0,1,1,,single_geometry_possible_correspondence,false
R21R1F00060,R21R1F00061,78,79,single_conservative_bbox,common_core_bbox,28.301943,28.301943,0.044444,0.044444,,single_geometry_possible_correspondence,true
R21R1F00060,R21R1F00062,78,79,single_conservative_bbox,single_conservative_bbox,78.746428,78.746428,0,0,,single_geometry_possible_correspondence,false
R21R1F00060,R21R1F00063,78,79,single_conservative_bbox,single_conservative_bbox,18.248288,18.248288,0,0,,single_geometry_possible_correspondence,false
R21R1F00060,R21R1F00064,78,79,single_conservative_bbox,common_core_bbox,84.852814,84.852814,0,0,,single_geometry_possible_correspondence,true
R21R1F00060,R21R1F00065,78,79,single_conservative_bbox,single_conservative_bbox,4.242641,4.242641,0.4,0.4,,single_geometry_possible_correspondence,false
R21R1F00060,R21R1F00066,78,79,single_conservative_bbox,single_conservative_bbox,110.6752,110.6752,0,0,,single_geometry_possible_correspondence,false
R21R1F00061,R21R1F00067,79,80,common_core_bbox,common_core_bbox,68.410526,68.410526,0,0,,single_geometry_possible_correspondence,true
R21R1F00061,R21R1F00068,79,80,common_core_bbox,single_conservative_bbox,6.708204,6.708204,0.743119,0.743119,,single_geometry_possible_correspondence,true
R21R1F00061,R21R1F00069,79,80,common_core_bbox,single_conservative_bbox,61.554854,61.554854,0,0,,single_geometry_possible_correspondence,true
R21R1F00061,R21R1F00070,79,80,common_core_bbox,single_conservative_bbox,69.065187,69.065187,0,0,,single_geometry_possible_correspondence,true
R21R1F00061,R21R1F00071,79,80,common_core_bbox,single_conservative_bbox,42.638011,42.638011,0,0,R21PT0008,shared_core_track_diagnostic,true
R21R1F00061,R21R1F00072,79,80,common_core_bbox,single_conservative_bbox,96.840074,96.840074,0,0,,single_geometry_possible_correspondence,true
R21R1F00062,R21R1F00067,79,80,single_conservative_bbox,common_core_bbox,93.434469,93.434469,0,0,,single_geometry_possible_correspondence,true
R21R1F00062,R21R1F00068,79,80,single_conservative_bbox,single_conservative_bbox,99.724621,99.724621,0,0,,single_geometry_possible_correspondence,false
R21R1F00062,R21R1F00070,79,80,single_conservative_bbox,single_conservative_bbox,40.249224,40.249224,0,0,,single_geometry_possible_correspondence,false
R21R1F00062,R21R1F00071,79,80,single_conservative_bbox,single_conservative_bbox,63.780875,63.780875,0,0,,single_geometry_possible_correspondence,false
R21R1F00062,R21R1F00072,79,80,single_conservative_bbox,single_conservative_bbox,51.264022,51.264022,0,0,,single_geometry_possible_correspondence,false
R21R1F00063,R21R1F00067,79,80,single_conservative_bbox,common_core_bbox,51.088159,51.088159,0,0,,single_geometry_possible_correspondence,true
R21R1F00063,R21R1F00068,79,80,single_conservative_bbox,single_conservative_bbox,33.54102,33.54102,0.047619,0.047619,,single_geometry_possible_correspondence,false
R21R1F00063,R21R1F00069,79,80,single_conservative_bbox,single_conservative_bbox,99.904955,99.904955,0,0,,single_geometry_possible_correspondence,false
R21R1F00063,R21R1F00070,79,80,single_conservative_bbox,single_conservative_bbox,36.496575,36.496575,0,0,,single_geometry_possible_correspondence,false
R21R1F00063,R21R1F00071,79,80,single_conservative_bbox,single_conservative_bbox,6,6,0.666667,0.666667,R21PT0008,shared_core_track_diagnostic,false
R21R1F00063,R21R1F00072,79,80,single_conservative_bbox,single_conservative_bbox,72.249567,72.249567,0,0,,single_geometry_possible_correspondence,false
R21R1F00064,R21R1F00067,79,80,common_core_bbox,common_core_bbox,112.449989,112.449989,0,0,R21PT0009,shared_core_track_diagnostic,true
R21R1F00064,R21R1F00068,79,80,common_core_bbox,single_conservative_bbox,63.780875,63.780875,0,0,,single_geometry_possible_correspondence,true
R21R1F00064,R21R1F00069,79,80,common_core_bbox,single_conservative_bbox,9.486833,9.486833,0.436364,0.436364,R21PT0009,shared_core_track_diagnostic,true
R21R1F00064,R21R1F00070,79,80,common_core_bbox,single_conservative_bbox,125.319591,125.319591,0,0,,single_geometry_possible_correspondence,true
R21R1F00064,R21R1F00071,79,80,common_core_bbox,single_conservative_bbox,100.26465,100.26465,0,0,,single_geometry_possible_correspondence,true
R21R1F00064,R21R1F00072,79,80,common_core_bbox,single_conservative_bbox,147.732867,147.732867,0,0,,single_geometry_possible_correspondence,true
R21R1F00065,R21R1F00067,79,80,single_conservative_bbox,common_core_bbox,70.292247,70.292247,0,0,,single_geometry_possible_correspondence,true
R21R1F00065,R21R1F00068,79,80,single_conservative_bbox,single_conservative_bbox,22.847319,22.847319,0.03,0.03,,single_geometry_possible_correspondence,false
R21R1F00065,R21R1F00069,79,80,single_conservative_bbox,single_conservative_bbox,90,90,0,0,,single_geometry_possible_correspondence,false
R21R1F00065,R21R1F00070,79,80,single_conservative_bbox,single_conservative_bbox,40.360872,40.360872,0,0,,single_geometry_possible_correspondence,false
R21R1F00065,R21R1F00071,79,80,single_conservative_bbox,single_conservative_bbox,21,21,0,0,,single_geometry_possible_correspondence,false
R21R1F00065,R21R1F00072,79,80,single_conservative_bbox,single_conservative_bbox,67.683085,67.683085,0,0,,single_geometry_possible_correspondence,false
R21R1F00066,R21R1F00067,79,80,single_conservative_bbox,common_core_bbox,122.155638,122.155638,0,0,,single_geometry_possible_correspondence,true
R21R1F00066,R21R1F00068,79,80,single_conservative_bbox,single_conservative_bbox,89.044932,89.044932,0,0,,single_geometry_possible_correspondence,false
R21R1F00066,R21R1F00069,79,80,single_conservative_bbox,single_conservative_bbox,24.186773,24.186773,0.218182,0.218182,,single_geometry_possible_correspondence,false
R21R1F00066,R21R1F00071,79,80,single_conservative_bbox,single_conservative_bbox,123.693169,123.693169,0,0,,single_geometry_possible_correspondence,false
R21R1F00067,R21R1F00073,80,81,common_core_bbox,common_core_bbox,67.416615,67.416615,0,0,R21PT0009,shared_core_track_diagnostic,true
R21R1F00067,R21R1F00074,80,81,common_core_bbox,single_conservative_bbox,102.396289,102.396289,0,0,,single_geometry_possible_correspondence,true
R21R1F00067,R21R1F00075,80,81,common_core_bbox,single_conservative_bbox,108.664622,108.664622,0,0,R21PT0009,shared_core_track_diagnostic,true
R21R1F00067,R21R1F00076,80,81,common_core_bbox,single_conservative_bbox,60.74537,60.74537,0,0,,single_geometry_possible_correspondence,true
R21R1F00068,R21R1F00073,80,81,single_conservative_bbox,common_core_bbox,0,0,1,1,,single_geometry_possible_correspondence,true
R21R1F00068,R21R1F00074,80,81,single_conservative_bbox,single_conservative_bbox,106.150836,106.150836,0,0,,single_geometry_possible_correspondence,false
R21R1F00068,R21R1F00075,80,81,single_conservative_bbox,single_conservative_bbox,57.628118,57.628118,0,0,,single_geometry_possible_correspondence,false
R21R1F00068,R21R1F00076,80,81,single_conservative_bbox,single_conservative_bbox,40.360872,40.360872,0.028037,0.028037,,single_geometry_possible_correspondence,false
R21R1F00069,R21R1F00073,80,81,single_conservative_bbox,common_core_bbox,68.014704,68.014704,0,0,R21PT0009,shared_core_track_diagnostic,true
R21R1F00069,R21R1F00075,80,81,single_conservative_bbox,single_conservative_bbox,15,15,0.545455,0.545455,R21PT0009,shared_core_track_diagnostic,false
R21R1F00069,R21R1F00076,80,81,single_conservative_bbox,single_conservative_bbox,108.208133,108.208133,0,0,,single_geometry_possible_correspondence,false
R21R1F00070,R21R1F00073,80,81,single_conservative_bbox,common_core_bbox,62.425956,62.425956,0,0,,single_geometry_possible_correspondence,true
R21R1F00070,R21R1F00074,80,81,single_conservative_bbox,single_conservative_bbox,45,45,0,0,,single_geometry_possible_correspondence,false
R21R1F00070,R21R1F00075,80,81,single_conservative_bbox,single_conservative_bbox,118.869677,118.869677,0,0,,single_geometry_possible_correspondence,false
R21R1F00070,R21R1F00076,80,81,single_conservative_bbox,single_conservative_bbox,24.738634,24.738634,0,0,,single_geometry_possible_correspondence,false
R21R1F00071,R21R1F00073,80,81,single_conservative_bbox,common_core_bbox,36.619667,36.619667,0.037736,0.037736,R21PT0008,shared_core_track_diagnostic,true
R21R1F00071,R21R1F00074,80,81,single_conservative_bbox,single_conservative_bbox,70.802542,70.802542,0,0,,single_geometry_possible_correspondence,false
R21R1F00071,R21R1F00075,80,81,single_conservative_bbox,single_conservative_bbox,94.201911,94.201911,0,0,,single_geometry_possible_correspondence,false
R21R1F00071,R21R1F00076,80,81,single_conservative_bbox,single_conservative_bbox,6,6,0.666667,0.666667,,single_geometry_possible_correspondence,false
R21R1F00072,R21R1F00073,80,81,single_conservative_bbox,common_core_bbox,90.249654,90.249654,0,0,,single_geometry_possible_correspondence,true
R21R1F00072,R21R1F00074,80,81,single_conservative_bbox,single_conservative_bbox,48.836462,48.836462,0,0,,single_geometry_possible_correspondence,false
R21R1F00072,R21R1F00075,80,81,single_conservative_bbox,single_conservative_bbox,141.031911,141.031911,0,0,,single_geometry_possible_correspondence,false
R21R1F00072,R21R1F00076,80,81,single_conservative_bbox,single_conservative_bbox,60.299254,60.299254,0,0,,single_geometry_possible_correspondence,false
R21R1F00077,R21R1F00078,212,213,common_core_bbox,common_core_bbox,59.751569,59.751569,0.03137,0.03137,R21PT0010,shared_core_track_diagnostic,true
R21R1F00077,R21R1F00079,212,213,common_core_bbox,single_conservative_bbox,71.561163,71.561163,0,0,,single_geometry_possible_correspondence,true
R21R1F00077,R21R1F00080,212,213,common_core_bbox,single_conservative_bbox,3,3,0.833333,0.833333,R21PT0010,shared_core_track_diagnostic,true
R21R1F00078,R21R1F00081,213,216,common_core_bbox,common_core_bbox,54.362211,54.362211,0.025096,0.025096,R21PT0010,shared_core_track_diagnostic,true
R21R1F00079,R21R1F00081,213,216,single_conservative_bbox,common_core_bbox,81.055537,81.055537,0,0,,single_geometry_possible_correspondence,true
R21R1F00080,R21R1F00081,213,216,single_conservative_bbox,common_core_bbox,12,12,0.153846,0.153846,R21PT0010,shared_core_track_diagnostic,true
R21R1F00081,R21R1F00082,216,220,common_core_bbox,single_conservative_bbox,63.99414,63.99414,0.031318,0.031318,,single_geometry_possible_correspondence,true
R21R1F00081,R21R1F00083,216,220,common_core_bbox,single_conservative_bbox,66.407831,66.407831,0,0,,single_geometry_possible_correspondence,true
R21R1F00082,R21R1F00084,220,224,single_conservative_bbox,common_core_bbox,4.242641,4.242641,0.904861,0.904861,R21PT0011,shared_core_track_diagnostic,true
R21R1F00082,R21R1F00085,220,224,single_conservative_bbox,common_core_bbox,45.893899,45.893899,0.052197,0.052197,R21PT0011,shared_core_track_diagnostic,true
R21R1F00082,R21R1F00086,220,224,single_conservative_bbox,single_conservative_bbox,72.479307,72.479307,0.015659,0.015659,,single_geometry_possible_correspondence,false
R21R1F00083,R21R1F00084,220,224,single_conservative_bbox,common_core_bbox,65.247605,65.247605,0.015504,0.015504,,single_geometry_possible_correspondence,true
R21R1F00083,R21R1F00085,220,224,single_conservative_bbox,common_core_bbox,76.837491,76.837491,0,0,,single_geometry_possible_correspondence,true
R21R1F00083,R21R1F00086,220,224,single_conservative_bbox,single_conservative_bbox,70.611614,70.611614,0,0,,single_geometry_possible_correspondence,false
R21R1F00084,R21R1F00087,224,227,common_core_bbox,common_core_bbox,6,6,0.905512,0.905512,R21PT0011,shared_core_track_diagnostic,true
R21R1F00084,R21R1F00088,224,227,common_core_bbox,single_conservative_bbox,42.5,42.5,0.064767,0.064767,R21PT0011,shared_core_track_diagnostic,true
R21R1F00084,R21R1F00089,224,227,common_core_bbox,single_conservative_bbox,65.178601,65.178601,0.007812,0.007812,,single_geometry_possible_correspondence,true
R21R1F00085,R21R1F00087,224,227,common_core_bbox,common_core_bbox,49.872337,49.872337,0.045845,0.045845,R21PT0011,shared_core_track_diagnostic,true
