interval_id,physical_vehicle_id,method,direction,source_pair_id,target_pair_id,sar_frame,propagation_status,propagated_region,search_window,local_response_center,visible_response_coverage,masked_overlap_coverage,local_search_ratio,stop_reason
WGV35A_PAIR_0206_TO_WGV35A_PAIR_0207,PV_GM19_WHITE_SUV_NEAR_FIELD,P2,forward,WGV35A_PAIR_0206,WGV35A_PAIR_0207,79,PROPAGATED_WEAK,"1193.175,1174.958,1356.071,1248.821","1092.452,1127.699,1453.375,1295.266","1277.188,1212.500",,,0.02301,local_connected_response
WGV35A_PAIR_0206_TO_WGV35A_PAIR_0207,PV_GM19_WHITE_SUV_NEAR_FIELD,P2,forward,WGV35A_PAIR_0206,WGV35A_PAIR_0207,80,PROPAGATED_WEAK,"1198.407,1175.463,1357.296,1249.173","1098.728,1128.301,1452.839,1295.608","1280.955,1212.864",,,0.02254,local_connected_response
WGV35A_PAIR_0206_TO_WGV35A_PAIR_0207,PV_GM19_WHITE_SUV_NEAR_FIELD,P2,forward,WGV35A_PAIR_0206,WGV35A_PAIR_0207,81,PROPAGATED_WEAK,"1203.467,1175.069,1358.232,1248.623","1104.932,1129.756,1452.033,1296.797","1284.400,1209.700",0.96822,0.96822,0.022059,local_connected_response
WGV35A_PAIR_0206_TO_WGV35A_PAIR_0207,PV_GM19_WHITE_SUV_NEAR_FIELD,P3,forward,WGV35A_PAIR_0206,WGV35A_PAIR_0207,77,PROPAGATED_WEAK,"1184.601,1170.823,1353.891,1244.929","1083.271,1122.591,1455.065,1290.571","1269.364,1209.818",,,0.023761,local_connected_response
WGV35A_PAIR_0206_TO_WGV35A_PAIR_0207,PV_GM19_WHITE_SUV_NEAR_FIELD,P3,forward,WGV35A_PAIR_0206,WGV35A_PAIR_0207,78,PROPAGATED_WEAK,"1187.621,1176.887,1354.190,1250.890","1087.180,1124.304,1454.348,1292.108","1271.118,1222.412",,,0.023441,local_connected_response
WGV35A_PAIR_0206_TO_WGV35A_PAIR_0207,PV_GM19_WHITE_SUV_NEAR_FIELD,P3,forward,WGV35A_PAIR_0206,WGV35A_PAIR_0207,79,PROPAGATED_WEAK,"1193.175,1174.958,1356.071,1248.821","1092.452,1127.699,1453.375,1295.266","1277.188,1212.500",,,0.02301,local_connected_response
WGV35A_PAIR_0206_TO_WGV35A_PAIR_0207,PV_GM19_WHITE_SUV_NEAR_FIELD,P3,forward,WGV35A_PAIR_0206,WGV35A_PAIR_0207,80,PROPAGATED_WEAK,"1198.407,1175.463,1357.296,1249.173","1098.728,1128.301,1452.839,1295.608","1280.955,1212.864",,,0.02254,local_connected_response
WGV35A_PAIR_0206_TO_WGV35A_PAIR_0207,PV_GM19_WHITE_SUV_NEAR_FIELD,P3,forward,WGV35A_PAIR_0206,WGV35A_PAIR_0207,81,PROPAGATED_WEAK,"1203.467,1175.069,1358.232,1248.623","1104.932,1129.756,1452.033,1296.797","1284.400,1209.700",0.96822,0.96822,0.022059,local_connected_response
WGV35A_PAIR_0206_TO_WGV35A_PAIR_0207,PV_GM19_WHITE_SUV_NEAR_FIELD,P3,backward,WGV35A_PAIR_0207,WGV35A_PAIR_0206,81,PROPAGATED_WEAK,"1204.780,1175.421,1357.325,1248.890","1107.158,1130.344,1450.485,1297.241","1284.400,1209.700",,,0.0218,local_connected_response
WGV35A_PAIR_0206_TO_WGV35A_PAIR_0207,PV_GM19_WHITE_SUV_NEAR_FIELD,P3,backward,WGV35A_PAIR_0207,WGV35A_PAIR_0206,80,PROPAGATED_WEAK,"1201.569,1175.588,1356.835,1249.160","1104.058,1128.511,1452.010,1295.584","1280.955,1212.864",,,0.022117,local_connected_response
WGV35A_PAIR_0206_TO_WGV35A_PAIR_0207,PV_GM19_WHITE_SUV_NEAR_FIELD,P3,backward,WGV35A_PAIR_0207,WGV35A_PAIR_0206,79,PROPAGATED_WEAK,"1196.896,1174.715,1355.835,1248.428","1098.719,1127.297,1452.916,1294.608","1277.188,1212.500",,,0.022546,local_connected_response
WGV35A_PAIR_0206_TO_WGV35A_PAIR_0207,PV_GM19_WHITE_SUV_NEAR_FIELD,P3,backward,WGV35A_PAIR_0207,WGV35A_PAIR_0206,78,PROPAGATED_WEAK,"1190.927,1177.732,1353.874,1251.597","1092.751,1125.715,1453.760,1293.284","1271.118,1222.412",,,0.023015,local_connected_response
WGV35A_PAIR_0206_TO_WGV35A_PAIR_0207,PV_GM19_WHITE_SUV_NEAR_FIELD,P3,backward,WGV35A_PAIR_0207,WGV35A_PAIR_0206,77,PROPAGATED_WEAK,"1186.390,1172.563,1353.460,1246.584","1086.290,1125.492,1454.309,1293.328","1269.364,1209.818",0.946472,0.946472,0.0235,local_connected_response
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,212,PROPAGATED_WEAK,"935.174,1162.205,1093.287,1244.449","919.174,1150.205,1109.287,1256.449","1014.231,1203.327",,,0.007685,fixed_anchor_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,213,PROPAGATED_WEAK,"935.174,1162.205,1093.287,1244.449","919.174,1150.205,1109.287,1256.449","1014.231,1203.327",,,0.007685,fixed_anchor_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,214,PROPAGATED_WEAK,"935.174,1162.205,1093.287,1244.449","919.174,1150.205,1109.287,1256.449","1014.231,1203.327",,,0.007685,fixed_anchor_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,215,PROPAGATED_WEAK,"935.174,1162.205,1093.287,1244.449","919.174,1150.205,1109.287,1256.449","1014.231,1203.327",,,0.007685,fixed_anchor_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,216,PROPAGATED_WEAK,"935.174,1162.205,1093.287,1244.449","919.174,1150.205,1109.287,1256.449","1014.231,1203.327",,,0.007685,fixed_anchor_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,217,PROPAGATED_WEAK,"935.174,1162.205,1093.287,1244.449","919.174,1150.205,1109.287,1256.449","1014.231,1203.327",,,0.007685,fixed_anchor_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,218,PROPAGATED_WEAK,"935.174,1162.205,1093.287,1244.449","919.174,1150.205,1109.287,1256.449","1014.231,1203.327",,,0.007685,fixed_anchor_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,219,PROPAGATED_WEAK,"935.174,1162.205,1093.287,1244.449","919.174,1150.205,1109.287,1256.449","1014.231,1203.327",,,0.007685,fixed_anchor_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,220,PROPAGATED_WEAK,"935.174,1162.205,1093.287,1244.449","919.174,1150.205,1109.287,1256.449","1014.231,1203.327",,,0.007685,fixed_anchor_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,221,PROPAGATED_WEAK,"935.174,1162.205,1093.287,1244.449","919.174,1150.205,1109.287,1256.449","1014.231,1203.327",,,0.007685,fixed_anchor_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,222,PROPAGATED_WEAK,"935.174,1162.205,1093.287,1244.449","919.174,1150.205,1109.287,1256.449","1014.231,1203.327",,,0.007685,fixed_anchor_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,223,PROPAGATED_WEAK,"935.174,1162.205,1093.287,1244.449","919.174,1150.205,1109.287,1256.449","1014.231,1203.327",,,0.007685,fixed_anchor_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,224,PROPAGATED_WEAK,"935.174,1162.205,1093.287,1244.449","919.174,1150.205,1109.287,1256.449","1014.231,1203.327",,,0.007685,fixed_anchor_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,225,PROPAGATED_WEAK,"935.174,1162.205,1093.287,1244.449","919.174,1150.205,1109.287,1256.449","1014.231,1203.327",,,0.007685,fixed_anchor_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,226,PROPAGATED_WEAK,"935.174,1162.205,1093.287,1244.449","919.174,1150.205,1109.287,1256.449","1014.231,1203.327",,,0.007685,fixed_anchor_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,227,PROPAGATED_WEAK,"935.174,1162.205,1093.287,1244.449","919.174,1150.205,1109.287,1256.449","1014.231,1203.327",,,0.007685,fixed_anchor_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,228,PROPAGATED_WEAK,"935.174,1162.205,1093.287,1244.449","919.174,1150.205,1109.287,1256.449","1014.231,1203.327",,,0.007685,fixed_anchor_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,229,PROPAGATED_WEAK,"935.174,1162.205,1093.287,1244.449","919.174,1150.205,1109.287,1256.449","1014.231,1203.327",,,0.007685,fixed_anchor_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,230,PROPAGATED_WEAK,"935.174,1162.205,1093.287,1244.449","919.174,1150.205,1109.287,1256.449","1014.231,1203.327",,,0.007685,fixed_anchor_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,231,PROPAGATED_WEAK,"935.174,1162.205,1093.287,1244.449","919.174,1150.205,1109.287,1256.449","1014.231,1203.327",,,0.007685,fixed_anchor_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,232,PROPAGATED_WEAK,"935.174,1162.205,1093.287,1244.449","919.174,1150.205,1109.287,1256.449","1014.231,1203.327",,,0.007685,fixed_anchor_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,233,PROPAGATED_WEAK,"935.174,1162.205,1093.287,1244.449","919.174,1150.205,1109.287,1256.449","1014.231,1203.327",,,0.007685,fixed_anchor_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,234,PROPAGATED_WEAK,"935.174,1162.205,1093.287,1244.449","919.174,1150.205,1109.287,1256.449","1014.231,1203.327",,,0.007685,fixed_anchor_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,235,PROPAGATED_WEAK,"935.174,1162.205,1093.287,1244.449","919.174,1150.205,1109.287,1256.449","1014.231,1203.327",,,0.007685,fixed_anchor_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,236,PROPAGATED_WEAK,"935.174,1162.205,1093.287,1244.449","919.174,1150.205,1109.287,1256.449","1014.231,1203.327",,,0.007685,fixed_anchor_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,237,PROPAGATED_WEAK,"935.174,1162.205,1093.287,1244.449","919.174,1150.205,1109.287,1256.449","1014.231,1203.327",,,0.007685,fixed_anchor_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,238,PROPAGATED_WEAK,"935.174,1162.205,1093.287,1244.449","919.174,1150.205,1109.287,1256.449","1014.231,1203.327",0.373204,0.373204,0.007685,fixed_anchor_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,212,PROPAGATED_CONFIDENT,"935.174,1162.205,1093.287,1244.449","907.174,1142.205,1121.287,1264.449","1014.231,1203.327",,,0.009958,optical_trend_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,213,PROPAGATED_CONFIDENT,"939.273,1162.566,1096.617,1244.416","911.273,1142.566,1124.617,1264.416","1017.945,1203.491",,,0.00989,optical_trend_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,214,PROPAGATED_CONFIDENT,"943.371,1162.927,1099.946,1244.382","915.371,1142.927,1127.946,1264.382","1021.659,1203.655",,,0.009823,optical_trend_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,215,PROPAGATED_CONFIDENT,"947.470,1163.288,1103.276,1244.349","919.470,1143.288,1131.276,1264.349","1025.373,1203.819",,,0.009755,optical_trend_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,216,PROPAGATED_CONFIDENT,"951.569,1163.649,1106.606,1244.315","923.569,1143.649,1134.606,1264.315","1029.087,1203.982",,,0.009688,optical_trend_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,217,PROPAGATED_CONFIDENT,"955.667,1164.010,1109.936,1244.282","927.667,1144.010,1137.936,1264.282","1032.802,1204.146",,,0.009622,optical_trend_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,218,PROPAGATED_CONFIDENT,"959.766,1164.371,1113.265,1244.249","931.766,1144.371,1141.265,1264.249","1036.516,1204.310",,,0.009555,optical_trend_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,219,PROPAGATED_CONFIDENT,"963.865,1164.733,1116.595,1244.215","935.865,1144.733,1144.595,1264.215","1040.230,1204.474",,,0.009488,optical_trend_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,220,PROPAGATED_CONFIDENT,"967.964,1165.094,1119.925,1244.182","939.964,1145.094,1147.925,1264.182","1043.944,1204.638",,,0.009422,optical_trend_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,221,PROPAGATED_CONFIDENT,"972.062,1165.455,1123.255,1244.149","944.062,1145.455,1151.255,1264.149","1047.658,1204.802",,,0.009356,optical_trend_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,222,PROPAGATED_CONFIDENT,"976.161,1165.816,1126.584,1244.115","948.161,1145.816,1154.584,1264.115","1051.373,1204.965",,,0.009291,optical_trend_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,223,PROPAGATED_CONFIDENT,"980.260,1166.177,1129.914,1244.082","952.260,1146.177,1157.914,1264.082","1055.087,1205.129",,,0.009225,optical_trend_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,224,PROPAGATED_CONFIDENT,"984.358,1166.538,1133.244,1244.048","956.358,1146.538,1161.244,1264.048","1058.801,1205.293",,,0.00916,optical_trend_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,225,PROPAGATED_CONFIDENT,"988.457,1166.899,1136.573,1244.015","960.457,1146.899,1164.573,1264.015","1062.515,1205.457",,,0.009095,optical_trend_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,226,PROPAGATED_CONFIDENT,"992.556,1167.260,1139.903,1243.982","964.556,1147.260,1167.903,1263.982","1066.229,1205.621",,,0.00903,optical_trend_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,227,PROPAGATED_CONFIDENT,"996.654,1167.621,1143.233,1243.948","968.654,1147.621,1171.233,1263.948","1069.944,1205.785",,,0.008966,optical_trend_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,228,PROPAGATED_CONFIDENT,"1000.753,1167.982,1146.563,1243.915","972.753,1147.982,1174.563,1263.915","1073.658,1205.949",,,0.008901,optical_trend_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,229,PROPAGATED_CONFIDENT,"1004.852,1168.343,1149.892,1243.881","976.852,1148.343,1177.892,1263.881","1077.372,1206.112",,,0.008837,optical_trend_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,230,PROPAGATED_CONFIDENT,"1008.950,1168.704,1153.222,1243.848","980.950,1148.704,1181.222,1263.848","1081.086,1206.276",,,0.008773,optical_trend_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,231,PROPAGATED_CONFIDENT,"1013.049,1169.065,1156.552,1243.815","985.049,1149.065,1184.552,1263.815","1084.801,1206.440",,,0.00871,optical_trend_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,232,PROPAGATED_CONFIDENT,"1017.148,1169.427,1159.882,1243.781","989.148,1149.427,1187.882,1263.781","1088.515,1206.604",,,0.008646,optical_trend_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,233,PROPAGATED_CONFIDENT,"1021.247,1169.788,1163.211,1243.748","993.247,1149.788,1191.211,1263.748","1092.229,1206.768",,,0.008583,optical_trend_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,234,PROPAGATED_CONFIDENT,"1025.345,1170.149,1166.541,1243.715","997.345,1150.149,1194.541,1263.715","1095.943,1206.932",,,0.00852,optical_trend_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,235,PROPAGATED_CONFIDENT,"1029.444,1170.510,1169.871,1243.681","1001.444,1150.510,1197.871,1263.681","1099.657,1207.095",,,0.008458,optical_trend_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,236,PROPAGATED_CONFIDENT,"1033.543,1170.871,1173.201,1243.648","1005.543,1150.871,1201.201,1263.648","1103.372,1207.259",,,0.008395,optical_trend_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,237,PROPAGATED_CONFIDENT,"1037.641,1171.232,1176.530,1243.614","1009.641,1151.232,1204.530,1263.614","1107.086,1207.423",,,0.008333,optical_trend_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,238,PROPAGATED_CONFIDENT,"1041.740,1171.593,1179.860,1243.581","1013.740,1151.593,1207.860,1263.581","1110.800,1207.587",1,1,0.008271,optical_trend_region
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P2,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,212,PROPAGATED_WEAK,"934.982,1156.541,1093.095,1238.785","837.834,1112.420,1190.627,1294.234","1013.750,1189.167",,,0.024404,local_connected_response
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P2,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,213,PROPAGATED_WEAK,"942.700,1157.397,1100.313,1239.384","840.606,1110.762,1192.549,1292.141","1028.900,1193.800",,,0.024286,local_connected_response
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P2,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,214,PROPAGATED_WEAK,"947.725,1157.620,1104.663,1239.262","846.208,1111.417,1197.003,1292.208","1033.077,1193.385",,,0.024129,local_connected_response
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P2,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,215,PROPAGATED_WEAK,"947.845,1163.480,1104.047,1244.744","850.888,1111.862,1200.433,1292.011","1026.375,1207.375",,,0.023957,local_connected_response
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P2,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,216,PROPAGATED_WEAK,"947.499,1165.236,1102.944,1246.111","853.860,1114.284,1202.116,1293.772","1021.071,1208.143",,,0.023782,local_connected_response
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P2,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,217,PROPAGATED_WEAK,"951.237,1165.884,1105.917,1246.367","856.670,1115.270,1203.627,1294.091","1026.220,1208.293",,,0.023605,local_connected_response
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P2,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,218,PROPAGATED_WEAK,"955.486,1164.403,1109.399,1244.492","860.912,1115.870,1206.563,1294.021","1030.500,1203.700",,,0.023428,local_connected_response
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P2,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,219,PROPAGATED_CONFIDENT,"963.189,1169.442,1116.333,1249.137","865.332,1115.724,1209.677,1293.205","1043.147,1216.526",,,0.023252,local_connected_response
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P2,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,220,REVIEW_REQUIRED,"967.750,1165.909,1120.126,1245.210","870.961,1117.860,1213.999,1294.671","1046.125,1204.500",,,0.023076,manual_max_safe_distance_8_frames_before_target
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,212,PROPAGATED_WEAK,"934.982,1156.541,1093.095,1238.785","837.834,1112.420,1190.627,1294.234","1013.750,1189.167",,,0.024404,local_connected_response
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,213,PROPAGATED_WEAK,"942.700,1157.397,1100.313,1239.384","840.606,1110.762,1192.549,1292.141","1028.900,1193.800",,,0.024286,local_connected_response
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,214,PROPAGATED_WEAK,"947.725,1157.620,1104.663,1239.262","846.208,1111.417,1197.003,1292.208","1033.077,1193.385",,,0.024129,local_connected_response
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,215,PROPAGATED_WEAK,"947.845,1163.480,1104.047,1244.744","850.888,1111.862,1200.433,1292.011","1026.375,1207.375",,,0.023957,local_connected_response
