corridor_region_id,pair_id,sar_frame,split,offset_axis,offset_m,relative_aspect_angle_deg,aspect_observability_status,absolute_range_m_grid,corridor_validity_status,vehicle_overlap_policy,total_energy,mean_energy,local_background_normalized_energy,high_energy_pixel_fraction,response_occupancy_ratio,inside_vs_ring_contrast,energy_entropy_proxy,range_energy90_width_m,azimuth_energy90_width_m,body_long_energy90_width_m,body_short_energy90_width_m,range_second_moment_width_m,azimuth_second_moment_width_m,body_long_second_moment_width_m,body_short_second_moment_width_m,energy_centroid_range_offset_m,energy_centroid_azimuth_offset_m,energy_centroid_body_long_offset_m,energy_centroid_body_short_offset_m,response_principal_axis_deg,principal_minus_body_axial_deg,principal_minus_range_axial_deg,response_compactness,response_linearity,response_fragment_count,response_fragmentation_index,radar_near_half_energy,radar_far_half_energy,near_far_energy_ratio
E0_R1_REG_000352_0015,WGV35A_PAIR_0082,352,calibration,body_long,-0.9,70.012217,OBSERVABLE_HIGH,41.908645,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,570528,50.75872,1.027898,0.132918,0.132918,1.119756,0.812074,2.566286,1.918576,1.557896,1.934637,0,0,2.187228,2.506561,-0.852532,-0.004708,-0.852532,-0.004708,48.51488,-54.383069,156.766587,0.346687,1.297558,261,25.800712,397605.985668,172922.014332,2.299337
E0_R1_REG_000352_0016,WGV35A_PAIR_0082,352,calibration,body_long,-0.45,70.012217,OBSERVABLE_HIGH,41.908645,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,566929,50.831974,1.029381,0.133686,0.133686,1.120233,0.812029,2.398973,1.913114,1.588814,1.92252,0,0,2.164631,2.490779,-0.437036,0.003499,-0.437036,0.003499,48.675843,-55.180835,156.92755,0.340315,1.299606,257,25.603475,345567.994247,221361.005753,1.561106
E0_R1_REG_000352_0018,WGV35A_PAIR_0082,352,calibration,body_long,0.45,70.012217,OBSERVABLE_HIGH,41.908645,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,571844,51.144264,1.035705,0.138449,0.138449,1.114299,0.813002,3.234902,1.917362,2.528693,1.931005,0,0,3.22152,2.509625,0.408137,-0.005322,0.408137,-0.005322,64.772187,168.256672,173.023894,0.222285,1.388405,266,26.433732,247797.068377,324046.931623,0.764695
E0_R1_REG_000352_0019,WGV35A_PAIR_0082,352,calibration,body_long,0.9,70.012217,OBSERVABLE_HIGH,41.908645,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,574189,51.482918,1.042563,0.147942,0.147942,1.088955,0.814443,4.090837,1.898571,4.043251,1.90918,0,0,4.606809,2.504425,0.84081,-0.006223,0.84081,-0.006223,67.785042,174.053178,176.036749,0.14877,1.954957,282,28.094085,197315.013664,376873.986336,0.523557
E0_R1_REG_000352_0020,WGV35A_PAIR_0082,352,calibration,body_short,-0.9,70.012217,OBSERVABLE_HIGH,41.908645,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,559223,50.141037,1.015389,0.114319,0.114319,1.08726,0.82146,2.54173,1.877048,2.168924,1.867046,0,0,2.546291,2.45221,-0.000642,-0.911434,-0.000642,-0.911434,54.419271,-33.245408,162.670977,0.244254,1.256886,236,23.511362,289066.047778,270156.952222,1.069993
E0_R1_REG_000352_0021,WGV35A_PAIR_0082,352,calibration,body_short,-0.45,70.012217,OBSERVABLE_HIGH,41.908645,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,557954,50.293312,1.018473,0.120155,0.120155,1.100359,0.821205,2.522332,1.894019,2.215903,1.902202,0,0,2.737033,2.45431,-0.001165,-0.452625,-0.001165,-0.452625,61.131283,160.059,169.38299,0.24576,1.239435,254,25.439176,288097.997942,269856.002058,1.067599
E0_R1_REG_000352_0023,WGV35A_PAIR_0082,352,calibration,body_short,0.45,70.012217,OBSERVABLE_HIGH,41.908645,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,585516,52.092171,1.054901,0.157384,0.157384,1.160257,0.787117,2.517174,1.879172,0.977473,1.814009,0,0,1.669427,2.327035,-0.04969,0.459872,-0.04969,0.459872,50.471029,-63.937755,158.722736,0.55224,1.617203,261,25.800712,312478.030806,273037.969194,1.144449
E0_R1_REG_000352_0024,WGV35A_PAIR_0082,352,calibration,body_short,0.9,70.012217,OBSERVABLE_HIGH,41.908645,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,596259,53.461758,1.082636,0.18291,0.18291,1.214888,0.766206,2.234391,1.840982,0.841684,1.718534,0,0,1.32883,2.109963,-0.076053,0.916838,-0.076053,0.916838,56.920037,-69.03992,165.171744,0.671984,1.838685,265,26.40047,324187.05454,272071.94546,1.191549
E0_R1_REG_000353_0005,WGV35A_PAIR_0085,353,calibration,local_range,-0.9,70.515637,OBSERVABLE_HIGH,41.986263,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,614725,56.006287,1.142243,0.278243,0.278243,2.022544,0.765279,1.45585,3.822081,3.597913,0.635089,0,0,4.681228,0.819583,-0.876648,0.078877,0.3489,0.808086,176.908841,175.753101,-75.700058,0.442714,6.119227,198,20.043732,549226.999435,65498.000565,8.385401
E0_R1_REG_000353_0006,WGV35A_PAIR_0085,353,calibration,local_range,-0.45,70.515637,OBSERVABLE_HIGH,41.986263,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,624417,56.127369,1.144712,0.282247,0.282247,5.980158,0.766887,1.577177,3.804473,3.596625,0.657785,0,0,4.667028,0.879529,-0.487091,0.072304,0.22091,0.440096,176.93187,175.824726,-75.677029,0.428734,5.570213,241,24.069913,467733.019271,156683.980729,2.9852
E0_R1_REG_000353_0008,WGV35A_PAIR_0085,353,calibration,local_range,0.45,70.515637,OBSERVABLE_HIGH,41.986263,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,565457,51.200378,1.044227,0.150489,0.150489,4.788161,0.814683,2.037714,3.8721,3.808321,1.34299,0,0,4.398675,1.732273,0.392961,0.063729,-0.062273,-0.393194,-177.359729,-178.107699,-69.968628,0.201661,2.515474,274,27.566502,174842.005737,390614.994263,0.447607
E0_R1_REG_000353_0009,WGV35A_PAIR_0085,353,calibration,local_range,0.9,70.515637,OBSERVABLE_HIGH,41.986263,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,536264,48.504341,0.989241,0.068379,0.068379,1.5159,0.863869,2.292241,3.706591,4.105713,1.834831,0,0,5.244668,2.299686,0.893891,0.020963,-0.25945,-0.855668,-173.865628,-175.159222,-66.474527,0.151129,2.326464,279,28.039074,64918.011632,471345.988368,0.137729
E0_R1_REG_000353_0010,WGV35A_PAIR_0085,353,calibration,local_azimuth,-0.9,70.515637,OBSERVABLE_HIGH,41.986263,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,582158,52.712605,1.075068,0.203006,0.203006,3.955295,0.803672,1.609363,3.232978,3.068638,0.723792,0,0,4.227912,1.189211,-0.037049,-0.818227,-0.765663,0.290909,177.199526,175.633093,-75.409373,0.470857,3.509279,230,23.139764,308060.053058,274097.946942,1.123905
E0_R1_REG_000353_0011,WGV35A_PAIR_0085,353,calibration,local_azimuth,-0.45,70.515637,OBSERVABLE_HIGH,41.986263,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,610227,54.851864,1.118698,0.249258,0.249258,11.585893,0.77064,1.691467,3.509972,3.386217,0.673744,0,0,4.634529,0.98899,-0.074986,-0.358896,-0.317484,0.183394,177.059851,176.68175,-75.549048,0.463917,4.592314,235,23.470662,333493.992002,276733.007998,1.205111
E0_R1_REG_000353_0013,WGV35A_PAIR_0085,353,calibration,local_azimuth,0.45,70.515637,OBSERVABLE_HIGH,41.986263,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,614481,55.639351,1.134759,0.265121,0.265121,10.207022,0.765973,1.704215,3.847253,3.627051,0.629935,0,0,4.619835,0.927805,-0.09743,0.483516,0.489746,-0.058561,176.223736,175.475132,-76.385163,0.450629,5.229183,234,23.542195,341881.007719,272599.992281,1.254149
E0_R1_REG_000353_0014,WGV35A_PAIR_0085,353,calibration,local_azimuth,0.9,70.515637,OBSERVABLE_HIGH,41.986263,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,597979,53.750923,1.096245,0.213393,0.213393,3.470002,0.774066,1.814521,3.465138,3.02883,0.802977,0,0,3.694993,1.152884,-0.068692,0.912749,0.888497,-0.220005,179.807785,177.505103,-72.801114,0.407059,3.203367,258,25.76779,321745.989735,276233.010265,1.164763
E0_R1_REG_000353_0015,WGV35A_PAIR_0085,353,calibration,body_long,-0.9,70.515637,OBSERVABLE_HIGH,41.986263,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,574803,52.36908,1.068062,0.193604,0.193604,5.276238,0.804934,1.739981,3.19398,3.026683,0.986892,0,0,4.231674,1.328464,0.212396,-0.788665,-0.81554,0.04472,177.67541,175.69676,-74.933489,0.339872,3.132587,217,21.96712,230891.923405,343911.076595,0.671371
E0_R1_REG_000353_0016,WGV35A_PAIR_0085,353,calibration,body_long,-0.45,70.515637,OBSERVABLE_HIGH,41.986263,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,599523,54.621265,1.113995,0.241709,0.241709,12.695244,0.770766,1.694598,3.505438,3.358797,0.659073,0,0,4.625621,0.974591,0.050141,-0.332166,-0.331198,0.05618,176.608035,176.121702,-76.000864,0.462666,4.715217,225,22.776968,289046.00756,310476.99244,0.930974
E0_R1_REG_000353_0018,WGV35A_PAIR_0085,353,calibration,body_long,0.45,70.515637,OBSERVABLE_HIGH,41.986263,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,620524,56.125542,1.144675,0.283556,0.283556,13.009211,0.766724,1.713833,3.814843,3.623186,0.656564,0,0,4.617108,0.9209,-0.215111,0.463649,0.507652,0.059435,175.854517,175.432208,-76.754382,0.42222,5.283318,229,23.01415,381699.992438,238824.007562,1.598248
E0_R1_REG_000353_0019,WGV35A_PAIR_0085,353,calibration,body_long,0.9,70.515637,OBSERVABLE_HIGH,41.986263,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,616484,55.760132,1.137222,0.273426,0.273426,5.59024,0.765666,1.742787,3.684448,3.447928,0.672026,0,0,4.329206,0.960085,-0.341132,0.834527,0.899337,0.063235,175.93616,175.089035,-76.672739,0.449787,4.684402,238,23.918636,418593.982839,197890.017161,2.115286
E0_R1_REG_000353_0020,WGV35A_PAIR_0085,353,calibration,body_short,-0.9,70.515637,OBSERVABLE_HIGH,41.986263,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,542088,48.727013,0.993783,0.072629,0.072629,1.566498,0.860787,2.230225,3.605476,4.050444,1.871768,0,0,5.110372,2.389988,0.847467,0.318364,0.037563,-0.904514,-174.107736,-175.908497,-66.716635,0.158716,2.168894,289,28.86392,73816.048996,468271.951004,0.157635
E0_R1_REG_000353_0021,WGV35A_PAIR_0085,353,calibration,body_short,-0.45,70.515637,OBSERVABLE_HIGH,41.986263,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,570669,51.296089,1.046179,0.15173,0.15173,4.94484,0.81472,2.036312,3.83483,3.861443,1.366115,0,0,4.30198,1.767734,0.36816,0.215371,0.089524,-0.417027,-176.509855,-177.345682,-69.118754,0.198932,2.426237,283,28.264669,183204.993607,387464.006393,0.472831
E0_R1_REG_000353_0023,WGV35A_PAIR_0085,353,calibration,body_short,0.45,70.515637,OBSERVABLE_HIGH,41.986263,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,622399,55.945976,1.141013,0.276944,0.276944,6.296332,0.766146,1.567234,3.791724,3.588894,0.658214,0,0,4.655203,0.881873,-0.46419,-0.047606,0.099849,0.455817,176.888561,175.829771,-75.720338,0.425186,5.526545,233,23.270911,459389.020075,163009.979925,2.818165
E0_R1_REG_000353_0024,WGV35A_PAIR_0085,353,calibration,body_short,0.9,70.515637,OBSERVABLE_HIGH,41.986263,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,619248,55.662743,1.135236,0.268135,0.268135,2.104405,0.764629,1.483401,3.802419,3.593618,0.635519,0,0,4.667254,0.821353,-0.834729,-0.166706,0.102517,0.845017,177.222843,175.751279,-75.386056,0.439003,6.071071,201,20.074906,543933.99706,75314.00294,7.222216
E0_R1_REG_000354_0005,WGV35A_PAIR_0087,354,calibration,local_range,-0.9,71.633411,OBSERVABLE_HIGH,42.162424,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,599143,54.260368,1.127491,0.26689,0.26689,1.694812,0.761499,1.524181,3.931033,3.655605,0.619405,0,0,4.858988,0.808157,-0.862345,0.072115,0.317321,0.805075,177.359803,176.371913,-76.239682,0.457095,6.350346,239,24.049588,535828.997662,63314.002338,8.463041
E0_R1_REG_000354_0006,WGV35A_PAIR_0087,354,calibration,local_range,-0.45,71.633411,OBSERVABLE_HIGH,42.162424,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,599810,54.488552,1.132232,0.273619,0.273619,4.459668,0.762841,1.527142,3.908888,3.629419,0.619925,0,0,4.846359,0.834809,-0.482171,0.067397,0.203355,0.442355,176.119493,176.421633,-77.479992,0.459607,6.083045,276,27.858527,450896.987285,148913.012715,3.027922
E0_R1_REG_000354_0008,WGV35A_PAIR_0087,354,calibration,local_range,0.45,71.633411,OBSERVABLE_HIGH,42.162424,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,551183,50.071129,1.040442,0.156613,0.156613,3.989888,0.811029,2.011797,3.95267,4.016466,1.292232,0,0,4.783988,1.687139,0.394264,0.055252,-0.060591,-0.393479,-178.692157,179.330237,-72.291642,0.192131,2.796167,309,31.189438,169303.042318,381879.957682,0.443341
E0_R1_REG_000354_0009,WGV35A_PAIR_0087,354,calibration,local_range,0.9,71.633411,OBSERVABLE_HIGH,42.162424,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,532318,47.519909,0.987429,0.077486,0.077486,1.317267,0.852392,2.328574,3.875108,4.175651,1.866036,0,0,5.306111,2.370249,0.89498,0.028216,-0.230632,-0.865213,-174.216419,-175.530184,-67.815904,0.131213,2.269914,324,32.137118,62228.974879,470089.025121,0.132377
E0_R1_REG_000354_0010,WGV35A_PAIR_0087,354,calibration,local_azimuth,-0.9,71.633411,OBSERVABLE_HIGH,42.162424,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,566717,51.482285,1.069764,0.199855,0.199855,3.230147,0.796697,1.53051,3.285948,3.209253,0.672123,0,0,4.414568,1.156449,-0.04195,-0.827864,-0.780739,0.278507,176.002638,175.974318,-77.596847,0.47524,3.76134,280,28.262274,302110.006872,264606.993128,1.141731
E0_R1_REG_000354_0011,WGV35A_PAIR_0087,354,calibration,local_azimuth,-0.45,71.633411,OBSERVABLE_HIGH,42.162424,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,599916,53.554367,1.112821,0.245492,0.245492,7.511016,0.765741,1.708288,3.592621,3.447689,0.629816,0,0,4.750719,0.949739,-0.070001,-0.357031,-0.321763,0.169823,176.712913,177.181806,-76.886572,0.480379,4.874948,293,29.062271,326550.951881,273365.048119,1.19456
E0_R1_REG_000354_0013,WGV35A_PAIR_0087,354,calibration,local_azimuth,0.45,71.633411,OBSERVABLE_HIGH,42.162424,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,597970,54.15414,1.125284,0.261003,0.261003,7.731529,0.763083,1.67114,3.9343,3.627513,0.688948,0,0,4.770565,0.950717,-0.081712,0.475089,0.4785,-0.05852,175.717565,175.522875,-77.88192,0.42242,5.255768,265,26.665862,329872.030832,268097.969168,1.230416
E0_R1_REG_000354_0014,WGV35A_PAIR_0087,354,calibration,local_azimuth,0.9,71.633411,OBSERVABLE_HIGH,42.162424,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,581015,52.781158,1.096754,0.220203,0.220203,3.286162,0.766672,1.744007,3.581906,3.359771,0.753974,0,0,4.052025,1.044071,-0.072988,0.891941,0.875192,-0.186882,178.323279,175.915064,-75.276206,0.403958,3.928747,283,28.565084,316689.953187,264325.046813,1.198108
E0_R1_REG_000354_0015,WGV35A_PAIR_0087,354,calibration,body_long,-0.9,71.633411,OBSERVABLE_HIGH,42.162424,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,566386,51.289143,1.065751,0.19578,0.19578,5.326427,0.797478,1.701756,3.284518,3.18012,0.703683,0,0,4.405195,1.265446,0.201772,-0.791959,-0.816519,0.034766,176.002274,175.962404,-77.597211,0.450845,3.410478,272,27.367764,231270.943353,335115.056647,0.690124
E0_R1_REG_000354_0016,WGV35A_PAIR_0087,354,calibration,body_long,-0.45,71.633411,OBSERVABLE_HIGH,42.162424,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,589835,53.412571,1.109874,0.239971,0.239971,12.690031,0.765432,1.702062,3.577211,3.420636,0.637097,0,0,4.741459,0.936844,0.049641,-0.338857,-0.338802,0.050013,176.321187,176.791224,-77.278298,0.466669,4.96913,280,28.172699,285431.998056,304403.001944,0.937678
E0_R1_REG_000354_0018,WGV35A_PAIR_0087,354,calibration,body_long,0.45,71.633411,OBSERVABLE_HIGH,42.162424,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,609914,54.451744,1.131468,0.273993,0.273993,13.23071,0.764015,1.694715,3.927666,3.625259,0.654789,0,0,4.785316,0.945451,-0.201716,0.448938,0.488003,0.063932,175.088713,175.945907,-78.510772,0.432602,5.225924,278,27.576903,373098.982102,236815.017898,1.575487
E0_R1_REG_000354_0019,WGV35A_PAIR_0087,354,calibration,body_long,0.9,71.633411,OBSERVABLE_HIGH,42.162424,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,604992,54.0075,1.122237,0.258615,0.258615,5.584445,0.763155,1.732067,3.697431,3.417863,0.733162,0,0,4.366819,0.983818,-0.312395,0.840704,0.895047,0.057141,175.250733,175.031673,-78.348752,0.415548,4.587207,281,27.872007,402772.029896,202219.970104,1.991752
E0_R1_REG_000354_0020,WGV35A_PAIR_0087,354,calibration,body_short,-0.9,71.633411,OBSERVABLE_HIGH,42.162424,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,523431,47.550053,0.988055,0.078216,0.078216,1.331344,0.852488,2.287447,3.872045,4.106118,1.847488,0,0,5.061144,2.368482,0.867236,0.292079,0.030047,-0.914607,-175.179247,-175.83751,-68.778732,0.132876,2.163441,321,32.400678,63463.144875,459967.855125,0.137973
E0_R1_REG_000354_0021,WGV35A_PAIR_0087,354,calibration,body_short,-0.45,71.633411,OBSERVABLE_HIGH,42.162424,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,550298,49.832291,1.035479,0.151318,0.151318,3.912542,0.816166,2.037209,3.99543,4.079585,1.318071,0,0,4.776129,1.767141,0.394657,0.180116,0.058873,-0.429802,-178.422565,179.567763,-72.02205,0.175575,2.675439,315,31.694286,168405.979442,381892.020558,0.440978
E0_R1_REG_000354_0023,WGV35A_PAIR_0087,354,calibration,body_short,0.45,71.633411,OBSERVABLE_HIGH,42.162424,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,598496,54.369186,1.129752,0.269168,0.269168,4.656327,0.762506,1.529386,3.87174,3.628033,0.620272,0,0,4.833826,0.836404,-0.450994,-0.050604,0.081375,0.446469,176.415409,176.423652,-77.184076,0.456326,6.043448,274,27.656654,440937.014365,157558.985635,2.798552
E0_R1_REG_000354_0024,WGV35A_PAIR_0087,354,calibration,body_short,0.9,71.633411,OBSERVABLE_HIGH,42.162424,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,594981,54.049873,1.123117,0.260084,0.260084,1.752566,0.760447,1.537856,3.878476,3.628033,0.619578,0,0,4.838645,0.807978,-0.822501,-0.161987,0.081659,0.834314,177.342758,176.381068,-76.256727,0.455635,6.306858,240,24.224806,525076.003337,69904.996663,7.51128
E0_R1_REG_000355_0005,WGV35A_PAIR_0090,355,calibration,local_range,-0.9,73.463636,OBSERVABLE_HIGH,42.2242,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,634576,57.458893,1.1224,0.25987,0.25987,1.979286,0.768501,1.392482,3.987823,3.727041,0.530074,0,0,4.93767,0.712917,-0.871395,0.052077,0.274161,0.82878,176.918241,177.586866,-77.49877,0.534822,7.113245,238,23.944626,571688.001755,62887.998245,9.090574
E0_R1_REG_000355_0006,WGV35A_PAIR_0090,355,calibration,local_range,-0.45,73.463636,OBSERVABLE_HIGH,42.2242,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,646693,57.724983,1.127597,0.267607,0.267607,5.839476,0.770929,1.61111,3.954206,3.722285,0.558615,0,0,4.923854,0.820069,-0.480226,0.053656,0.175209,0.450331,177.620859,177.700568,-76.796152,0.510743,6.012392,283,28.067879,481021.984134,165671.015866,2.903477
E0_R1_REG_000355_0008,WGV35A_PAIR_0090,355,calibration,local_range,0.45,73.463636,OBSERVABLE_HIGH,42.2242,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,572983,51.881836,1.013458,0.119069,0.119069,5.097445,0.836214,2.002547,4.068643,4.126154,1.519275,0,0,5.31076,2.039224,0.412472,0.025717,-0.081096,-0.405238,-178.311923,-177.384483,-72.728934,0.160223,2.587491,317,31.892631,170686.965928,402296.034072,0.424282
E0_R1_REG_000355_0009,WGV35A_PAIR_0090,355,calibration,local_range,0.9,73.463636,OBSERVABLE_HIGH,42.2242,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,552119,49.992664,0.976555,0.061844,0.061844,1.527323,0.859473,2.338838,4.021441,4.326997,1.849623,0,0,5.482017,2.335089,0.906539,0.011822,-0.221433,-0.879159,-176.702228,-176.201124,-71.119239,0.134494,2.37059,301,30.282909,57651.897365,494467.102635,0.116594
E0_R1_REG_000355_0010,WGV35A_PAIR_0090,355,calibration,local_azimuth,-0.9,73.463636,OBSERVABLE_HIGH,42.2242,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,604728,54.756248,1.069606,0.199928,0.199928,4.120257,0.797205,1.669481,3.315127,3.236466,0.578367,0,0,4.423944,1.103572,-0.042882,-0.830608,-0.791724,0.254798,178.509153,177.79318,-75.907858,0.545231,3.872949,276,27.767717,321305.01629,283422.98371,1.133659
E0_R1_REG_000355_0011,WGV35A_PAIR_0090,355,calibration,local_azimuth,-0.45,73.463636,OBSERVABLE_HIGH,42.2242,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,626076,56.689243,1.107365,0.237505,0.237505,13.757938,0.771791,1.729462,3.643589,3.453402,0.51728,0,0,4.746697,0.861982,-0.075713,-0.357651,-0.326203,0.165041,178.668068,178.587559,-75.748943,0.562256,5.264257,279,28.06954,341531.95602,284544.04398,1.200278
E0_R1_REG_000355_0013,WGV35A_PAIR_0090,355,calibration,local_azimuth,0.45,73.463636,OBSERVABLE_HIGH,42.2242,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,623966,56.677811,1.107142,0.234263,0.234263,11.497566,0.76956,1.73142,3.952824,3.721919,0.573983,0,0,4.758801,0.891275,-0.079112,0.4703,0.474841,-0.044347,177.313612,177.317051,-77.103399,0.475632,5.377309,288,29.067127,341554.965455,282411.034545,1.209425
E0_R1_REG_000355_0014,WGV35A_PAIR_0090,355,calibration,local_azimuth,0.9,73.463636,OBSERVABLE_HIGH,42.2242,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,601302,54.446033,1.063546,0.18372,0.18372,3.816157,0.795196,1.849772,3.628853,3.398164,1.071876,0,0,4.097199,1.296425,-0.050937,0.896605,0.879606,-0.181079,-179.445108,178.333087,-73.862119,0.2844,3.109604,302,30.383516,319015.03722,282286.96278,1.130109
E0_R1_REG_000355_0015,WGV35A_PAIR_0090,355,calibration,body_long,-0.9,73.463636,OBSERVABLE_HIGH,42.2242,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,610055,54.454609,1.063714,0.191734,0.191734,5.5301,0.79865,1.895017,3.341262,3.237564,0.698358,0,0,4.511748,1.301939,0.169233,-0.809533,-0.825841,0.044387,-178.586526,179.667384,-73.003537,0.476873,3.337796,274,27.175261,260838.91942,349216.08058,0.746927
E0_R1_REG_000355_0016,WGV35A_PAIR_0090,355,calibration,body_long,-0.45,73.463636,OBSERVABLE_HIGH,42.2242,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,622196,56.337921,1.100503,0.226639,0.226639,13.750622,0.771388,1.765267,3.628277,3.479741,0.541783,0,0,4.771371,0.896981,0.038339,-0.358686,-0.356499,0.055081,178.614708,178.316973,-75.802303,0.553291,5.08761,280,28.170148,304232.045345,317963.954655,0.956813
