region_id,pair_id,sar_frame,family,variant,comparison_group,area_ratio_to_gt,offset_axis,offset_value,offset_unit,scale_ratio,rotation_relative_to_gt_deg,region_area_px,region_area_m2,region_area_p0_convention_m2,total_energy,mean_energy,median_energy,energy_std,peak_energy,energy_quantile_90,energy_quantile_95,energy_quantile_99,high_energy_threshold,high_energy_pixel_count,high_energy_pixel_fraction,response_occupancy_ratio,component_count,component_count_per_m2,component_count_per_p0_convention_m2,peak_count,peak_count_per_m2,peak_count_per_p0_convention_m2,energy_centroid_x,energy_centroid_y,energy_centroid_range_px,energy_centroid_azimuth_px,energy_centroid_range_m,energy_centroid_azimuth_m,energy_centroid_range_p0_convention_m,energy_centroid_azimuth_p0_convention_m,principal_axis_deg,principal_axis_minus_gt_storage_axis_deg,principal_axis_minus_local_range_axis_deg,range_support_width_px,azimuth_support_width_px,range_energy90_width_px,azimuth_energy90_width_px,range_second_moment_width_px,azimuth_second_moment_width_px,range_support_width_m,azimuth_support_width_m,range_energy90_width_m,azimuth_energy90_width_m,range_second_moment_width_m,azimuth_second_moment_width_m,range_support_width_p0_convention_m,azimuth_support_width_p0_convention_m,range_energy90_width_p0_convention_m,azimuth_energy90_width_p0_convention_m,near_far_energy_ratio,front_rear_energy_ratio,inside_gt_pixel_fraction,inside_gt_energy_fraction,inside_ring_energy_ratio,boundary_contact_ratio,mask_contact_ratio,visible_fraction,metric_extent_reliable,observation_status,crop_bbox,mask_definition,gt_file_opened_for_region_generation,final_detection_label,body_axis_source,heading_confidence,sar_motion_heading_deg,body_long_energy90_width_px,body_short_energy90_width_px,body_long_energy90_width_m,body_short_energy90_width_m,body_long_second_moment_width_m,body_short_second_moment_width_m,energy_centroid_body_long_m,energy_centroid_body_short_m,body_positive_negative_energy_ratio,body_short_positive_negative_energy_ratio,principal_axis_minus_body_axis_deg,response_linearity,response_compactness,raw_image_grid_extent_available,psf_corrected_extent_ready,local_background_normalized_energy
E0_R1_REG_000377_0025,WGV35A_PAIR_0156,377,BODY_ROTATION,body_relative_rotation_-45,body_axis_rotation_response,0.887814,,0,,1,-45,11171,10.0539,10.0539,437202,39.13723,38,8.963301,98,48,57,73,46,1658,0.14842,0.14842,255,25.363292,25.363292,32,3.182844,3.182844,1205.057509,945.153506,-0.770516,0.949746,-0.023115,0.028492,-0.023115,0.028492,-144.935819,-144.935819,-62.341522,137.474638,153.754816,62.464069,87.434324,80.589213,109.86893,4.124239,4.612644,1.873922,2.62303,,,4.124239,4.612644,1.873922,2.62303,1.112454,1.044949,0.569421,0.604236,1.526756,0,0,1,raw_image_grid_current_config_only,fully_observed,"1126,858,1283,1031",zero_value_proxy_only,true,,UNRESOLVED,LOW,-0.911724,45.03212,77.34935,1.350964,2.320481,1.74916,2.913779,-0.023115,0.028492,0.898913,1.062488,-79.558834,1.676792,0.317237,true,false,1.076929
E0_R1_REG_000377_0026,WGV35A_PAIR_0156,377,BODY_ROTATION,body_relative_rotation_-30,body_axis_rotation_response,0.887814,,0,,1,-30,11166,10.0494,10.0494,432727,38.753986,38,8.894809,98,48,55,73,46,1540,0.137919,0.137919,247,24.578582,24.578582,28,2.786236,2.786236,1204.20845,944.717115,-0.447204,0.051522,-0.013416,0.001546,-0.013416,0.001546,51.745896,51.745896,134.340193,161.987496,125.809587,69.297595,75.910701,91.695029,96.025417,4.859625,3.774288,2.078928,2.277321,,,4.859625,3.774288,2.078928,2.277321,1.094638,0.989623,0.490238,0.529574,1.125733,0,0,1,raw_image_grid_current_config_only,fully_observed,"1139,855,1269,1033",zero_value_proxy_only,true,,UNRESOLVED,LOW,-0.911724,53.252266,72.072962,1.597568,2.162189,2.145491,2.704705,-0.013416,0.001546,0.913544,1.015477,-62.755447,1.388061,0.300934,true,false,1.066383
E0_R1_REG_000377_0027,WGV35A_PAIR_0156,377,BODY_ROTATION,body_relative_rotation_-15,body_axis_rotation_response,0.887814,,0,,1,-15,11234,10.1106,10.1106,432976,38.541569,37,8.794992,98,47,55,73,46,1488,0.132455,0.132455,233,23.045121,23.045121,27,2.670465,2.670465,1204.398692,944.73893,-0.444317,0.242989,-0.013329,0.00729,-0.013329,0.00729,65.778638,65.778638,148.372935,156.889904,101.473397,70.307938,67.00446,94.602687,87.750667,4.706697,3.044202,2.109238,2.010134,,,4.706697,3.044202,2.109238,2.010134,1.091338,1.006925,0.456827,0.497815,0.991299,0,0,1,raw_image_grid_current_config_only,fully_observed,"1157,858,1252,1030",zero_value_proxy_only,true,,UNRESOLVED,LOW,-0.911724,54.133714,65.28106,1.624011,1.958432,2.182356,2.569663,-0.013329,0.00729,0.916306,1.024104,-63.453243,1.20961,0.317779,true,false,1.060538
E0_R1_REG_000377_0028,WGV35A_PAIR_0156,377,BODY_ROTATION,body_relative_rotation_+0,body_axis_rotation_response,0.887814,,0,,1,0,11128,10.0152,10.0152,429768,38.620419,37,8.845764,98,48,55,73,46,1522,0.136772,0.136772,226,22.5657,22.5657,30,2.995447,2.995447,1203.683599,945.057599,-0.852498,-0.425065,-0.025575,-0.012752,-0.025575,-0.012752,106.360353,106.360353,-171.04535,156.939806,70.110457,72.183172,64.646994,96.611467,86.822472,4.708194,2.103314,2.165495,1.93941,,,4.708194,2.103314,2.165495,1.93941,1.105705,0.967973,0.456955,0.498508,0.994052,0,0,1,raw_image_grid_current_config_only,fully_observed,"1157,859,1251,1030",zero_value_proxy_only,true,,UNRESOLVED,LOW,-0.911724,58.000543,64.844475,1.740016,1.945334,2.26301,2.61644,-0.025575,-0.012752,0.904401,0.985567,-111.64943,1.131211,0.305769,true,false,1.062708
E0_R1_REG_000377_0029,WGV35A_PAIR_0156,377,BODY_ROTATION,body_relative_rotation_+15,body_axis_rotation_response,0.887814,,0,,1,15,11166,10.0494,10.0494,434918,38.950207,37,9.283484,101,50,57,74.35,46,1666,0.149203,0.149203,236,23.483989,23.483989,34,3.383287,3.383287,1202.787095,945.242179,-1.151093,-1.290298,-0.034533,-0.038709,-0.034533,-0.038709,143.823584,143.823584,-133.582119,164.525886,95.588011,72.309939,74.216391,91.442917,99.310395,4.935777,2.86764,2.169298,2.226492,,,4.935777,2.86764,2.169298,2.226492,1.1218,0.923973,0.490238,0.532172,1.137536,0,0,1,raw_image_grid_current_config_only,fully_observed,"1139,855,1269,1033",zero_value_proxy_only,true,,UNRESOLVED,LOW,-0.911724,55.304168,73.214327,1.659125,2.19643,1.900169,2.977864,-0.034533,-0.038709,0.891425,0.941746,-113.53531,1.865656,0.282535,true,false,1.071783
E0_R1_REG_000377_0030,WGV35A_PAIR_0156,377,BODY_ROTATION,body_relative_rotation_+30,body_axis_rotation_response,0.887814,,0,,1,30,11130,10.017,10.017,447403,40.197933,38,11.195441,140,52,61,86,46,2020,0.181491,0.181491,235,23.460118,23.460118,32,3.194569,3.194569,1201.433292,946.125431,-2.201474,-2.518963,-0.066044,-0.075569,-0.066044,-0.075569,155.326391,155.326391,-122.079312,153.636328,131.148411,72.646719,89.012274,85.788151,122.759428,4.60909,3.934452,2.179402,2.670368,,,4.60909,3.934452,2.179402,2.670368,1.180486,0.896981,0.569272,0.612077,1.57783,0,0,1,raw_image_grid_current_config_only,fully_observed,"1126,858,1282,1031",zero_value_proxy_only,true,,UNRESOLVED,LOW,-0.911724,33.416971,85.937495,1.002509,2.578125,1.499835,3.588106,-0.066044,-0.075569,0.847109,0.906544,-107.497475,3.180872,0.397316,true,false,1.106116
E0_R1_REG_000377_0031,WGV35A_PAIR_0156,377,BODY_ROTATION,body_relative_rotation_+45,body_axis_rotation_response,0.887814,,0,,1,45,11157,10.0413,10.0413,463222,41.518509,39,12.248105,140,55,66,89,46,2523,0.226136,0.226136,251,24.996763,24.996763,39,3.883959,3.883959,1200.539564,946.585376,-2.77278,-3.345951,-0.083183,-0.100379,-0.083183,-0.100379,164.22547,164.22547,-113.180233,136.76773,159.072829,67.509631,107.485783,78.131001,146.690841,4.103032,4.772185,2.025289,3.224574,,,4.103032,4.772185,2.025289,3.224574,1.226365,0.886137,0.697051,0.734356,2.764441,0,0,1,raw_image_grid_current_config_only,fully_observed,"1118,866,1291,1023",zero_value_proxy_only,true,,UNRESOLVED,LOW,-0.911724,28.62707,99.641915,0.858812,2.989257,1.17118,3.999909,-0.083183,-0.100379,0.815418,0.897075,-101.366763,4.54196,0.404213,true,false,1.142454
E0_R1_REG_000377_0032,WGV35A_PAIR_0156,377,DIRECTIONAL_EXPANSION,radar_near_expand_0.25,directional_expansion,1.109767,,0,,1.25,0,14034,12.6306,12.6306,532897,37.971855,37,8.320269,98,46,53,71,46,1575,0.112227,0.112227,261,20.664101,20.664101,32,2.53353,2.53353,1200.670702,967.262417,-23.260436,-0.550755,-0.697813,-0.016523,-0.697813,-0.016523,103.755178,103.755178,-173.650525,197.805684,70.646846,84.606927,64.994181,109.706024,87.53134,5.934171,2.119405,2.538208,1.949825,,,5.934171,2.119405,2.538208,1.949825,1.727993,0.811367,0.365185,0.40541,0.681832,0,0,1,raw_image_grid_current_config_only,fully_observed,"1151,863,1251,1074",zero_value_proxy_only,true,,UNRESOLVED,LOW,-0.911724,64.784167,64.944279,1.943525,1.948328,2.887577,2.623184,-0.697813,-0.016523,0.578706,0.977853,-164.603261,1.204218,0.326808,true,false,1.044862
E0_R1_REG_000377_0033,WGV35A_PAIR_0156,377,DIRECTIONAL_EXPANSION,radar_far_expand_0.25,directional_expansion,1.109767,,0,,1.25,0,13931,12.5379,12.5379,534523,38.36932,37,8.325027,98,47,53,71,46,1742,0.125045,0.125045,308,24.565517,24.565517,44,3.50936,3.50936,1206.684161,920.460435,23.92624,-0.619966,0.717787,-0.018599,0.717787,-0.018599,99.25854,99.25854,-178.147163,198.43975,70.228946,146.021158,64.676084,178.59034,87.001426,5.953192,2.106868,4.380635,1.940283,,,5.953192,2.106868,4.380635,1.940283,0.654926,1.14248,0.364654,0.400219,0.667274,0,0,1,raw_image_grid_current_config_only,fully_observed,"1158,814,1257,1025",zero_value_proxy_only,true,,UNRESOLVED,LOW,-0.911724,138.503665,64.715581,4.15511,1.941467,4.928801,2.607799,0.717787,-0.018599,1.526889,0.974143,-177.601386,1.990246,0.166567,true,false,1.055799
E0_R1_REG_000377_0034,WGV35A_PAIR_0156,377,DIRECTIONAL_EXPANSION,body_positive_side_expand_0.25,directional_expansion,1.109767,,0,,1.25,0,13931,12.5379,12.5379,534523,38.36932,37,8.325027,98,47,53,71,46,1742,0.125045,0.125045,308,24.565517,24.565517,44,3.50936,3.50936,1206.684161,920.460435,23.92624,-0.619966,0.717787,-0.018599,0.717787,-0.018599,99.25854,99.25854,-178.147163,198.43975,70.228946,146.021158,64.676084,178.59034,87.001426,5.953192,2.106868,4.380635,1.940283,,,5.953192,2.106868,4.380635,1.940283,0.654926,1.14248,0.364654,0.400219,0.667274,0,0,1,raw_image_grid_current_config_only,fully_observed,"1158,814,1257,1025",zero_value_proxy_only,true,,UNRESOLVED,LOW,-0.911724,138.503665,64.715581,4.15511,1.941467,4.928801,2.607799,0.717787,-0.018599,1.526889,0.974143,-177.601386,1.990246,0.166567,true,false,1.055799
E0_R1_REG_000377_0035,WGV35A_PAIR_0156,377,DIRECTIONAL_EXPANSION,body_negative_side_expand_0.25,directional_expansion,1.109767,,0,,1.25,0,14034,12.6306,12.6306,532897,37.971855,37,8.320269,98,46,53,71,46,1575,0.112227,0.112227,261,20.664101,20.664101,32,2.53353,2.53353,1200.670702,967.262417,-23.260436,-0.550755,-0.697813,-0.016523,-0.697813,-0.016523,103.755178,103.755178,-173.650525,197.805684,70.646846,84.606927,64.994181,109.706024,87.53134,5.934171,2.119405,2.538208,1.949825,,,5.934171,2.119405,2.538208,1.949825,1.727993,0.811367,0.365185,0.40541,0.681832,0,0,1,raw_image_grid_current_config_only,fully_observed,"1151,863,1251,1074",zero_value_proxy_only,true,,UNRESOLVED,LOW,-0.911724,64.784167,64.944279,1.943525,1.948328,2.887577,2.623184,-0.697813,-0.016523,0.578706,0.977853,-164.603261,1.204218,0.326808,true,false,1.044862
E0_R1_REG_000377_0036,WGV35A_PAIR_0156,377,DIRECTIONAL_EXPANSION,body_short_positive_side_expand_0.25,directional_expansion,1.109767,,0,,1.25,0,13988,12.5892,12.5892,538258,38.479984,37,8.415586,98,47,54,71,46,1761,0.125894,0.125894,284,22.559019,22.559019,35,2.780161,2.780161,1223.558035,947.433621,-0.646999,19.589842,-0.01941,0.587695,-0.01941,0.587695,142.427857,142.427857,-134.977847,157.989644,87.712925,67.511759,76.060407,90.362261,94.248757,4.739689,2.631388,2.025353,2.281812,,,4.739689,2.631388,2.025353,2.281812,1.090891,2.597164,0.455247,0.49423,0.977181,0,0,1,raw_image_grid_current_config_only,fully_observed,"1168,860,1280,1034",zero_value_proxy_only,true,,UNRESOLVED,LOW,-0.911724,58.755225,75.474116,1.762657,2.264223,2.322505,2.79854,-0.01941,0.587695,0.916682,2.64891,-115.180704,1.256798,0.344797,true,false,1.058844
E0_R1_REG_000377_0037,WGV35A_PAIR_0156,377,DIRECTIONAL_EXPANSION,body_short_negative_side_expand_0.25,directional_expansion,1.109767,,0,,1.25,0,13944,12.5496,12.5496,550370,39.470024,38,10.744975,140,50,59,85,46,2165,0.155264,0.155264,321,25.578504,25.578504,42,3.34672,3.34672,1182.92073,943.207711,-1.694258,-21.253177,-0.050828,-0.637595,-0.050828,-0.637595,134.175874,134.175874,-143.229829,157.733984,87.692113,85.648488,80.106033,104.171614,107.698182,4.73202,2.630763,2.569455,2.403181,,,4.73202,2.630763,2.569455,2.403181,1.146286,0.348665,0.456899,0.502611,1.010499,0,0,1,raw_image_grid_current_config_only,fully_observed,"1129,855,1240,1029",zero_value_proxy_only,true,,UNRESOLVED,LOW,-0.911724,50.385373,80.711008,1.511561,2.42133,1.91864,3.31489,-0.050828,-0.637595,0.872383,0.355377,-104.754743,1.738615,0.32164,true,false,1.086086
E0_R1_REG_000377_0038,WGV35A_PAIR_0156,377,RING,body_25pct_expansion_ring,ring_contrast,1.387209,,0,,1.25,0,6205,5.5845,5.5845,232502,37.470104,37,7.352368,90,45,48,67,46,524,0.084448,0.084448,134,23.994986,23.994986,23,4.118542,4.118542,1203.572937,943.906672,0.274564,-0.683151,0.008237,-0.020495,0.008237,-0.020495,108.201896,108.201896,-169.203808,198.173683,87.326242,175.650292,85.151595,205.998903,147.160359,5.94521,2.619787,5.269509,2.554548,,,5.94521,2.619787,5.269509,2.554548,1.036223,0.979583,0.200645,0.227594,0.294655,0,0,1,raw_image_grid_current_config_only,fully_observed,"1146,838,1262,1051",zero_value_proxy_only,true,,UNRESOLVED,LOW,-0.911724,182.810193,85.01655,5.484306,2.550497,6.561679,4.351108,0.008237,-0.020495,0.965044,0.98046,-173.427409,1.599373,0.043174,true,false,1.031055
E0_R1_REG_000377_0039,WGV35A_PAIR_0156,377,RING,body_50pct_expansion_ring,ring_contrast,1.997581,,0,,1.5,0,13900,12.51,12.51,523770,37.681293,37,7.762139,121,45,48,67,46,1251,0.09,0.09,330,26.378897,26.378897,50,3.996803,3.996803,1204.094647,942.54405,1.693065,-0.341428,0.050792,-0.010243,0.050792,-0.010243,110.75855,110.75855,-166.647153,238.582164,104.857995,194.878483,101.059752,245.412786,163.214322,7.157465,3.14574,5.846355,3.031793,,,7.157465,3.14574,5.846355,3.031793,1.012781,0.998039,0.182014,0.208471,0.263378,0,0,1,raw_image_grid_current_config_only,fully_observed,"1135,817,1274,1072",zero_value_proxy_only,true,,UNRESOLVED,LOW,-0.911724,194.878483,101.059752,5.846355,3.031793,7.362384,4.89643,0.050792,-0.010243,0.98738,0.995679,-166.647153,1.67576,0.063521,true,false,1.036866
E0_R1_REG_000377_0040,WGV35A_PAIR_0156,377,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,matched_same_frame_control,0.887814,,0,,1,0,11250,10.125,10.125,398843,35.452713,36,4.995299,53,41,44,47,46,217,0.019289,0.019289,167,16.493827,16.493827,6,0.592593,0.592593,928.65703,1019.3319,-109.956587,-263.58392,-3.298698,-7.907518,-3.298698,-7.907518,96.913022,96.913022,179.507319,156.561401,70.384802,144.534735,66.611627,186.593124,85.314736,4.696842,2.111544,4.336042,1.998349,,,4.696842,2.111544,4.336042,1.998349,,0,0,0,0,0,0,1,raw_image_grid_current_config_only,fully_observed,"882,934,976,1106",zero_value_proxy_only,true,,UNRESOLVED,LOW,-0.911724,143.769647,63.892313,4.313089,1.916769,5.479766,2.515033,-3.298698,-7.907518,0,0,179.517556,2.181872,0.160357,true,false,0.975543
E0_R1_REG_000377_0041,WGV35A_PAIR_0156,377,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,matched_same_frame_control,0.887814,,0,,1,0,11250,10.125,10.125,408842,36.341511,37,6.051276,95,44,45,52,46,551,0.048978,0.048978,221,21.82716,21.82716,19,1.876543,1.876543,1472.291064,1053.138538,-73.40989,279.872785,-2.202297,8.396184,-2.202297,8.396184,99.353829,99.353829,-178.051874,156.045824,70.495012,124.273261,57.744882,140.133946,71.732006,4.681375,2.11485,3.728198,1.732346,,,4.681375,2.11485,3.728198,1.732346,26.274316,,0,0,0,0,0.000267,0.999733,raw_image_grid_current_config_only,fully_observed,"1426,968,1520,1140",zero_value_proxy_only,true,,UNRESOLVED,LOW,-0.911724,135.241811,59.468282,4.057254,1.784048,4.760493,2.239982,-2.202297,8.396184,0.03806,,-177.989623,2.159266,0.140875,true,false,1
E0_R1_REG_000377_0042,WGV35A_PAIR_0156,377,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,matched_same_frame_control,0.887814,,0,,1,0,11250,10.125,10.125,408842,36.341511,37,6.051276,95,44,45,52,46,551,0.048978,0.048978,221,21.82716,21.82716,19,1.876543,1.876543,1472.291064,1053.138538,-73.40989,279.872785,-2.202297,8.396184,-2.202297,8.396184,99.353829,99.353829,-178.051874,156.045824,70.495012,124.273261,57.744882,140.133946,71.732006,4.681375,2.11485,3.728198,1.732346,,,4.681375,2.11485,3.728198,1.732346,26.274316,,0,0,0,0,0.000267,0.999733,raw_image_grid_current_config_only,fully_observed,"1426,968,1520,1140",zero_value_proxy_only,true,,UNRESOLVED,LOW,-0.911724,135.241811,59.468282,4.057254,1.784048,4.760493,2.239982,-2.202297,8.396184,0.03806,,-177.989623,2.159266,0.140875,true,false,1
E0_R1_REG_000377_0043,WGV35A_PAIR_0156,377,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,fixed_hard_negative_control,0.887814,,0,,1,0,11189,10.0701,10.0701,411026,36.734829,37,6.017761,103,44,46,53,46,697,0.062293,0.062293,264,26.216224,26.216224,25,2.482597,2.482597,1195.449818,1167.62478,-222.624387,20.09748,-6.678732,0.602924,-6.678732,0.602924,107.376586,107.376586,-170.029117,158.386733,70.318344,125.612106,57.200215,147.147592,68.040293,4.751602,2.10955,3.768363,1.716006,,,4.751602,2.10955,3.768363,1.716006,,0.582354,0,0,0,0,0,1,raw_image_grid_current_config_only,fully_observed,"1149,1081,1244,1252",zero_value_proxy_only,true,,UNRESOLVED,LOW,-0.911724,138.464168,60.29155,4.153925,1.808747,5.024091,2.175096,-6.678732,0.602924,0,3.691542,-172.399321,2.438556,0.15692,true,false,1.010823
E0_R1_REG_000377_0044,WGV35A_PAIR_0156,377,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,fixed_hard_negative_control,0.887814,,0,,1,0,11128,10.0152,10.0152,400395,35.980858,36,5.256564,61,43,45,48,46,377,0.033879,0.033879,202,20.169343,20.169343,17,1.69742,1.69742,1460.968261,847.455545,129.097919,242.133067,3.872938,7.263992,3.872938,7.263992,96.240615,96.240615,178.834911,158.397139,69.474264,142.946379,59.626267,169.363881,74.499555,4.751914,2.084228,4.288391,1.788788,,,4.751914,2.084228,4.288391,1.788788,0,,0,0,0,0,0,1,raw_image_grid_current_config_only,fully_observed,"1415,763,1509,934",zero_value_proxy_only,true,,UNRESOLVED,LOW,-0.911724,141.399647,62.335175,4.241989,1.870055,5.259812,2.342887,3.872938,7.263992,,,177.221755,2.256812,0.150099,true,false,0.990076
E0_R1_REG_000377_0045,WGV35A_PAIR_0156,377,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,fixed_hard_negative_control,0.887814,,0,,1,0,11106,9.9954,9.9954,412588,37.150009,37,6.417438,80,45,47,54,46,947,0.085269,0.085269,304,30.41399,30.41399,40,4.001841,4.001841,1131.671016,1166.634034,-229.86263,-43.277003,-6.895879,-1.29831,-6.895879,-1.29831,88.460179,88.460179,171.054476,157.673676,70.436832,122.657943,64.773761,146.020864,86.808789,4.73021,2.113105,3.679738,1.943213,,,4.73021,2.113105,3.679738,1.943213,,0,0,0,0,0,0,1,raw_image_grid_current_config_only,fully_observed,"1085,1079,1179,1250",zero_value_proxy_only,true,,UNRESOLVED,LOW,-0.911724,126.108999,64.32677,3.78327,1.929803,4.652146,2.604956,-6.895879,-1.29831,0,0,173.704265,1.850627,0.15902,true,false,1.022247
E0_R1_REG_000378_0001,WGV35A_PAIR_0159,378,GT_ORIGINAL,axis_aligned_gt_original,vehicle_reference,1,,0,,1,83.868963,10988,9.8892,9.8892,511882,46.585548,44,14.018309,171,64,74,97,50,3302,0.30051,0.30051,317,32.055171,32.055171,63,6.370586,6.370586,1193.21521,947.560641,-2.35051,-1.918724,-0.070515,-0.057562,-0.070515,-0.057562,177.396374,177.396374,-98.734663,81.182632,167.481559,58.095464,134.721155,66.56771,181.333156,2.435479,5.024447,1.742864,4.041635,,,2.435479,5.024447,1.742864,4.041635,1.252486,0.925483,0.979068,0.981875,54.171589,0,0,1,raw_image_grid_current_config_only,fully_observed,"1111,910,1279,981",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,26.097948,121.195386,0.782938,3.635862,1.035297,4.886618,-0.070515,-0.057562,0.798412,0.932731,-97.832871,6.084314,0.359158,true,false,1.214821
E0_R1_REG_000378_0002,WGV35A_PAIR_0159,378,BODY_ALIGNED_REFERENCE,body_axis_reference,vehicle_reference,1.020498,,0,,1,0,11203,10.0827,10.0827,463956,41.413551,40,9.992003,105,52,60,80,50,1505,0.134339,0.134339,263,26.084283,26.084283,28,2.777034,2.777034,1194.83514,945.859857,-0.486442,-0.489708,-0.014593,-0.014691,-0.014593,-0.014691,107.683935,107.683935,-168.447102,158.131248,70.380291,79.78908,65.121538,103.757191,87.555843,4.743937,2.111409,2.393672,1.953646,,,4.743937,2.111409,2.393672,1.953646,1.088847,0.958513,0.417299,0.459268,0.849344,0,0,1,raw_image_grid_current_config_only,fully_observed,"1150,860,1241,1031",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,61.800502,64.826552,1.854015,1.944797,2.459263,2.637126,-0.014593,-0.014691,0.918402,0.962132,-134.846369,1.166666,0.280807,true,false,1.07995
E0_R1_REG_000378_0003,WGV35A_PAIR_0159,378,BODY_SCALE,body_support_scale_0.75,body_scale_response,0.57403,,0,,0.75,0,6295,5.6655,5.6655,264044,41.945034,40,10.261637,104,53,62,80,50,965,0.153296,0.153296,160,28.241108,28.241108,21,3.706645,3.706645,1194.609213,945.724508,-0.375996,-0.728798,-0.01128,-0.021864,-0.01128,-0.021864,103.134487,103.134487,-172.99655,116.864801,52.638375,65.162229,48.005169,87.184078,63.884285,3.505944,1.579151,1.954867,1.440155,,,3.505944,1.579151,1.954867,1.440155,1.089369,0.928018,0.556315,0.593314,1.458899,0,0,1,raw_image_grid_current_config_only,fully_observed,"1161,881,1230,1010",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,54.339583,48.539182,1.630187,1.456175,1.931569,1.937838,-0.01128,-0.021864,0.917963,0.939076,-145.145921,1.163849,0.252502,true,false,1.093809
E0_R1_REG_000378_0004,WGV35A_PAIR_0159,378,BODY_SCALE,body_support_scale_1.25,body_scale_response,1.594528,,0,,1.25,0,17441,15.6969,15.6969,721496,41.367813,40,10.236237,165,51,59,81,50,2278,0.130612,0.130612,437,27.839892,27.839892,48,3.057929,3.057929,1194.269266,945.392938,-0.08263,-1.102214,-0.002479,-0.033066,-0.002479,-0.033066,107.110659,107.110659,-169.020378,197.836345,88.114573,134.20241,82.387919,142.458825,112.709172,5.93509,2.643437,4.026072,2.471638,,,5.93509,2.643437,4.026072,2.471638,1.07617,0.940992,0.334843,0.376046,0.602683,0,0,1,raw_image_grid_current_config_only,fully_observed,"1139,840,1252,1051",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,85.228383,82.263329,2.556851,2.4679,3.338002,3.395711,-0.002479,-0.033066,0.929221,0.941139,-146.696258,1.176455,0.234483,true,false,1.078757
E0_R1_REG_000378_0005,WGV35A_PAIR_0159,378,METRIC_TRANSLATION,local_range_-0.90m,metric_translation_surface,1.020498,local_range,-0.9,metre_current_image_grid,1,0,11186,10.0674,10.0674,461909,41.293491,40,9.999032,105,51,60,80,50,1468,0.131235,0.131235,254,25.22995,25.22995,24,2.383932,2.383932,1192.080877,973.138659,-27.903378,-0.314767,-0.837101,-0.009443,-0.837101,-0.009443,119.65152,119.65152,-156.479517,158.812755,70.199742,77.307197,65.121538,95.520764,88.422847,4.764383,2.105992,2.319216,1.953646,,,4.764383,2.105992,2.319216,1.953646,2.266106,0.818611,0.417307,0.460584,0.853858,0,0,1,raw_image_grid_current_config_only,fully_observed,"1147,890,1238,1060",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,57.174931,64.768074,1.715248,1.943042,2.054729,2.648971,-0.837101,-0.009443,0.441286,0.974021,-114.541402,1.334827,0.296508,true,false,1.076819
E0_R1_REG_000378_0006,WGV35A_PAIR_0159,378,METRIC_TRANSLATION,local_range_-0.45m,metric_translation_surface,1.020498,local_range,-0.45,metre_current_image_grid,1,0,11203,10.0827,10.0827,463484,41.371418,40,10.041028,105,51,60,80,50,1489,0.132911,0.132911,258,25.588384,25.588384,26,2.578674,2.578674,1192.956872,959.721099,-14.469005,-0.876814,-0.43407,-0.026304,-0.43407,-0.026304,115.632662,115.632662,-160.498375,158.377909,70.413347,71.768726,65.424159,96.979704,88.114597,4.751337,2.1124,2.153062,1.962725,,,4.751337,2.1124,2.153062,1.962725,1.55937,0.861105,0.417388,0.460214,0.852587,0,0,1,raw_image_grid_current_config_only,fully_observed,"1148,875,1239,1046",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,58.751549,65.269031,1.762546,1.958071,2.194556,2.650776,-0.43407,-0.026304,0.641285,0.942637,-119.525072,1.264495,0.290508,true,false,1.078851
E0_R1_REG_000378_0007,WGV35A_PAIR_0159,378,METRIC_TRANSLATION,local_range_+0.00m,metric_translation_surface,1.020498,local_range,0,metre_current_image_grid,1,0,11203,10.0827,10.0827,463956,41.413551,40,9.992003,105,52,60,80,50,1505,0.134339,0.134339,263,26.084283,26.084283,28,2.777034,2.777034,1194.83514,945.859857,-0.486442,-0.489708,-0.014593,-0.014691,-0.014593,-0.014691,107.683935,107.683935,-168.447102,158.131248,70.380291,79.78908,65.121538,103.757191,87.555843,4.743937,2.111409,2.393672,1.953646,,,4.743937,2.111409,2.393672,1.953646,1.088847,0.958513,0.417299,0.459268,0.849344,0,0,1,raw_image_grid_current_config_only,fully_observed,"1150,860,1241,1031",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,61.800502,64.826552,1.854015,1.944797,2.459263,2.637126,-0.014593,-0.014691,0.918402,0.962132,-134.846369,1.166666,0.280807,true,false,1.07995
