region_id,scene,hypothesis_id,region_role,control_family,sar_frame,azimuth_min,azimuth_max,valid_pixel_count,nonzero_pixel_count,nonzero_ratio,mean_intensity,p95_intensity,p99_intensity,max_intensity,top1pct_mean_intensity,sum_intensity
WGV33C_WGV33B_H005_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_adjacent_azimuth_control,matched_background_control,71,-61,-37,362291,360229,0.99430844,47.00556459,61,88,246,107.7750483,17029693
WGV33C_WGV33B_H005_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_adjacent_azimuth_control,matched_background_control,72,-61,-37,362291,360085,0.99391097,43.9346713,58,83,236,102.79795749,15917136
WGV33C_WGV33B_H005_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_adjacent_azimuth_control,matched_background_control,73,-61,-37,362291,360195,0.9942146,43.57361624,57,80,251,100.66712669,15786329
WGV33C_WGV33B_H005_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_adjacent_azimuth_control,matched_background_control,74,-61,-37,362291,359939,0.99350798,38.51360371,50,68,243,87.18492962,13953132
WGV33C_WGV33B_H005_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_adjacent_azimuth_control,matched_background_control,75,-61,-37,362291,360125,0.99402138,33.83340464,44,57,204,72.69113994,12257538
WGV33C_WGV33B_H005_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_adjacent_azimuth_control,matched_background_control,76,-61,-37,362291,360037,0.99377848,31.17013947,40,51,156,64.60115926,11292661
WGV33C_WGV33B_H005_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_adjacent_azimuth_control,matched_background_control,77,-61,-37,362291,360212,0.99426152,33.53506987,43,53,181,66.63814518,12149454
WGV33C_WGV33B_H005_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_adjacent_azimuth_control,matched_background_control,78,-61,-37,362291,360233,0.99431948,38.6100814,50,61,206,77.35799062,13988085
WGV33C_WGV33B_H005_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_adjacent_azimuth_control,matched_background_control,79,-61,-37,362291,360458,0.99494053,44.70164315,58,69,250,87.47198454,16195003
WGV33C_WGV33B_H005_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_adjacent_azimuth_control,matched_background_control,80,-61,-37,362291,360322,0.99456514,44.65964929,58,69,245,86.38448799,16179789
WGV33C_WGV33B_H005_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_adjacent_azimuth_control,matched_background_control,81,-61,-37,362291,360275,0.99443541,41.54991154,53,64,253,79.33535744,15053159
WGV33C_WGV33B_H005_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_adjacent_azimuth_control,matched_background_control,82,-61,-37,362291,360222,0.99428912,41.39490354,53,64,250,78.48054099,14997001
WGV33C_WGV33B_H005_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_adjacent_azimuth_control,matched_background_control,83,-61,-37,362291,360258,0.99438849,41.59006986,53,64,248,77.76621584,15067708
WGV33C_WGV33B_H005_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_adjacent_azimuth_control,matched_background_control,84,-61,-37,362291,360192,0.99420631,42.03814889,54,64,255,78.57162572,15230043
WGV33C_WGV33B_H005_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_adjacent_azimuth_control,matched_background_control,85,-61,-37,362291,360317,0.99455134,44.49948522,58,68,244,83.75075904,16121763
WGV33C_WGV33B_H005_ADJACENT_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_adjacent_azimuth_control,matched_background_control,86,-61,-37,362291,360176,0.99416215,43.56944832,57,67,252,81.88352194,15784819
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,27,47,62,208740,206177,0.98772157,41.74581297,53,59,193,68.37356322,8714021
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,28,47,62,208740,206231,0.98798026,45.46628341,59,65,201,73.66714559,9490632
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,29,47,62,208740,206295,0.98828686,47.37200345,61,66,170,73.43678161,9888432
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,30,47,62,208740,206197,0.98781738,48.14237808,62,67,118,70.61302682,10049240
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,31,47,62,208740,206239,0.98801859,50.75662068,65,71,108,73.88122605,10594937
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,32,47,62,208740,206135,0.98752036,46.28813835,60,65,101,67.16810345,9662186
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,33,47,62,208740,206138,0.98753473,39.44814123,51,54,89,57.05555556,8234405
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,34,47,62,208740,206105,0.98737664,38.9364233,50,54,90,56.37308429,8127589
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,35,47,62,208740,206230,0.98797547,42.25158091,54,59,96,61.79118774,8819595
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,36,47,62,208740,206231,0.98798026,45.49455782,59,64,96,68.89846743,9496534
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,37,47,62,208740,206107,0.98738622,43.91687266,57,62,110,68.23754789,9167208
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,38,47,62,208740,205744,0.98564722,44.59580818,58,66,145,73.00431034,9308929
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,39,47,62,208740,205865,0.98622689,41.14362844,54,62,167,71.46216475,8588321
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,40,47,62,208740,205713,0.98549871,37.19921433,48,58,166,66.99760536,7764964
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,41,47,62,208740,205692,0.9853981,37.77744563,50,58,165,68.05363985,7885664
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,42,47,62,208740,205960,0.986682,43.39507521,57,67,173,76.95354406,9058288
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,43,47,62,208740,205977,0.98676344,49.5275606,65,74,196,83.18342912,10338383
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,44,47,62,208740,206043,0.98707962,49.34655073,65,71,115,76.29214559,10300599
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,45,47,62,208740,205913,0.98645684,49.23027211,64,68,108,72.67385057,10276327
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,46,47,62,208740,205906,0.9864233,45.31363898,59,62,98,66.14367816,9458769
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,47,47,62,208740,205883,0.98631312,44.10801476,57,61,98,63.85680077,9207107
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,48,47,62,208740,205683,0.98535499,41.95830698,54,58,103,60.86877395,8758377
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,49,47,62,208740,205707,0.98546996,36.79831369,47,51,93,53.32998084,7681280
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,50,47,62,208740,205337,0.98369742,35.07167289,45,48,94,51.40565134,7320861
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,51,47,62,208740,205418,0.98408547,32.70454153,41,45,82,47.70019157,6826746
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,52,47,62,208740,205095,0.98253809,28.2142905,37,39,75,42.61350575,5889451
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,53,47,62,208740,205008,0.9821213,23.50511162,30,33,69,36.52681992,4906457
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,54,47,62,208740,204916,0.98168056,23.34478777,30,33,67,37.16858238,4872991
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,55,47,62,208740,204983,0.98200153,24.22485868,31,34,72,39.75862069,5056697
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,56,47,62,208740,204870,0.98146019,22.64873527,30,33,65,36.73515326,4727697
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,57,47,62,208740,205133,0.98272013,24.92923733,32,36,76,40.65996169,5203729
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,58,47,62,208740,205172,0.98290697,27.72585992,36,40,95,45.51101533,5787496
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,59,47,62,208740,205377,0.98388905,35.44045224,45,51,121,56.83716475,7397840
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,60,47,62,208740,205474,0.98435374,43.64823704,57,62,131,68.91570881,9111133
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,61,47,62,208740,205260,0.98332854,42.73511066,55,60,109,63.65373563,8920527
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,62,47,62,208740,205204,0.98306027,44.79666571,58,62,116,66.12883142,9350856
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,63,47,62,208740,205190,0.9829932,41.29934847,53,58,94,60.44204981,8620826
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,64,47,62,208740,205089,0.98250934,37.72651624,48,52,95,54.76676245,7875033
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,65,47,62,208740,205135,0.98272971,36.62536648,47,51,119,53.76676245,7645179
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,66,47,62,208740,205164,0.98286864,40.65231388,52,57,125,60.69971264,8485764
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,67,47,62,208740,205236,0.98321357,42.6283319,55,60,130,63.63457854,8898238
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,68,47,62,208740,205192,0.98300278,43.23248539,55,61,132,64.93390805,9024349
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,69,47,62,208740,205306,0.98354891,46.26849669,60,65,118,70.17576628,9658086
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,70,47,62,208740,205260,0.98332854,48.10401935,62,68,115,73.05268199,10041233
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,71,47,62,208740,205151,0.98280636,44.39781546,58,64,116,69.81273946,9267600
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,72,47,62,208740,205108,0.98260036,41.73635623,54,61,125,68.28927203,8712047
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,73,47,62,208740,205141,0.98275846,41.39639264,54,60,122,68.26340996,8641083
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,74,47,62,208740,204864,0.98143145,36.88200153,48,54,101,60.86542146,7698749
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,75,47,62,208740,204980,0.98198716,32.57506946,43,47,101,53.21072797,6799720
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,76,47,62,208740,204891,0.98156079,30.11467376,39,44,86,48.79789272,6286137
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,77,47,62,208740,205019,0.982174,32.35283127,41,47,97,51.93965517,6753330
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,78,47,62,208740,205228,0.98317524,37.23479448,48,54,111,59.69971264,7772391
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,79,47,62,208740,205316,0.98359682,42.93476095,55,62,126,68.17768199,8962202
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,80,47,62,208740,205323,0.98363035,42.7490754,55,61,122,67.47701149,8923442
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,81,47,62,208740,205212,0.98309859,39.76964166,52,57,105,62.17863985,8301515
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,82,47,62,208740,205158,0.9828399,39.72814506,52,57,100,61.30938697,8292853
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,83,47,62,208740,205159,0.98284469,39.96461627,51,57,103,61.22749042,8342214
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,84,47,62,208740,205131,0.98271055,40.29112293,52,58,112,62.19252874,8410369
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,85,47,62,208740,205230,0.98318482,42.74807416,55,61,114,66.48036398,8923233
WGV33C_WGV33B_H005_FAR_AZIMUTH_CONTROL,GM_RM011,WGV33B_H005,same_time_far_azimuth_control,matched_background_control,86,47,62,208740,205104,0.9825812,41.76596244,54,59,116,64.94157088,8718227
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,87,-34.189,44.587,1219952,1219071,0.99927784,46.12053261,60,83,210,100.30778689,56264836
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,88,-34.189,44.587,1219952,1219049,0.99925981,48.0923479,64,88,242,105.50057377,58670356
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,89,-34.189,44.587,1219952,1219026,0.99924095,42.12033424,55,76,217,92.86565574,51384786
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,90,-34.189,44.587,1219952,1218861,0.9991057,38.83136959,51,72,255,86.35139344,47372407
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,91,-34.189,44.587,1219952,1219006,0.99922456,42.86822924,57,79,251,95.3507377,52297182
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,92,-34.189,44.587,1219952,1219024,0.99923931,46.98758968,61,86,251,104.7742623,57322604
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,93,-34.189,44.587,1219952,1218863,0.99910734,40.3135648,53,74,250,89.52713115,49180614
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,94,-34.189,44.587,1219952,1218981,0.99920407,47.87751977,62,87,252,106.27991803,58408276
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,95,-34.189,44.587,1219952,1218958,0.99918521,45.69328138,60,82,255,99.77844262,55743610
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,96,-34.189,44.587,1219952,1218905,0.99914177,46.73195339,61,85,249,102.10385246,57010740
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,97,-34.189,44.587,1219952,1218842,0.99909013,40.87389176,53,73,250,88.45508197,49864186
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,98,-34.189,44.587,1219952,1218867,0.99911062,44.07500787,58,79,253,95.42983607,53769394
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,99,-34.189,44.587,1219952,1218890,0.99912947,40.37053999,53,72,249,87.3647541,49250121
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,100,-34.189,44.587,1219952,1219010,0.99922784,35.60874198,46,64,251,76.94803279,43440956
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,101,-34.189,44.587,1219952,1219086,0.99929014,37.75229189,48,67,253,81.07147541,46055984
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,102,-34.189,44.587,1219952,1219045,0.99925653,40.31382628,52,72,243,86.65762295,49180933
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,103,-34.189,44.587,1219952,1219012,0.99922948,40.48843233,53,71,252,86.69352459,49393944
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,104,-34.189,44.587,1219952,1219001,0.99922046,41.80487511,54,73,252,89.62254098,50999941
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,105,-34.189,44.587,1219952,1218970,0.99919505,38.88103548,51,67,255,82.85352459,47432997
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,106,-34.189,44.587,1219952,1218971,0.99919587,39.92174692,52,71,250,85.95172131,48702615
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,107,-34.189,44.587,1219952,1219026,0.99924095,42.03135123,54,74,252,90.74172131,51276231
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,108,-34.189,44.587,1219952,1218921,0.99915488,40.00379523,52,71,250,87.34344262,48802710
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,109,-34.189,44.587,1219952,1218804,0.99905898,32.50495593,43,58,249,70.77852459,39654486
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,110,-34.189,44.587,1219952,1218766,0.99902783,31.94224117,41,57,253,69.20811475,38968001
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,111,-34.189,44.587,1219952,1218945,0.99917456,37.61910715,48,66,252,80.82704918,45893505
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,112,-34.189,44.587,1219952,1219017,0.99923358,39.38248062,51,68,251,84.67262295,48044736
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,113,-34.189,44.587,1219952,1218978,0.99920161,38.19611673,50,66,252,82.0947541,46597429
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,114,-34.189,44.587,1219952,1218965,0.99919095,39.50709618,51,68,253,85.45778689,48196761
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,115,-34.189,44.587,1219952,1218943,0.99917292,37.22336371,48,64,252,80.32040984,45410717
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,116,-34.189,44.587,1219952,1218944,0.99917374,37.29481488,48,65,251,81.09229508,45497884
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,117,-34.189,44.587,1219952,1218968,0.99919341,34.69538965,45,59,252,75.0845082,42326710
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,118,-34.189,44.587,1219952,1218875,0.99911718,33.47415062,44,57,255,72.75040984,40836857
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,119,-34.189,44.587,1219952,1218966,0.99919177,34.20796228,44,58,255,73.64581967,41732072
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,120,-34.189,44.587,1219952,1219028,0.99924259,35.98472399,46,61,252,77.54532787,43899636
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,121,-34.189,44.587,1219952,1219045,0.99925653,36.92374454,47,62,253,79.49786885,45045196
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,122,-34.189,44.587,1219952,1219042,0.99925407,38.20465231,50,65,250,82.86,46607842
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,123,-34.189,44.587,1219952,1218990,0.99921144,35.07524312,45,59,245,74.86663934,42790113
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,124,-34.189,44.587,1219952,1218910,0.99914587,34.98790444,45,58,249,74.33745902,42683564
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,125,-34.189,44.587,1219952,1218918,0.99915243,33.53741049,43,55,253,70.20745902,40914031
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,126,-34.189,44.587,1219952,1218914,0.99914915,34.16038172,44,57,250,71.7495082,41674026
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,127,-34.189,44.587,1219952,1219027,0.99924177,37.90665288,48,62,255,79.39278689,46244297
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,128,-34.189,44.587,1219952,1218943,0.99917292,37.44685447,48,61,252,77.92163934,45683365
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,129,-34.189,44.587,1219952,1218887,0.99912701,34.35045969,44,57,252,71.28467213,41905912
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,130,-34.189,44.587,1219952,1218949,0.99917784,37.44741269,48,62,251,78.24680328,45684046
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,131,-34.189,44.587,1219952,1219068,0.99927538,40.04033109,52,66,250,83.19983607,48847282
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,132,-34.189,44.587,1219952,1219050,0.99926063,39.69147229,51,66,249,82.88540984,48421691
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,133,-34.189,44.587,1219952,1219033,0.99924669,41.00905118,53,68,253,85.31565574,50029074
WGV33C_WGV33B_H005_TEMPORAL_CONTROL,GM_RM011,WGV33B_H005,same_azimuth_temporal_control,temporal_background_control,134,-34.189,44.587,1219952,1219022,0.99923767,41.49199805,53,69,250,86.87598361,50618246
