scene,canonical_vehicle_id,segment_id,dx_px,dy_px,grid_level,offset_category,frame_count,mean_valid_fraction,mean_clarity,median_clarity,temporal_mad_mean,temporal_mad_median,positive_persistence_mean,positive_persistence_p90,positive_persistence_fraction_ge_0_5,vehicle_scale_horizontal_run_px,background_median_mean,background_mad_mean,fixed_world_mean_clarity,fixed_world_minus_track_mean_clarity,phase_world_residual_median_px,phase_vehicle_residual_median_px,phase_wrong_residual_median_px,phase_response_median,flow_world_residual_median_px,flow_vehicle_residual_median_px,flow_wrong_residual_median_px,flow_support_fraction_median,weighted_score,rank,winner
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-200,80,COARSE,BACKGROUND_DOMINATED_REGION,21.0,1.0,23.002912521362305,33.40550231933594,6.749093532562256,7.0,0.0049404761904761904,0.0,0.001640625,15.0,42.523809523809526,6.571428571428571,23.207944869995117,0.2050323486328125,0.11485465896313846,4.515017387277522,4.668154878891917,0.4532809629622433,0.4669776441629049,4.684524595490048,5.240624206013782,0.464375,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-160,80,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,24.170934677124023,34.91119384765625,7.184828281402588,7.0,0.013624255952380952,0.0,0.007390625,55.0,43.38095238095238,5.714285714285714,23.974157333374023,-0.19677734375,0.16347223230402025,4.560829596383451,4.669928850999286,0.4780958989152202,0.4475266734885488,4.670861373611039,5.216535571980584,0.4736309523809524,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-120,80,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,25.379941940307617,36.12207794189453,7.577593803405762,7.0,0.024699404761904763,0.047619047619047616,0.015953125,70.0,44.523809523809526,5.285714285714286,26.35986328125,0.9799213409423828,0.1677354486985427,4.54116011583653,4.639773804632391,0.46537459547872895,0.488667486036904,4.654836105367998,5.227947223341108,0.4722767857142857,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-100,80,COARSE,BACKGROUND_DOMINATED_REGION,21.0,1.0,25.9381046295166,36.60769271850586,7.683109283447266,7.0,0.03018898809523809,0.047619047619047616,0.020421875,111.0,45.04761904761905,5.142857142857143,27.404319763183594,1.4662151336669922,0.16638479057950584,4.5717650633661275,4.620320500540545,0.4683780213748967,0.49673011622441776,4.625394582321173,5.244834786660022,0.4766666666666667,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-80,80,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,26.00376319885254,36.5800895690918,7.696547031402588,7.0,0.032588541666666665,0.047619047619047616,0.021296875,111.0,45.19047619047619,5.0476190476190474,27.681095123291016,1.6773319244384766,0.16107289876367648,4.605299137040282,4.625068537320388,0.4628174961992988,0.45735905707601376,4.622829303762778,5.19855204613163,0.4754910714285714,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-40,80,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,26.638120651245117,36.75239181518555,7.717906475067139,7.0,0.03732738095238095,0.09523809523809523,0.022015625,94.0,45.38095238095238,5.142857142857143,27.67543601989746,1.0373153686523438,0.14266119130159172,4.624322719067664,4.615876656274003,0.4694176092191979,0.40391745666433293,4.623837198340624,5.266289316014603,0.4724107142857143,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,0,80,COARSE+FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,27.828853607177734,37.676361083984375,7.878187656402588,7.0,0.04835639880952381,0.14285714285714285,0.0261875,68.0,46.095238095238095,5.238095238095238,28.231592178344727,0.4027385711669922,0.13387018056532035,4.586150211130225,4.596208493493322,0.48477456713164296,0.4289123264121752,4.712606037483709,5.258766805443379,0.47068452380952386,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,40,80,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,29.055028915405273,38.91584396362305,8.106249809265137,7.0,0.05977232142857143,0.23809523809523808,0.03146875,52.0,46.23809523809524,5.333333333333333,28.765113830566406,-0.2899150848388672,0.1323746852695814,4.598942436353679,4.60067775106046,0.49710314836766983,0.4406850284455188,4.789326500089759,5.216186994413074,0.4652678571428571,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,80,80,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,29.204788208007812,38.99561309814453,8.09470272064209,7.0,0.06252380952380951,0.23809523809523808,0.03359375,68.0,46.04761904761905,5.238095238095238,29.170928955078125,-0.0338592529296875,0.1245924590820233,4.638845655633944,4.587247740520273,0.5009701835888403,0.4307704638592723,4.833062252859392,5.1599960484189475,0.4666071428571429,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,100,80,COARSE,BACKGROUND_DOMINATED_REGION,21.0,1.0,29.206806182861328,38.80575942993164,8.080499649047852,7.0,0.05978497023809524,0.23809523809523808,0.032203125,52.0,46.04761904761905,5.333333333333333,29.22087860107422,0.014072418212890625,0.11217653240528817,4.596315520855937,4.615374936223514,0.49721789393160076,0.39702200814915556,4.828758201271821,5.1790592856121105,0.46613095238095237,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,120,80,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,28.9641170501709,38.563472747802734,8.041906356811523,7.0,0.056551339285714285,0.23809523809523808,0.0299375,52.0,46.04761904761905,5.380952380952381,29.16977310180664,0.2056560516357422,0.1329798817887764,4.603614506459339,4.608677205370256,0.4911130214661912,0.380104937662299,4.814900282154754,5.166811763101846,0.46630952380952384,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,160,80,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,28.26146125793457,38.10438919067383,7.940359592437744,7.0,0.047107886904761906,0.19047619047619047,0.02253125,44.0,45.80952380952381,5.761904761904762,29.22759246826172,0.9661312103271484,0.15285365647683688,4.571857222722744,4.6154246547474145,0.49741625134591705,0.36602581932337996,4.797911881140736,5.191407927628742,0.46616071428571426,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,200,80,COARSE,BACKGROUND_DOMINATED_REGION,21.0,1.0,27.12543296813965,37.040992736816406,7.661468982696533,7.0,0.03670610119047619,0.09523809523809523,0.014765625,22.0,45.333333333333336,5.9523809523809526,27.176494598388672,0.05106163024902344,0.16678441065596122,4.524974197523756,4.694656339825754,0.4745351766546567,0.3878174948003854,4.766941176363618,5.271902096693516,0.4670982142857143,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,300,80,COARSE,BACKGROUND_DOMINATED_REGION,21.0,1.0,24.080272674560547,33.138893127441406,6.9690470695495605,7.0,0.01100595238095238,0.0,0.002796875,11.0,42.76190476190476,8.666666666666666,24.212230682373047,0.1319580078125,0.2903469832378752,4.4947508648689425,5.006292655510244,0.40144849287139045,0.6283715631308914,4.5793671987206235,5.2650211497295665,0.45870535714285715,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,400,80,COARSE,BACKGROUND_DOMINATED_REGION,21.0,1.0,19.168210983276367,26.158842086791992,5.575312614440918,6.0,0.00011235119047619045,0.0,0.0,0.0,36.095238095238095,16.571428571428573,20.53058624267578,1.362375259399414,0.38752003574640737,4.509248455264358,5.05980169949499,0.41548617322135856,0.9566863931672478,4.910220929040591,5.380422325789505,0.41940476190476195,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-160,120,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,22.704458236694336,32.872894287109375,6.673375129699707,7.0,0.007351934523809524,0.0,0.003953125,20.0,41.95238095238095,7.666666666666667,22.93781852722168,0.23336029052734375,0.19030645777434915,4.451450008114302,4.736433867921784,0.4589293615961516,0.5451023155486241,4.702029000813289,5.278571805144024,0.45208333333333334,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-120,120,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,24.01503562927246,34.6015739440918,7.178562641143799,7.0,0.014267857142857141,0.0,0.01009375,28.0,43.714285714285715,6.666666666666667,25.142061233520508,1.1270256042480469,0.18616539240745344,4.469911357124571,4.731119697409595,0.46762293709648983,0.4963978963528729,4.7073237442577724,5.292672453817936,0.4608184523809524,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-80,120,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,24.641944885253906,35.49735641479492,7.432656288146973,7.0,0.019113095238095235,0.0,0.014203125,43.0,44.714285714285715,6.0476190476190474,26.514652252197266,1.8727073669433594,0.1373857874160816,4.504372657172453,4.713650547258657,0.5324799874314555,0.4296379531007699,4.700364789799229,5.224595180339465,0.46595238095238095,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-40,120,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,25.065340042114258,35.951324462890625,7.5941877365112305,7.0,0.02317708333333333,0.047619047619047616,0.01571875,44.0,45.61904761904762,5.761904761904762,26.490087509155273,1.4247474670410156,0.12049017022088793,4.574113250882707,4.713088744623866,0.5793518117180576,0.43547519826933295,4.726457453752296,5.254753856089951,0.46419642857142857,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,0,120,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,25.565820693969727,35.97525405883789,7.67731237411499,7.0,0.02852232142857143,0.047619047619047616,0.0181875,44.0,46.42857142857143,5.619047619047619,26.223764419555664,0.6579437255859375,0.14477979398169255,4.563976174171785,4.68145162475599,0.6051662173536089,0.5025600031284623,4.775097321454703,5.26266954772799,0.46735119047619045,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,40,120,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,26.361845016479492,36.44745635986328,7.765078067779541,7.0,0.03393154761904761,0.047619047619047616,0.020328125,40.0,46.76190476190476,5.857142857142857,26.160871505737305,-0.2009735107421875,0.1480847015361063,4.558530340134723,4.658435144776736,0.6110859753908935,0.4994889307355848,4.995478720626691,5.246292379714523,0.46721726190476187,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,80,120,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,26.62534523010254,36.76475524902344,7.835062503814697,7.0,0.03448958333333334,0.047619047619047616,0.0208125,40.0,46.42857142857143,5.904761904761905,26.797903060913086,0.17255783081054688,0.14898143788396442,4.599946223974355,4.626892278095109,0.5631981601593671,0.4862173053339407,5.042907895960354,5.196527621408712,0.4658184523809524,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,120,120,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,26.532028198242188,36.5355224609375,7.8046875,7.0,0.03097098214285714,0.047619047619047616,0.018390625,42.0,45.80952380952381,6.238095238095238,27.229360580444336,0.6973323822021484,0.14222914990621727,4.548242954650747,4.685183802541287,0.4984027576115396,0.4899689147797899,5.061980631407906,5.213531252236549,0.4665327380952381,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,160,120,FINE,BACKGROUND_DOMINATED_REGION,21.0,1.0,25.79840660095215,35.42238235473633,7.549453258514404,7.0,0.024880952380952382,0.047619047619047616,0.0135,40.0,44.714285714285715,6.714285714285714,27.04413414001465,1.2457275390625,0.17502688979426145,4.497042195692765,4.7278742302678065,0.4249433825792813,0.5446037022556653,5.0008006711554405,5.288694774030587,0.47133928571428574,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-400,160,COARSE,BACKGROUND_DOMINATED_REGION,21.0,1.0,6.803213596343994,8.420766830444336,1.4208437204360962,0.0,0.15342113095238094,0.7619047619047619,0.146203125,179.0,0.0,0.0,6.62067174911499,-0.1825418472290039,6.506544647110017,8.998871051959291,8.732643789988128,0.2844066407945421,6.307336896023182,7.610563966267663,7.221348069001003,0.7619047619047619,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-300,160,COARSE,AMBIGUOUS_OVERLAP_REGION,21.0,1.0,13.071175575256348,17.313796997070312,3.1091248989105225,0.0,0.30950595238095246,0.9047619047619048,0.3234375,267.0,3.0476190476190474,2.5714285714285716,13.215110778808594,0.1439352035522461,5.591538881813965,5.204619389640448,5.041437150205029,0.32489446495418195,6.307336896023182,7.610563966267663,7.221348069001003,0.7619047619047619,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-200,160,COARSE,BACKGROUND_DOMINATED_REGION,21.0,1.0,18.280738830566406,26.430984497070312,5.138593673706055,6.0,0.06577901785714285,0.14285714285714285,0.0,0.0,32.523809523809526,13.047619047619047,19.163158416748047,0.8824195861816406,0.2506496978661308,4.570640661053979,4.788796926730887,0.47691001596826094,0.9052208553432181,4.90369727909693,5.620659739832146,0.4006845238095238,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-100,160,COARSE,BACKGROUND_DOMINATED_REGION,21.0,1.0,21.9881649017334,32.41706466674805,6.741296768188477,7.0,0.003917410714285714,0.0,0.00025,6.0,42.42857142857143,8.047619047619047,23.682676315307617,1.6945114135742188,0.14772684617130533,4.59075137727579,4.614830357597334,0.473202224958826,0.6456684199129219,5.059062888107022,5.409897965189932,0.44727678571428575,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,0,160,COARSE,BACKGROUND_DOMINATED_REGION,21.0,1.0,23.06866455078125,34.16004943847656,7.368656158447266,7.0,0.010317708333333332,0.047619047619047616,0.0009375,8.0,44.476190476190474,5.857142857142857,24.560264587402344,1.4916000366210938,0.17173634595311207,4.507834054323064,4.712843313458072,0.5460655594313586,0.7522403073269093,5.047653205340009,5.388990780913947,0.4592708333333333,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,100,160,COARSE,BACKGROUND_DOMINATED_REGION,21.0,1.0,23.347145080566406,33.460906982421875,7.332968711853027,7.0,0.010078869047619048,0.0,0.002859375,12.0,44.23809523809524,6.476190476190476,24.635353088378906,1.2882080078125,0.20814210653859372,4.549704815942811,4.7453662531340175,0.4191290173817564,0.7090818245853343,5.094771033623246,5.303979401347581,0.45950892857142855,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,200,160,COARSE,BACKGROUND_DOMINATED_REGION,21.0,1.0,21.064373016357422,29.225852966308594,6.288156032562256,7.0,0.0027425595238095243,0.0,0.000890625,7.0,41.04761904761905,10.095238095238095,22.38865089416504,1.3242778778076172,0.2798241503761091,4.560656921755268,4.7748939056148885,0.37490980172598803,0.8572382252891859,5.038857475003165,5.340842143693122,0.44029761904761905,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,300,160,COARSE,BACKGROUND_DOMINATED_REGION,21.0,1.0,17.13330841064453,23.165010452270508,4.96484375,5.0,0.1696979166666667,0.38095238095238093,0.000578125,7.0,20.666666666666668,10.571428571428571,18.381315231323242,1.248006820678711,0.33879189889423766,4.5537036995770634,5.117947612789015,0.3477227302337134,4.283939987383021,5.65107447044228,5.58339369804522,0.5842559523809523,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,400,160,COARSE,AMBIGUOUS_OVERLAP_REGION,21.0,1.0,10.501496315002441,13.2269868850708,2.82045316696167,0.0,0.3008995535714286,1.0,0.2900625,252.0,0.0,0.0,11.468303680419922,0.9668073654174805,6.182288398066332,6.155481294076342,6.666773703202159,0.3426219585317153,6.307336896023182,7.610563966267663,7.221348069001003,0.7619047619047619,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-400,240,COARSE,OUTSIDE_VALID_REGION,21.0,0.9252380952380952,1.2875934839248657,1.0143128633499146,0.12726563215255737,0.0,0.014485119047619047,0.0,0.0078125,41.0,0.0,0.0,0.862484872341156,-0.4251086115837097,150.2152757977919,154.82322571242355,145.6074311243612,0.0,6.324557778193363,2.5720069984351475,10.801892509000517,0.7619047619047619,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-300,240,COARSE,OUTSIDE_VALID_REGION,21.0,0.9252380952380952,4.801152229309082,5.7803730964660645,0.9393749833106995,0.0,0.09746502976190476,0.47619047619047616,0.090546875,141.0,0.0,0.0,4.602382183074951,-0.19877004623413086,6.761313297191378,2.9623744683355793,11.187140167941715,0.5248419442938433,6.324557778193363,2.5720069984351475,10.801892509000517,0.7619047619047619,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-200,240,COARSE,OUTSIDE_VALID_REGION,21.0,0.9252380952380952,10.04634952545166,13.365351676940918,2.4143905639648438,0.0,0.14783630952380952,0.6666666666666666,0.176671875,199.0,11.619047619047619,8.047619047619047,9.974154472351074,-0.07219505310058594,0.29922024956116355,4.423043130118994,4.807578143605122,0.24230694903267755,6.324557778193363,2.5720069984351475,10.801892509000517,0.7619047619047619,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,-100,240,COARSE,OUTSIDE_VALID_REGION,21.0,0.9252380952380952,16.6872615814209,23.341285705566406,4.513437271118164,1.0,0.0005974702380952381,0.0,0.0,0.0,37.476190476190474,15.428571428571429,18.393421173095703,1.7061595916748047,1.1155046425908663,3.5213274332400446,5.70841544962017,0.16466477535389087,3.7602255065903005,1.7063641358530215,8.286311166815285,0.36505952380952383,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,0,240,COARSE,OUTSIDE_VALID_REGION,21.0,0.9252380952380952,19.59638023376465,27.304887771606445,5.513656139373779,6.0,0.0010937499999999997,0.0,4.6875e-05,1.0,39.0,11.571428571428571,21.874820709228516,2.278440475463867,6.4582039186059506,2.742442389973645,10.880848223761683,0.6158397930363814,3.1562870809412185,1.8433565194480286,7.734492395330793,0.40461309523809524,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,100,240,COARSE,OUTSIDE_VALID_REGION,21.0,0.9252380952380952,18.954383850097656,25.886154174804688,5.41029691696167,6.0,0.0009538690476190477,0.0,3.125e-05,1.0,38.95238095238095,11.952380952380953,21.477436065673828,2.523052215576172,0.5339479250469602,4.091302738603429,5.131130021417076,0.30997962532220064,2.5327884151489877,2.2523929950450787,7.145124190963111,0.30544642857142856,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,200,240,COARSE,OUTSIDE_VALID_REGION,21.0,0.9252380952380952,13.980029106140137,18.31191635131836,3.864734411239624,0.0,0.030078869047619056,0.09523809523809523,0.0,0.0,32.476190476190474,16.476190476190474,16.235078811645508,2.255049705505371,0.38843505373313736,4.248076161512824,4.9752050339851746,0.3909157688970919,6.324557778193363,2.5720069984351475,10.801892509000517,0.7619047619047619,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,300,240,COARSE,OUTSIDE_VALID_REGION,21.0,0.9252380952380952,7.738453388214111,9.672340393066406,2.0898594856262207,0.0,0.1707953869047619,0.8571428571428571,0.16615625,190.0,3.380952380952381,2.761904761904762,8.444486618041992,0.7060332298278809,5.602819685861556,2.366356863108049,9.98401646048546,1.2190996957046014,6.324557778193363,2.5720069984351475,10.801892509000517,0.7619047619047619,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
GM_RM017,GM_RM017:PV002,S0MV-GM_RM017-PV002-SEG02,400,240,COARSE,OUTSIDE_VALID_REGION,21.0,0.9252380952380952,3.114666700363159,3.512176036834717,0.7565781474113464,0.0,0.0682202380952381,0.2857142857142857,0.059828125,113.0,0.0,0.0,3.478553533554077,0.36388683319091797,150.2152757977919,154.82322571242355,145.6074311243612,0.0,6.324557778193363,2.5720069984351475,10.801892509000517,0.7619047619047619,NOT_COMPUTED,NOT_COMPUTED,NOT_COMPUTED
