scene,frame_index,runtime_observation_id,detector_source,source_detection_id,bbox,confidence,class,source_tracker_ids,appearance_feature_reference,color_feature_reference,boundary_contact,runtime_quality_features,provenance,notes
GM_RM017,189,GM_RM017:YOLO26l:GM_RM017_000189_002,YOLO26l,GM_RM017_000189_002,"[328.454,308.581,541.904,381.606]",0.935759,car,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,GM_RM017:YOLO26l:GM_RM017_000189_002:gray_histogram_8+edge_density,GM_RM017:YOLO26l:GM_RM017_000189_002:color_hsv_mean,none,"{""area_ratio"":0.0324734,""aspect_ratio"":2.92295,""color_hsv_mean"":[0.593063,0.083618,0.538517],""gray_histogram_8"":[0.0,0.01133,0.271092,0.272116,0.183587,0.135194,0.044745,0.081936],""edge_density"":0.117142,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.978158}",normalized_detection:YOLO26l:GM_RM017_000189_002,p1c_local_cluster=GM_RM017:F189:ALT002;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,190,GM_RM017:YOLO11l:GM_RM017_000190_001,YOLO11l,GM_RM017_000190_001,"[563.059,273.301,799.475,381.612]",0.938238,car,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,GM_RM017:YOLO11l:GM_RM017_000190_001:gray_histogram_8+edge_density,GM_RM017:YOLO11l:GM_RM017_000190_001:color_hsv_mean,right,"{""area_ratio"":0.053347,""aspect_ratio"":2.18275,""color_hsv_mean"":[0.626037,0.046428,0.683467],""gray_histogram_8"":[0.0,0.0,0.088517,0.215013,0.177461,0.170191,0.04836,0.300459],""edge_density"":0.079187,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.989834,""tracker_support"":1.0,""vehicle_likeness"":0.977781}",normalized_detection:YOLO11l:GM_RM017_000190_001,p1c_local_cluster=GM_RM017:F190:ALT001;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,190,GM_RM017:YOLO11l:GM_RM017_000190_002,YOLO11l,GM_RM017_000190_002,"[344.812,309.257,560.589,380.241]",0.914327,car,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,GM_RM017:YOLO11l:GM_RM017_000190_002:gray_histogram_8+edge_density,GM_RM017:YOLO11l:GM_RM017_000190_002:color_hsv_mean,none,"{""area_ratio"":0.0319094,""aspect_ratio"":3.03984,""color_hsv_mean"":[0.594015,0.089155,0.534418],""gray_histogram_8"":[0.0,0.002804,0.323422,0.234677,0.16458,0.148735,0.05373,0.072053],""edge_density"":0.119327,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.970871}",normalized_detection:YOLO11l:GM_RM017_000190_002,p1c_local_cluster=GM_RM017:F190:ALT002;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,190,GM_RM017:YOLO26l:GM_RM017_000190_001,YOLO26l,GM_RM017_000190_001,"[563.115,273.367,799.55,381.131]",0.944155,car,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,GM_RM017:YOLO26l:GM_RM017_000190_001:gray_histogram_8+edge_density,GM_RM017:YOLO26l:GM_RM017_000190_001:color_hsv_mean,right,"{""area_ratio"":0.0530816,""aspect_ratio"":2.19401,""color_hsv_mean"":[0.626299,0.046346,0.684509],""gray_histogram_8"":[0.0,0.0,0.088959,0.215737,0.172097,0.17073,0.048992,0.303485],""edge_density"":0.079348,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.991854,""tracker_support"":1.0,""vehicle_likeness"":0.980035}",normalized_detection:YOLO26l:GM_RM017_000190_001,p1c_local_cluster=GM_RM017:F190:ALT001;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,190,GM_RM017:YOLO26l:GM_RM017_000190_002,YOLO26l,GM_RM017_000190_002,"[344.443,308.61,560.112,380.422]",0.924839,car,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,GM_RM017:YOLO26l:GM_RM017_000190_002:gray_histogram_8+edge_density,GM_RM017:YOLO26l:GM_RM017_000190_002:color_hsv_mean,none,"{""area_ratio"":0.0322661,""aspect_ratio"":3.00325,""color_hsv_mean"":[0.594243,0.089531,0.534587],""gray_histogram_8"":[0.0,0.002804,0.323422,0.233764,0.164906,0.149322,0.05373,0.072053],""edge_density"":0.119392,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.974445}",normalized_detection:YOLO26l:GM_RM017_000190_002,p1c_local_cluster=GM_RM017:F190:ALT002;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,191,GM_RM017:YOLO11l:GM_RM017_000191_001,YOLO11l,GM_RM017_000191_001,"[583.761,273.245,799.66,381.62]",0.945158,car,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,GM_RM017:YOLO11l:GM_RM017_000191_001:gray_histogram_8+edge_density,GM_RM017:YOLO11l:GM_RM017_000191_001:color_hsv_mean,right,"{""area_ratio"":0.0487461,""aspect_ratio"":1.99214,""color_hsv_mean"":[0.625811,0.047848,0.681957],""gray_histogram_8"":[0.0,0.0,0.085584,0.22184,0.177582,0.1614,0.054196,0.299397],""edge_density"":0.076835,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.960436,""tracker_support"":1.0,""vehicle_likeness"":0.976606}",normalized_detection:YOLO11l:GM_RM017_000191_001,p1c_local_cluster=GM_RM017:F191:ALT001;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,191,GM_RM017:YOLO11l:GM_RM017_000191_002,YOLO11l,GM_RM017_000191_002,"[360.922,307.339,558.245,379.755]",0.923241,car,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,GM_RM017:YOLO11l:GM_RM017_000191_002:gray_histogram_8+edge_density,GM_RM017:YOLO11l:GM_RM017_000191_002:color_hsv_mean,none,"{""area_ratio"":0.0297695,""aspect_ratio"":2.72487,""color_hsv_mean"":[0.619761,0.099052,0.491365],""gray_histogram_8"":[0.0,0.009735,0.342883,0.270774,0.190529,0.160003,0.022947,0.003129],""edge_density"":0.140185,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.973902}",normalized_detection:YOLO11l:GM_RM017_000191_002,p1c_local_cluster=GM_RM017:F191:ALT002;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,191,GM_RM017:YOLO26l:GM_RM017_000191_001,YOLO26l,GM_RM017_000191_001,"[584.082,272.787,799.649,381.07]",0.943954,car,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,GM_RM017:YOLO26l:GM_RM017_000191_001:gray_histogram_8+edge_density,GM_RM017:YOLO26l:GM_RM017_000191_001:color_hsv_mean,right,"{""area_ratio"":0.0486299,""aspect_ratio"":1.99077,""color_hsv_mean"":[0.626166,0.04773,0.682645],""gray_histogram_8"":[0.0,0.0,0.086377,0.222822,0.172497,0.162037,0.054141,0.302126],""edge_density"":0.077289,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.966114,""tracker_support"":1.0,""vehicle_likeness"":0.976878}",normalized_detection:YOLO26l:GM_RM017_000191_001,p1c_local_cluster=GM_RM017:F191:ALT001;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,191,GM_RM017:YOLO26l:GM_RM017_000191_002,YOLO26l,GM_RM017_000191_002,"[360.777,307.369,557.808,379.457]",0.933863,car,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,GM_RM017:YOLO26l:GM_RM017_000191_002:gray_histogram_8+edge_density,GM_RM017:YOLO26l:GM_RM017_000191_002:color_hsv_mean,none,"{""area_ratio"":0.0295906,""aspect_ratio"":2.73323,""color_hsv_mean"":[0.619323,0.099798,0.490079],""gray_histogram_8"":[0.0,0.00987,0.347645,0.272067,0.181825,0.162155,0.023266,0.003173],""edge_density"":0.141779,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.977513}",normalized_detection:YOLO26l:GM_RM017_000191_002,p1c_local_cluster=GM_RM017:F191:ALT002;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,192,GM_RM017:YOLO11l:GM_RM017_000192_001,YOLO11l,GM_RM017_000192_001,"[378.323,305.816,597.423,378.084]",0.921342,car,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,GM_RM017:YOLO11l:GM_RM017_000192_001:gray_histogram_8+edge_density,GM_RM017:YOLO11l:GM_RM017_000192_001:color_hsv_mean,none,"{""area_ratio"":0.0329873,""aspect_ratio"":3.03178,""color_hsv_mean"":[0.599436,0.098162,0.468465],""gray_histogram_8"":[0.0,0.045345,0.33828,0.292047,0.177194,0.130581,0.013001,0.003551],""edge_density"":0.130264,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.973256}",normalized_detection:YOLO11l:GM_RM017_000192_001,p1c_local_cluster=GM_RM017:F192:ALT001;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,192,GM_RM017:YOLO11l:GM_RM017_000192_002,YOLO11l,GM_RM017_000192_002,"[605.943,272.434,799.583,380.126]",0.919142,car,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,GM_RM017:YOLO11l:GM_RM017_000192_002:gray_histogram_8+edge_density,GM_RM017:YOLO11l:GM_RM017_000192_002:color_hsv_mean,right,"{""area_ratio"":0.0434447,""aspect_ratio"":1.7981,""color_hsv_mean"":[0.612255,0.044743,0.716019],""gray_histogram_8"":[0.0,0.0,0.059565,0.190674,0.164948,0.139509,0.108009,0.337295],""edge_density"":0.075124,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.939051,""tracker_support"":1.0,""vehicle_likeness"":0.965194}",normalized_detection:YOLO11l:GM_RM017_000192_002,p1c_local_cluster=GM_RM017:F192:ALT002;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,192,GM_RM017:YOLO26l:GM_RM017_000192_001,YOLO26l,GM_RM017_000192_001,"[378.543,306.022,597.152,377.838]",0.933467,car,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,GM_RM017:YOLO26l:GM_RM017_000192_001:gray_histogram_8+edge_density,GM_RM017:YOLO26l:GM_RM017_000192_001:color_hsv_mean,none,"{""area_ratio"":0.0327076,""aspect_ratio"":3.04401,""color_hsv_mean"":[0.600467,0.098203,0.468398],""gray_histogram_8"":[0.0,0.045553,0.338303,0.29224,0.17686,0.130415,0.013061,0.003568],""edge_density"":0.130543,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.977379}",normalized_detection:YOLO26l:GM_RM017_000192_001,p1c_local_cluster=GM_RM017:F192:ALT001;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,192,GM_RM017:YOLO26l:GM_RM017_000192_002,YOLO26l,GM_RM017_000192_002,"[606.337,272.02,799.457,380.384]",0.921976,car,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,GM_RM017:YOLO26l:GM_RM017_000192_002:gray_histogram_8+edge_density,GM_RM017:YOLO26l:GM_RM017_000192_002:color_hsv_mean,right,"{""area_ratio"":0.0435984,""aspect_ratio"":1.78213,""color_hsv_mean"":[0.612098,0.044679,0.71593],""gray_histogram_8"":[0.0,0.0,0.059154,0.191086,0.165227,0.139417,0.108233,0.336884],""edge_density"":0.075225,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.940319,""tracker_support"":1.0,""vehicle_likeness"":0.96631}",normalized_detection:YOLO26l:GM_RM017_000192_002,p1c_local_cluster=GM_RM017:F192:ALT002;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,193,GM_RM017:YOLO11l:GM_RM017_000193_001,YOLO11l,GM_RM017_000193_001,"[396.147,304.283,617.648,376.848]",0.922790,car,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,GM_RM017:YOLO11l:GM_RM017_000193_001:gray_histogram_8+edge_density,GM_RM017:YOLO11l:GM_RM017_000193_001:color_hsv_mean,none,"{""area_ratio"":0.0334857,""aspect_ratio"":3.05245,""color_hsv_mean"":[0.597165,0.099576,0.465812],""gray_histogram_8"":[0.0,0.056893,0.327718,0.299334,0.173331,0.126435,0.013205,0.003085],""edge_density"":0.130137,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.973749}",normalized_detection:YOLO11l:GM_RM017_000193_001,p1c_local_cluster=GM_RM017:F193:ALT001;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,193,GM_RM017:YOLO11l:GM_RM017_000193_002,YOLO11l,GM_RM017_000193_002,"[626.146,272.243,799.648,376.527]",0.913639,car,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,GM_RM017:YOLO11l:GM_RM017_000193_002:gray_histogram_8+edge_density,GM_RM017:YOLO11l:GM_RM017_000193_002:color_hsv_mean,right,"{""area_ratio"":0.0376948,""aspect_ratio"":1.66375,""color_hsv_mean"":[0.59461,0.051399,0.709948],""gray_histogram_8"":[0.0,0.0,0.074932,0.195457,0.133169,0.146415,0.13919,0.310837],""edge_density"":0.068911,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.861385,""tracker_support"":1.0,""vehicle_likeness"":0.954003}",normalized_detection:YOLO11l:GM_RM017_000193_002,p1c_local_cluster=GM_RM017:F193:ALT002;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,193,GM_RM017:YOLO26l:GM_RM017_000193_001,YOLO26l,GM_RM017_000193_001,"[626.286,272.51,799.424,376.186]",0.931978,car,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,GM_RM017:YOLO26l:GM_RM017_000193_001:gray_histogram_8+edge_density,GM_RM017:YOLO26l:GM_RM017_000193_001:color_hsv_mean,right,"{""area_ratio"":0.0373964,""aspect_ratio"":1.66999,""color_hsv_mean"":[0.593843,0.051523,0.71311],""gray_histogram_8"":[0.0,0.0,0.074303,0.189629,0.132499,0.14782,0.140636,0.315113],""edge_density"":0.069701,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.871261,""tracker_support"":1.0,""vehicle_likeness"":0.961424}",normalized_detection:YOLO26l:GM_RM017_000193_001,p1c_local_cluster=GM_RM017:F193:ALT002;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,193,GM_RM017:YOLO26l:GM_RM017_000193_002,YOLO26l,GM_RM017_000193_002,"[396.023,304.292,617.177,376.462]",0.921674,car,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,GM_RM017:YOLO26l:GM_RM017_000193_002:gray_histogram_8+edge_density,GM_RM017:YOLO26l:GM_RM017_000193_002:color_hsv_mean,none,"{""area_ratio"":0.0332512,""aspect_ratio"":3.06437,""color_hsv_mean"":[0.597722,0.100535,0.464825],""gray_histogram_8"":[0.0,0.057944,0.332139,0.299711,0.164844,0.128771,0.013449,0.003142],""edge_density"":0.132164,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.973369}",normalized_detection:YOLO26l:GM_RM017_000193_002,p1c_local_cluster=GM_RM017:F193:ALT001;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,194,GM_RM017:YOLO11l:GM_RM017_000194_001,YOLO11l,GM_RM017_000194_001,"[412.259,304.196,636.566,376.751]",0.923696,car,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,GM_RM017:YOLO11l:GM_RM017_000194_001:gray_histogram_8+edge_density,GM_RM017:YOLO11l:GM_RM017_000194_001:color_hsv_mean,none,"{""area_ratio"":0.033905,""aspect_ratio"":3.09157,""color_hsv_mean"":[0.601342,0.096518,0.462756],""gray_histogram_8"":[0.0,0.064414,0.322679,0.303744,0.170898,0.12207,0.013272,0.002922],""edge_density"":0.125358,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.974057}",normalized_detection:YOLO11l:GM_RM017_000194_001,p1c_local_cluster=GM_RM017:F194:ALT001;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,194,GM_RM017:YOLO11l:GM_RM017_000194_002,YOLO11l,GM_RM017_000194_002,"[647.562,274.65,799.538,380.646]",0.909456,car,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,GM_RM017:YOLO11l:GM_RM017_000194_002:gray_histogram_8+edge_density,GM_RM017:YOLO11l:GM_RM017_000194_002:color_hsv_mean,right,"{""area_ratio"":0.0335602,""aspect_ratio"":1.43379,""color_hsv_mean"":[0.590514,0.055812,0.692739],""gray_histogram_8"":[0.0,0.0,0.073734,0.216174,0.167639,0.125497,0.166212,0.250745],""edge_density"":0.073548,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.919346,""tracker_support"":1.0,""vehicle_likeness"":0.959537}",normalized_detection:YOLO11l:GM_RM017_000194_002,p1c_local_cluster=GM_RM017:F194:ALT002;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,194,GM_RM017:YOLO26l:GM_RM017_000194_001,YOLO26l,GM_RM017_000194_001,"[648.053,274.926,799.607,380.175]",0.932247,car,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,GM_RM017:YOLO26l:GM_RM017_000194_001:gray_histogram_8+edge_density,GM_RM017:YOLO26l:GM_RM017_000194_001:color_hsv_mean,right,"{""area_ratio"":0.0332312,""aspect_ratio"":1.43995,""color_hsv_mean"":[0.590134,0.055876,0.693431],""gray_histogram_8"":[0.0,0.0,0.074436,0.216165,0.16416,0.12619,0.166353,0.252694],""edge_density"":0.074812,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.93515,""tracker_support"":1.0,""vehicle_likeness"":0.969182}",normalized_detection:YOLO26l:GM_RM017_000194_001,p1c_local_cluster=GM_RM017:F194:ALT002;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,194,GM_RM017:YOLO26l:GM_RM017_000194_002,YOLO26l,GM_RM017_000194_002,"[412.637,304.763,636.852,376.389]",0.918226,car,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,GM_RM017:YOLO26l:GM_RM017_000194_002:gray_histogram_8+edge_density,GM_RM017:YOLO26l:GM_RM017_000194_002:color_hsv_mean,none,"{""area_ratio"":0.0334572,""aspect_ratio"":3.13037,""color_hsv_mean"":[0.60186,0.09807,0.459149],""gray_histogram_8"":[0.0,0.066524,0.33174,0.308099,0.158828,0.118272,0.013519,0.003018],""edge_density"":0.125629,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.972197}",normalized_detection:YOLO26l:GM_RM017_000194_002,p1c_local_cluster=GM_RM017:F194:ALT001;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,195,GM_RM017:YOLO11l:GM_RM017_000195_001,YOLO11l,GM_RM017_000195_001,"[430.119,303.161,656.173,374.994]",0.931168,car,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,GM_RM017:YOLO11l:GM_RM017_000195_001:gray_histogram_8+edge_density,GM_RM017:YOLO11l:GM_RM017_000195_001:color_hsv_mean,none,"{""area_ratio"":0.0338295,""aspect_ratio"":3.14691,""color_hsv_mean"":[0.600856,0.093492,0.457856],""gray_histogram_8"":[0.0,0.078724,0.316372,0.309919,0.159907,0.11953,0.011492,0.004056],""edge_density"":0.113446,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.976597}",normalized_detection:YOLO11l:GM_RM017_000195_001,p1c_local_cluster=GM_RM017:F195:ALT001;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,195,GM_RM017:YOLO11l:GM_RM017_000195_002,YOLO11l,GM_RM017_000195_002,"[668.802,277.486,799.742,379.794]",0.905117,car,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,GM_RM017:YOLO11l:GM_RM017_000195_002:gray_histogram_8+edge_density,GM_RM017:YOLO11l:GM_RM017_000195_002:color_hsv_mean,right,"{""area_ratio"":0.0279088,""aspect_ratio"":1.27986,""color_hsv_mean"":[0.586954,0.064771,0.631301],""gray_histogram_8"":[0.0,0.0,0.119692,0.292374,0.209664,0.087972,0.081894,0.208404],""edge_density"":0.088416,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.96774}",normalized_detection:YOLO11l:GM_RM017_000195_002,p1c_local_cluster=GM_RM017:F195:ALT002;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,195,GM_RM017:YOLO26l:GM_RM017_000195_001,YOLO26l,GM_RM017_000195_001,"[430.01,303.23,655.983,375.046]",0.931780,car,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,GM_RM017:YOLO26l:GM_RM017_000195_001:gray_histogram_8+edge_density,GM_RM017:YOLO26l:GM_RM017_000195_001:color_hsv_mean,none,"{""area_ratio"":0.0338096,""aspect_ratio"":3.14654,""color_hsv_mean"":[0.600856,0.093492,0.457856],""gray_histogram_8"":[0.0,0.078724,0.316372,0.309919,0.159907,0.11953,0.011492,0.004056],""edge_density"":0.113446,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.976805}",normalized_detection:YOLO26l:GM_RM017_000195_001,p1c_local_cluster=GM_RM017:F195:ALT001;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,195,GM_RM017:YOLO26l:GM_RM017_000195_002,YOLO26l,GM_RM017_000195_002,"[669.076,280.494,799.613,379.032]",0.879048,car,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,GM_RM017:YOLO26l:GM_RM017_000195_002:gray_histogram_8+edge_density,GM_RM017:YOLO26l:GM_RM017_000195_002:color_hsv_mean,right,"{""area_ratio"":0.0267977,""aspect_ratio"":1.32474,""color_hsv_mean"":[0.585104,0.065593,0.635196],""gray_histogram_8"":[0.0,0.0,0.120749,0.286298,0.206647,0.087593,0.082119,0.216593],""edge_density"":0.085666,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.958876}",normalized_detection:YOLO26l:GM_RM017_000195_002,p1c_local_cluster=GM_RM017:F195:ALT002;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,196,GM_RM017:YOLO11l:GM_RM017_000196_001,YOLO11l,GM_RM017_000196_001,"[447.995,300.438,674.603,372.724]",0.930643,car,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,GM_RM017:YOLO11l:GM_RM017_000196_001:gray_histogram_8+edge_density,GM_RM017:YOLO11l:GM_RM017_000196_001:color_hsv_mean,none,"{""area_ratio"":0.034126,""aspect_ratio"":3.13489,""color_hsv_mean"":[0.609245,0.092834,0.456652],""gray_histogram_8"":[0.0,0.089554,0.304568,0.31187,0.163056,0.11502,0.013578,0.002354],""edge_density"":0.12371,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.976419}",normalized_detection:YOLO11l:GM_RM017_000196_001,p1c_local_cluster=GM_RM017:F196:ALT001;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM017,196,GM_RM017:YOLO11l:GM_RM017_000196_002,YOLO11l,GM_RM017_000196_002,"[691.426,280.879,799.789,377.299]",0.924137,car,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,GM_RM017:YOLO11l:GM_RM017_000196_002:gray_histogram_8+edge_density,GM_RM017:YOLO11l:GM_RM017_000196_002:color_hsv_mean,right,"{""area_ratio"":0.0217675,""aspect_ratio"":1.12386,""color_hsv_mean"":[0.5874,0.071845,0.604638],""gray_histogram_8"":[0.0,0.0,0.161315,0.311258,0.208716,0.077122,0.065271,0.176319],""edge_density"":0.090405,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.974207}",normalized_detection:YOLO11l:GM_RM017_000196_002,p1c_local_cluster=GM_RM017:F196:ALT002;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
