scene,canonical_vehicle_id,frame,anchor_id,anchor_role,fit_or_holdout,reference_center_x_px,reference_center_y_px,template_size_px,rough_background_step_dx_px,rough_background_step_dy_px,rough_background_cumulative_dx_px,rough_background_cumulative_dy_px,rough_background_phase_response,structure_center_x_px,structure_center_y_px,structure_dx_from_reference_px,structure_dy_from_reference_px,structure_step_dx_px,structure_step_dy_px,structure_match_quality,phase_center_x_px,phase_center_y_px,phase_dx_from_reference_px,phase_dy_from_reference_px,phase_step_dx_px,phase_step_dy_px,phase_response,method_disagreement_px,valid_fraction,algorithmic_structure_switch_suspected,direct_identity_status,direct_mixing_status,anchor_description,vehicle_region_used_for_fit
GM_RM017,GM_RM017:PV002,346,BG_F_RIGHT_DIAGONAL_FRAGMENT,ADDITIONAL_SPATIAL_BACKGROUND_2,FIT,1396.0,968.0,112,6.1489530811635404,-0.015623194777617755,98.53916972868114,-0.052053666992208036,0.5305121885351138,1492.0,968.0,96.0,0.0,6.0,0.0,0.29862624406814575,1495.475564909347,967.4380535957919,99.47556490934699,-0.561946404208129,6.2843179225845205,-0.08936549823722117,0.5180459789435069,0.29803166505920836,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,right diagonal bright background fragment,false
GM_RM017,GM_RM017:PV002,346,BG_G_UPPER_DIAGONAL_FRAGMENT,ADDITIONAL_SPATIAL_BACKGROUND_3,FIT,1277.0,805.0,88,6.1489530811635404,-0.015623194777617755,98.53916972868114,-0.052053666992208036,0.5305121885351138,1373.0,805.0,96.0,0.0,6.0,0.0,0.34654971957206726,1375.0755044829846,804.5258498772321,98.07550448298457,-0.4741501227679237,6.020899635847826,0.00021727904646695606,0.6938169759585534,0.020900765267228016,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,"upper diagonal background fragment, spatially separate from the vehicle shell",false
GM_RM017,GM_RM017:PV002,346,BG_H_FAN_ARC_LEFT,ADDITIONAL_FAN_ARC_SECTION,FIT,980.0,674.0,96,6.1489530811635404,-0.015623194777617755,98.53916972868114,-0.052053666992208036,0.5305121885351138,1076.0,674.0,96.0,0.0,6.0,0.0,0.3388451933860779,1079.2855562705442,672.3534658908502,99.28555627054425,-1.6465341091497976,6.1214391587973935,-0.23862954947865944,0.5153279468003247,0.267752742607441,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,"left section of the central fan arc, spatially separate from the main arc template",false
GM_RM017,GM_RM017:PV002,347,BG_A_VERTICAL_STRONG_LINE,VERTICAL_STRONG_LINE,FIT,1277.0,875.0,96,6.1479885926231645,-0.01670420885244539,104.68715832130431,-0.06875787584465343,0.5355925554328712,1379.0,875.0,102.0,0.0,6.0,0.0,0.40384986996650696,1381.6862786557801,874.265981258763,104.68627865578014,-0.7340187412370369,6.180448679103293,0.03997663135076124,0.5806411215000682,0.1848238535586731,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,bright vertical line above/right of the discovery shell,false
GM_RM017,GM_RM017:PV002,347,BG_B_FAN_ARC_CENTRAL,FAN_ARC,FIT,1105.0,674.0,112,6.1479885926231645,-0.01670420885244539,104.68715832130431,-0.06875787584465343,0.5355925554328712,1207.0,674.0,102.0,0.0,6.0,0.0,0.37496230006217957,1211.5932159580525,672.5929074349692,106.5932159580525,-1.40709256503078,6.235170954206843,-0.017681416399391026,0.4527269204457601,0.23583470946501048,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,central bright fan arc with adjacent arc texture,false
GM_RM017,GM_RM017:PV002,347,BG_C_ISOLATED_HOTSPOT,ISOLATED_HOTSPOT,FIT,893.0,918.0,88,6.1479885926231645,-0.01670420885244539,104.68715832130431,-0.06875787584465343,0.5355925554328712,995.0,918.0,102.0,0.0,6.0,0.0,0.32092955708503723,998.7226396339372,917.7203891739479,105.7226396339372,-0.27961082605213505,5.980592954597171,-0.5691365613992474,0.4850861466961143,0.5694673466781276,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,isolated bright point and short local ridge left of the shell,false
GM_RM017,GM_RM017:PV002,347,BG_D_NEARBY_NONVEHICLE_CURVE,NEARBY_NONVEHICLE_REGION,HOLDOUT,760.0,970.0,104,6.1479885926231645,-0.01670420885244539,104.68715832130431,-0.06875787584465343,0.5355925554328712,862.0,970.0,102.0,0.0,6.0,0.0,0.3266584575176239,865.5974825889764,968.7520077114095,105.59748258897639,-1.247992288590467,6.203746655369677,-0.09671977544400079,0.6536950479646115,0.22553805562757703,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,nearby curved response outside the frozen discovery shell,false
GM_RM017,GM_RM017:PV002,347,BG_E_LEFT_ARC_BRANCH,ADDITIONAL_SPATIAL_BACKGROUND_1,HOLDOUT,617.0,770.0,112,6.1479885926231645,-0.01670420885244539,104.68715832130431,-0.06875787584465343,0.5355925554328712,719.0,770.0,102.0,0.0,6.0,0.0,0.3544146716594696,722.9587875577351,771.198592417035,105.95878755773515,1.1985924170350017,6.529680216008487,0.02254838901754397,0.483117087814543,0.5301599391486342,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,left fan-arc branch spatially separated from the vehicle,false
GM_RM017,GM_RM017:PV002,347,BG_F_RIGHT_DIAGONAL_FRAGMENT,ADDITIONAL_SPATIAL_BACKGROUND_2,FIT,1396.0,968.0,112,6.1479885926231645,-0.01670420885244539,104.68715832130431,-0.06875787584465343,0.5355925554328712,1498.0,968.0,102.0,0.0,6.0,0.0,0.3656296730041504,1501.5046816734648,966.984269827985,105.5046816734648,-1.015730172014969,6.029116764117845,-0.4537837678068115,0.5715582188632753,0.45471693819082704,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,right diagonal bright background fragment,false
GM_RM017,GM_RM017:PV002,347,BG_G_UPPER_DIAGONAL_FRAGMENT,ADDITIONAL_SPATIAL_BACKGROUND_3,FIT,1277.0,805.0,88,6.1479885926231645,-0.01670420885244539,104.68715832130431,-0.06875787584465343,0.5355925554328712,1379.0,805.0,102.0,0.0,6.0,0.0,0.3745862543582916,1381.2508417211336,804.5195536087244,104.25084172113361,-0.48044639127556366,6.175337238149012,-0.006296268507583136,0.6810712767236027,0.17545024958330227,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,"upper diagonal background fragment, spatially separate from the vehicle shell",false
GM_RM017,GM_RM017:PV002,347,BG_H_FAN_ARC_LEFT,ADDITIONAL_FAN_ARC_SECTION,FIT,980.0,674.0,96,6.1479885926231645,-0.01670420885244539,104.68715832130431,-0.06875787584465343,0.5355925554328712,1082.0,674.0,102.0,0.0,6.0,0.0,0.3281417191028595,1085.4972889829019,672.2202920847076,105.49728898290186,-1.7797079152924198,6.211732712357573,-0.1331738061426435,0.5419797748327255,0.25013197341566173,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,"left section of the central fan arc, spatially separate from the main arc template",false
GM_RM017,GM_RM017:PV002,348,BG_A_VERTICAL_STRONG_LINE,VERTICAL_STRONG_LINE,FIT,1277.0,875.0,96,6.186701860770768,-0.0224740357009523,110.87386018207508,-0.09123191154560573,0.5409033492904777,1385.0,875.0,108.0,0.0,6.0,0.0,0.4134734869003296,1387.7662450075552,874.1132189985267,110.7662450075552,-0.8867810014733095,6.079966351775106,-0.15276226023632233,0.6251594469779067,0.17242658022686008,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,bright vertical line above/right of the discovery shell,false
GM_RM017,GM_RM017:PV002,348,BG_B_FAN_ARC_CENTRAL,FAN_ARC,FIT,1105.0,674.0,112,6.186701860770768,-0.0224740357009523,110.87386018207508,-0.09123191154560573,0.5409033492904777,1213.0,674.0,108.0,0.0,6.0,0.0,0.3466068208217621,1217.4768753756089,672.5499720655221,112.47687537560887,-1.45002793447793,5.883659417556338,-0.04293536944710041,0.4702225810951657,0.12401039098756841,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,central bright fan arc with adjacent arc texture,false
GM_RM017,GM_RM017:PV002,348,BG_C_ISOLATED_HOTSPOT,ISOLATED_HOTSPOT,FIT,893.0,918.0,88,6.186701860770768,-0.0224740357009523,110.87386018207508,-0.09123191154560573,0.5409033492904777,1001.0,918.0,108.0,0.0,6.0,0.0,0.3563658893108368,1004.9120340166032,917.7411663310332,111.91203401660323,-0.2588336689667585,6.1893943826659665,0.020777157085412057,0.6065269177048295,0.19053063386756067,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,isolated bright point and short local ridge left of the shell,false
GM_RM017,GM_RM017:PV002,348,BG_D_NEARBY_NONVEHICLE_CURVE,NEARBY_NONVEHICLE_REGION,HOLDOUT,760.0,970.0,104,6.186701860770768,-0.0224740357009523,110.87386018207508,-0.09123191154560573,0.5409033492904777,868.0,970.0,108.0,0.0,6.0,0.0,0.34795239567756653,871.7972557770183,968.7912590603644,111.79725577701834,-1.208740939635618,6.19977318804191,0.039251348954799425,0.6073666804448403,0.20359271857116992,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,nearby curved response outside the frozen discovery shell,false
GM_RM017,GM_RM017:PV002,348,BG_E_LEFT_ARC_BRANCH,ADDITIONAL_SPATIAL_BACKGROUND_1,HOLDOUT,617.0,770.0,112,6.186701860770768,-0.0224740357009523,110.87386018207508,-0.09123191154560573,0.5409033492904777,725.0,770.0,108.0,0.0,6.0,0.0,0.39782556891441345,729.0995759328638,771.2518910767419,112.09957593286379,1.251891076741913,6.140788375128679,0.05329865970691117,0.6509259629249573,0.15053940911909655,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,left fan-arc branch spatially separated from the vehicle,false
GM_RM017,GM_RM017:PV002,348,BG_F_RIGHT_DIAGONAL_FRAGMENT,ADDITIONAL_SPATIAL_BACKGROUND_2,FIT,1396.0,968.0,112,6.186701860770768,-0.0224740357009523,110.87386018207508,-0.09123191154560573,0.5409033492904777,1504.0,968.0,108.0,0.0,6.0,0.0,0.34479227662086487,1507.6290103134352,966.8013927700106,111.62901031343517,-1.1986072299894204,6.124328639970294,-0.18287705797450826,0.5974484361542596,0.2211371272542777,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,right diagonal bright background fragment,false
GM_RM017,GM_RM017:PV002,348,BG_G_UPPER_DIAGONAL_FRAGMENT,ADDITIONAL_SPATIAL_BACKGROUND_3,FIT,1277.0,805.0,88,6.186701860770768,-0.0224740357009523,110.87386018207508,-0.09123191154560573,0.5409033492904777,1385.0,805.0,108.0,0.0,6.0,0.0,0.3984629213809967,1387.5812651255135,804.4570724714582,110.58126512551348,-0.5429275285417816,6.3304234043799,-0.06248113726623217,0.6504588525089217,0.3362789298723377,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,"upper diagonal background fragment, spatially separate from the vehicle shell",false
GM_RM017,GM_RM017:PV002,348,BG_H_FAN_ARC_LEFT,ADDITIONAL_FAN_ARC_SECTION,FIT,980.0,674.0,96,6.186701860770768,-0.0224740357009523,110.87386018207508,-0.09123191154560573,0.5409033492904777,1088.0,674.0,108.0,0.0,6.0,0.0,0.3564200699329376,1091.4736993505426,672.0468176069996,111.47369935054257,-1.9531823930003611,5.97641036764081,-0.17347447770795554,0.4404709610260195,0.175071028930802,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,"left section of the central fan arc, spatially separate from the main arc template",false
GM_RM017,GM_RM017:PV002,349,BG_A_VERTICAL_STRONG_LINE,VERTICAL_STRONG_LINE,FIT,1277.0,875.0,96,6.166016198542707,0.008517723254783505,117.03987638061778,-0.08271418829082222,0.49434923062399383,1391.0,875.0,114.0,0.0,6.0,0.0,0.30467092990875244,1393.9337262951728,874.1634140721101,116.93372629517285,-0.8365859278899279,6.167481287617541,0.05019507358336739,0.6363833693580495,0.17484143420273446,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,bright vertical line above/right of the discovery shell,false
GM_RM017,GM_RM017:PV002,349,BG_B_FAN_ARC_CENTRAL,FAN_ARC,FIT,1105.0,674.0,112,6.166016198542707,0.008517723254783505,117.03987638061778,-0.08271418829082222,0.49434923062399383,1219.0,674.0,114.0,0.0,6.0,0.0,0.2901006042957306,1223.7536043636007,672.8707651592475,118.75360436360074,-1.1292348407524742,6.276728987991859,0.32079309372543463,0.5070357124010721,0.42365922836276576,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,central bright fan arc with adjacent arc texture,false
GM_RM017,GM_RM017:PV002,349,BG_C_ISOLATED_HOTSPOT,ISOLATED_HOTSPOT,FIT,893.0,918.0,88,6.166016198542707,0.008517723254783505,117.03987638061778,-0.08271418829082222,0.49434923062399383,1007.0,918.0,114.0,0.0,6.0,0.0,0.25607550144195557,1011.2733525156506,917.660885951745,118.27335251565057,-0.3391140482550554,6.3613184990473,-0.08028037928828269,0.6260326482042854,0.3701297030129633,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,isolated bright point and short local ridge left of the shell,false
GM_RM017,GM_RM017:PV002,349,BG_D_NEARBY_NONVEHICLE_CURVE,NEARBY_NONVEHICLE_REGION,HOLDOUT,760.0,970.0,104,6.166016198542707,0.008517723254783505,117.03987638061778,-0.08271418829082222,0.49434923062399383,874.0,970.0,114.0,0.0,6.0,0.0,0.24045535922050476,877.9209773827458,968.7549319033211,117.92097738274583,-1.2450680966788923,6.123721605727461,-0.036327157043317015,0.5237816236146684,0.12894455421859072,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,nearby curved response outside the frozen discovery shell,false
GM_RM017,GM_RM017:PV002,349,BG_E_LEFT_ARC_BRANCH,ADDITIONAL_SPATIAL_BACKGROUND_1,HOLDOUT,617.0,770.0,112,6.166016198542707,0.008517723254783505,117.03987638061778,-0.08271418829082222,0.49434923062399383,731.0,770.0,114.0,0.0,6.0,0.0,0.2920362055301666,735.4543305060341,771.5580378267775,118.45433050603413,1.5580378267775359,6.354754573170318,0.30614675003560166,0.5019638400607639,0.4685900551042625,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,left fan-arc branch spatially separated from the vehicle,false
GM_RM017,GM_RM017:PV002,349,BG_F_RIGHT_DIAGONAL_FRAGMENT,ADDITIONAL_SPATIAL_BACKGROUND_2,FIT,1396.0,968.0,112,6.166016198542707,0.008517723254783505,117.03987638061778,-0.08271418829082222,0.49434923062399383,1510.0,968.0,114.0,0.0,6.0,0.0,0.22275422513484955,1514.0307485352532,966.8667233096819,118.03074853525322,-1.1332766903180982,6.401738221818121,0.06533053967130797,0.4980896979570389,0.40701557498863633,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,right diagonal bright background fragment,false
GM_RM017,GM_RM017:PV002,349,BG_G_UPPER_DIAGONAL_FRAGMENT,ADDITIONAL_SPATIAL_BACKGROUND_3,FIT,1277.0,805.0,88,6.166016198542707,0.008517723254783505,117.03987638061778,-0.08271418829082222,0.49434923062399383,1391.0,805.0,114.0,0.0,6.0,0.0,0.32032501697540283,1393.786488906595,804.2669391333908,116.78648890659497,-0.7330608666092076,6.205223781081479,-0.1901333380673762,0.5975663510075322,0.279763268793496,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,"upper diagonal background fragment, spatially separate from the vehicle shell",false
GM_RM017,GM_RM017:PV002,349,BG_H_FAN_ARC_LEFT,ADDITIONAL_FAN_ARC_SECTION,FIT,980.0,674.0,96,6.166016198542707,0.008517723254783505,117.03987638061778,-0.08271418829082222,0.49434923062399383,1094.0,674.0,114.0,0.0,6.0,0.0,0.2942769527435303,1097.165536836415,671.9132974618918,117.16553683641496,-2.0867025381081703,5.691837485872377,-0.1335201451078376,0.2745139382572638,0.33584485147620724,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,"left section of the central fan arc, spatially separate from the main arc template",false
GM_RM017,GM_RM017:PV002,350,BG_A_VERTICAL_STRONG_LINE,VERTICAL_STRONG_LINE,FIT,1277.0,875.0,96,6.188915593966385,-0.01784477358330605,123.22879197458417,-0.10055896187412827,0.5285325956061162,1397.0,875.0,120.0,0.0,6.0,0.0,0.33820971846580505,1400.0865119239604,874.2179490702239,123.08651192396042,-0.7820509297761191,6.152785628787463,0.05453499811385143,0.6815292216423485,0.16222673757201103,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,bright vertical line above/right of the discovery shell,false
GM_RM017,GM_RM017:PV002,350,BG_B_FAN_ARC_CENTRAL,FAN_ARC,FIT,1105.0,674.0,112,6.188915593966385,-0.01784477358330605,123.22879197458417,-0.10055896187412827,0.5285325956061162,1225.0,674.0,120.0,0.0,6.0,0.0,0.2842283248901367,1230.1021583072204,672.8374100907578,125.1021583072204,-1.1625899092422287,6.348553943619699,-0.03335506848974035,0.43377572536468506,0.35014627258732794,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,central bright fan arc with adjacent arc texture,false
GM_RM017,GM_RM017:PV002,350,BG_C_ISOLATED_HOTSPOT,ISOLATED_HOTSPOT,FIT,893.0,918.0,88,6.188915593966385,-0.01784477358330605,123.22879197458417,-0.10055896187412827,0.5285325956061162,1013.0,918.0,120.0,0.0,6.0,0.0,0.26166099309921265,1017.8198058386274,917.7521707580798,124.81980583862742,-0.24782924192015798,6.546453322976895,0.09128480633486902,0.5083838959682135,0.5540254056088808,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,isolated bright point and short local ridge left of the shell,false
GM_RM017,GM_RM017:PV002,350,BG_D_NEARBY_NONVEHICLE_CURVE,NEARBY_NONVEHICLE_REGION,HOLDOUT,760.0,970.0,104,6.188915593966385,-0.01784477358330605,123.22879197458417,-0.10055896187412827,0.5285325956061162,880.0,970.0,120.0,0.0,6.0,0.0,0.25327426195144653,884.2749024972117,968.6908974784131,124.27490249721166,-1.3091025215868513,6.353925114465838,-0.06403442490793765,0.6430306117394007,0.3596712307412796,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,nearby curved response outside the frozen discovery shell,false
GM_RM017,GM_RM017:PV002,350,BG_E_LEFT_ARC_BRANCH,ADDITIONAL_SPATIAL_BACKGROUND_1,HOLDOUT,617.0,770.0,112,6.188915593966385,-0.01784477358330605,123.22879197458417,-0.10055896187412827,0.5285325956061162,737.0,770.0,120.0,0.0,6.0,0.0,0.30916136503219604,741.7095471684449,771.8536722435474,124.70954716844494,1.8536722435474076,6.255216662410852,0.2956344167699143,0.5536512772242228,0.3905576182217194,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,left fan-arc branch spatially separated from the vehicle,false
GM_RM017,GM_RM017:PV002,350,BG_F_RIGHT_DIAGONAL_FRAGMENT,ADDITIONAL_SPATIAL_BACKGROUND_2,FIT,1396.0,968.0,112,6.188915593966385,-0.01784477358330605,123.22879197458417,-0.10055896187412827,0.5285325956061162,1516.0,968.0,120.0,0.0,6.0,0.0,0.2710544168949127,1520.3935512631074,966.7947360916692,124.39355126310738,-1.205263908330835,6.362802727854046,-0.0719872180127723,0.5102447871367136,0.36987562625233256,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,right diagonal bright background fragment,false
GM_RM017,GM_RM017:PV002,350,BG_G_UPPER_DIAGONAL_FRAGMENT,ADDITIONAL_SPATIAL_BACKGROUND_3,FIT,1277.0,805.0,88,6.188915593966385,-0.01784477358330605,123.22879197458417,-0.10055896187412827,0.5285325956061162,1397.0,805.0,120.0,0.0,6.0,0.0,0.30929726362228394,1399.920409591402,804.1887427421071,122.92040959140195,-0.8112572578928621,6.133920684806917,-0.07819639128369715,0.6543544319529592,0.15507877169021753,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,"upper diagonal background fragment, spatially separate from the vehicle shell",false
GM_RM017,GM_RM017:PV002,350,BG_H_FAN_ARC_LEFT,ADDITIONAL_FAN_ARC_SECTION,FIT,980.0,674.0,96,6.188915593966385,-0.01784477358330605,123.22879197458417,-0.10055896187412827,0.5285325956061162,1101.0,674.0,121.0,0.0,7.0,0.0,0.2887084186077118,1103.7991863245481,671.748398805433,123.79918632454815,-2.2516011945670016,6.633649488133216,-0.1648986564588597,0.4826097579465972,0.40175149588643955,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,"left section of the central fan arc, spatially separate from the main arc template",false
