scene,atomic_tracklet_id,frame_start,frame_end,frame_count,observation_count,source_track_ids,detector_sources,entry_boundary_state,exit_boundary_state,split_reason,known_identity_constraints,purity_risk,notes
GM_RM019,GM_RM019:AT0018,98,121,24,24,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]","[""YOLO11l""]",left,right+bottom,tracker_seed_start,[],boundary,seed=YOLO11l:botsort:bs_0066;credible=23;coverage_score=2500
GM_RM019,GM_RM019:AT0168,99,99,1,1,[],"[""YOLO11l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0037,99,141,43,43,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:botsort:bs_0078"",""YOLO11l:bytetrack:bt_0077"",""YOLO11l:bytetrack:bt_0090"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]","[""YOLO26l""]",left,right,tracker_seed_start,[],boundary,seed=YOLO26l:botsort:bs_0065;credible=43;coverage_score=4500
GM_RM019,GM_RM019:AT0169,100,100,1,1,[],"[""YOLO11l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0170,105,105,1,1,[],"[""YOLO11l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0171,106,106,1,1,[],"[""YOLO11l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0172,106,106,1,1,[],"[""YOLO26l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0173,117,117,1,1,[],"[""YOLO11l""]",left,left,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0174,118,118,1,1,[],"[""YOLO11l""]",left,left,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0175,120,120,1,1,"[""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]","[""YOLO11l""]",left,left,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0176,121,121,1,1,"[""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]","[""YOLO11l""]",left,left,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0177,122,122,1,1,"[""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]","[""YOLO11l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0178,123,123,1,1,"[""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]","[""YOLO11l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0020,124,127,4,4,"[""YOLO11l:botsort:bs_0078"",""YOLO11l:bytetrack:bt_0090"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]","[""YOLO11l""]",interior,right,tracker_seed_start,[],boundary,seed=YOLO11l:botsort:bs_0078;credible=3;coverage_score=380
GM_RM019,GM_RM019:AT0019,125,141,17,17,"[""YOLO11l:botsort:bs_0066"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0065"",""YOLO26l:bytetrack:bt_0068""]","[""YOLO11l""]",right+bottom,right,frame_gap_3,[],boundary_or_split,seed=YOLO11l:botsort:bs_0066;credible=17;coverage_score=1900
GM_RM019,GM_RM019:AT0179,136,136,1,1,[],"[""YOLO26l""]",interior,interior,supplement_singleton,[],low,seed=untracked;credible=0;coverage_score=0
