case_id,frame,point_id,point_role,background_subtype,coordinate_family,channel,sar_display_x,sar_display_y,gt_local_x,gt_local_y,optical_proxy_local_x,optical_proxy_local_y,world_stabilized_x,world_stabilized_y,family_transformed_x,family_transformed_y,inverse_recovered_x,inverse_recovered_y,inverse_point_error_px,inside_image,inside_valid_source,raw_gray_value,channel_raw_value,legacy_full_frame_value,valid_fan_per_frame_value,window_frozen_valid_value,local_target_matched_background_value,in_skeleton_mask,in_background_mask,in_unresolved_mask,used_for_statistics,conclusion_ids,experiment_semantics
PV002_337_341,339,optical_proxy_center,coordinate_reference,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,gradient_magnitude_sobel,1109.120919899,1036.047605662,-2.2770801009999104,30.24960566200002,0.0,0.0,1097.0884015121592,1036.0194416179775,1106.8438398399485,1066.297210840833,1109.120919899,1036.047605662,0.0,true,true,41.000000000,38.052597046,,0.418742329,,,false,false,false,false,C02,geometry_only_localization_error
PV002_337_341,339,skeleton_left,skeleton,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,multiscale_laplacian_bright_ridge,977.398,1051.798,-133.9999999999999,46.0,-131.72291989899998,15.750394337999978,965.3654816131592,1051.7698359559774,975.1209199409485,1082.047605178833,977.398,1051.798,0.0,true,true,54.000000000,0.305053711,,0.025973272,,,true,false,false,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,skeleton_mid,skeleton,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,multiscale_laplacian_bright_ridge,1124.7113149462652,1063.798,13.313314946265336,58.0,15.590395047265247,27.75039433799998,1112.6787965594244,1063.7698359559774,1122.4342348872137,1094.047605178833,1124.7113149462652,1063.798,0.0,true,true,50.000000000,1.168594360,,0.099497944,,,true,true,false,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,skeleton_right,skeleton,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,multiscale_laplacian_bright_ridge,1271.398,1049.798,160.0,44.0,162.2770801009999,13.750394337999978,1259.365481613159,1049.7698359559774,1269.1209199409484,1080.047605178833,1271.398,1049.798,0.0,true,true,75.000000000,1.508636475,,0.128450245,,,true,false,true,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,seed_mid,seed,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,multiscale_laplacian_bright_ridge,1124.2780842267819,1063.798,12.880084226781946,58.0,15.157164327781857,27.75039433799998,1112.245565839941,1063.7698359559774,1122.0010041677303,1094.047605178833,1124.2780842267819,1063.798,0.0,true,true,50.000000000,1.168594360,,0.099497944,,,true,true,false,true,C02,geometry_only_localization_error
PV002_337_341,339,background_vertical_line,background,vertical_line,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,multiscale_laplacian_bright_ridge,1121.398,1050.798,10.0,45.0,12.27708010099991,14.750394337999978,1109.365481613159,1050.7698359559774,1119.1209199409484,1081.047605178833,1121.398,1050.798,0.0,true,true,46.000000000,0.343955994,,0.029285539,,,false,true,false,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,background_fan_arc,background,fan_arc,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,multiscale_laplacian_bright_ridge,1114.6949897931902,1057.2550234231915,3.296989793190278,51.45702342319146,5.574069894190188,21.207417761191437,1102.6624714063494,1057.226859379169,1112.4179097341387,1087.5046286020245,1114.6949897931902,1057.2550234231915,0.0,true,true,48.000000000,0.000000000,,0.000000000,,,false,true,false,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,background_clutter,background,clutter,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,multiscale_laplacian_bright_ridge,1299.7711990345065,1032.7259613802617,188.37319903450657,26.92796138026165,190.65027913550648,-3.3216442817383722,1287.7386806476657,1032.697797336239,1297.494118975455,1062.9755665590947,1299.7711990345065,1032.7259613802617,0.0,true,true,48.000000000,0.000000000,,0.000000000,,,false,true,true,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,unresolved_centroid,unresolved,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,multiscale_laplacian_bright_ridge,1268.898,1054.048,157.5,48.25,159.7770801009999,18.00039433799998,1256.865481613159,1054.0198359559774,1266.6209199409484,1084.297605178833,1268.898,1054.048,0.0,true,true,54.000000000,0.000000000,,0.000000000,,,false,false,true,false,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,gt_center,coordinate_reference,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,multiscale_laplacian_bright_ridge,1111.398,1005.798,0.0,0.0,2.2770801009999104,-30.24960566200002,1099.365481613159,1005.7698359559774,1109.1209199409484,1036.047605178833,1111.398,1005.798,0.0,true,true,139.000000000,48.015869141,,1.000000000,,,false,false,false,false,C02,geometry_only_localization_error
PV002_337_341,339,optical_proxy_center,coordinate_reference,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,multiscale_laplacian_bright_ridge,1109.120919899,1036.047605662,-2.2770801009999104,30.24960566200002,0.0,0.0,1097.0884015121592,1036.0194416179775,1106.8438398399485,1066.297210840833,1109.120919899,1036.047605662,0.0,true,true,41.000000000,0.000000000,,0.000000000,,,false,false,false,false,C02,geometry_only_localization_error
PV002_337_341,339,skeleton_left,skeleton,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,structure_tensor_orientation_coherence,977.398,1051.798,-133.9999999999999,46.0,-131.72291989899998,15.750394337999978,965.3654816131592,1051.7698359559774,975.1209199409485,1082.047605178833,977.398,1051.798,0.0,true,true,54.000000000,0.024590913,,0.029386157,,,true,false,false,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,skeleton_mid,skeleton,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,structure_tensor_orientation_coherence,1124.7113149462652,1063.798,13.313314946265336,58.0,15.590395047265247,27.75039433799998,1112.6787965594244,1063.7698359559774,1122.4342348872137,1094.047605178833,1124.7113149462652,1063.798,0.0,true,true,50.000000000,0.032657389,,0.039025601,,,true,true,false,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,skeleton_right,skeleton,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,structure_tensor_orientation_coherence,1271.398,1049.798,160.0,44.0,162.2770801009999,13.750394337999978,1259.365481613159,1049.7698359559774,1269.1209199409484,1080.047605178833,1271.398,1049.798,0.0,true,true,75.000000000,0.348673075,,0.416664541,,,true,false,true,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,seed_mid,seed,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,structure_tensor_orientation_coherence,1124.2780842267819,1063.798,12.880084226781946,58.0,15.157164327781857,27.75039433799998,1112.245565839941,1063.7698359559774,1122.0010041677303,1094.047605178833,1124.2780842267819,1063.798,0.0,true,true,50.000000000,0.032657389,,0.039025601,,,true,true,false,true,C02,geometry_only_localization_error
PV002_337_341,339,background_vertical_line,background,vertical_line,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,structure_tensor_orientation_coherence,1121.398,1050.798,10.0,45.0,12.27708010099991,14.750394337999978,1109.365481613159,1050.7698359559774,1119.1209199409484,1081.047605178833,1121.398,1050.798,0.0,true,true,46.000000000,0.162064716,,0.193667442,,,false,true,false,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,background_fan_arc,background,fan_arc,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,structure_tensor_orientation_coherence,1114.6949897931902,1057.2550234231915,3.296989793190278,51.45702342319146,5.574069894190188,21.207417761191437,1102.6624714063494,1057.226859379169,1112.4179097341387,1087.5046286020245,1114.6949897931902,1057.2550234231915,0.0,true,true,48.000000000,0.195087701,,0.233129919,,,false,true,false,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,background_clutter,background,clutter,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,structure_tensor_orientation_coherence,1299.7711990345065,1032.7259613802617,188.37319903450657,26.92796138026165,190.65027913550648,-3.3216442817383722,1287.7386806476657,1032.697797336239,1297.494118975455,1062.9755665590947,1299.7711990345065,1032.7259613802617,0.0,true,true,48.000000000,0.049276434,,0.058885369,,,false,true,true,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,unresolved_centroid,unresolved,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,structure_tensor_orientation_coherence,1268.898,1054.048,157.5,48.25,159.7770801009999,18.00039433799998,1256.865481613159,1054.0198359559774,1266.6209199409484,1084.297605178833,1268.898,1054.048,0.0,true,true,54.000000000,0.329921246,,0.394256085,,,false,false,true,false,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,gt_center,coordinate_reference,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,structure_tensor_orientation_coherence,1111.398,1005.798,0.0,0.0,2.2770801009999104,-30.24960566200002,1099.365481613159,1005.7698359559774,1109.1209199409484,1036.047605178833,1111.398,1005.798,0.0,true,true,139.000000000,0.203889921,,0.243648589,,,false,false,false,false,C02,geometry_only_localization_error
PV002_337_341,339,optical_proxy_center,coordinate_reference,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,structure_tensor_orientation_coherence,1109.120919899,1036.047605662,-2.2770801009999104,30.24960566200002,0.0,0.0,1097.0884015121592,1036.0194416179775,1106.8438398399485,1066.297210840833,1109.120919899,1036.047605662,0.0,true,true,41.000000000,0.210876450,,0.251997501,,,false,false,false,false,C02,geometry_only_localization_error
PV002_337_341,339,skeleton_left,skeleton,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,radial_gradient_normal_response,977.398,1051.798,-133.9999999999999,46.0,-131.72291989899998,15.750394337999978,965.3654816131592,1051.7698359559774,975.1209199409485,1082.047605178833,977.398,1051.798,0.0,true,true,54.000000000,3.831064224,,0.046478603,,,true,false,false,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,skeleton_mid,skeleton,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,radial_gradient_normal_response,1124.7113149462652,1063.798,13.313314946265336,58.0,15.590395047265247,27.75039433799998,1112.6787965594244,1063.7698359559774,1122.4342348872137,1094.047605178833,1124.7113149462652,1063.798,0.0,true,true,50.000000000,11.465349197,,0.139098004,,,true,true,false,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,skeleton_right,skeleton,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,radial_gradient_normal_response,1271.398,1049.798,160.0,44.0,162.2770801009999,13.750394337999978,1259.365481613159,1049.7698359559774,1269.1209199409484,1080.047605178833,1271.398,1049.798,0.0,true,true,75.000000000,62.904258728,,0.763156652,,,true,false,true,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,seed_mid,seed,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,radial_gradient_normal_response,1124.2780842267819,1063.798,12.880084226781946,58.0,15.157164327781857,27.75039433799998,1112.245565839941,1063.7698359559774,1122.0010041677303,1094.047605178833,1124.2780842267819,1063.798,0.0,true,true,50.000000000,11.465349197,,0.139098004,,,true,true,false,true,C02,geometry_only_localization_error
PV002_337_341,339,background_vertical_line,background,vertical_line,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,radial_gradient_normal_response,1121.398,1050.798,10.0,45.0,12.27708010099991,14.750394337999978,1109.365481613159,1050.7698359559774,1119.1209199409484,1081.047605178833,1121.398,1050.798,0.0,true,true,46.000000000,53.367301941,,0.647453964,,,false,true,false,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,background_fan_arc,background,fan_arc,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,radial_gradient_normal_response,1114.6949897931902,1057.2550234231915,3.296989793190278,51.45702342319146,5.574069894190188,21.207417761191437,1102.6624714063494,1057.226859379169,1112.4179097341387,1087.5046286020245,1114.6949897931902,1057.2550234231915,0.0,true,true,48.000000000,5.153349876,,0.062520616,,,false,true,false,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,background_clutter,background,clutter,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,radial_gradient_normal_response,1299.7711990345065,1032.7259613802617,188.37319903450657,26.92796138026165,190.65027913550648,-3.3216442817383722,1287.7386806476657,1032.697797336239,1297.494118975455,1062.9755665590947,1299.7711990345065,1032.7259613802617,0.0,true,true,48.000000000,11.236871719,,0.136326119,,,false,true,true,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,unresolved_centroid,unresolved,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,radial_gradient_normal_response,1268.898,1054.048,157.5,48.25,159.7770801009999,18.00039433799998,1256.865481613159,1054.0198359559774,1266.6209199409484,1084.297605178833,1268.898,1054.048,0.0,true,true,54.000000000,32.382530212,,0.392865956,,,false,false,true,false,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,gt_center,coordinate_reference,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,radial_gradient_normal_response,1111.398,1005.798,0.0,0.0,2.2770801009999104,-30.24960566200002,1099.365481613159,1005.7698359559774,1109.1209199409484,1036.047605178833,1111.398,1005.798,0.0,true,true,139.000000000,25.983745575,,0.315235704,,,false,false,false,false,C02,geometry_only_localization_error
PV002_337_341,339,optical_proxy_center,coordinate_reference,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,radial_gradient_normal_response,1109.120919899,1036.047605662,-2.2770801009999104,30.24960566200002,0.0,0.0,1097.0884015121592,1036.0194416179775,1106.8438398399485,1066.297210840833,1109.120919899,1036.047605662,0.0,true,true,41.000000000,8.614960670,,0.104516998,,,false,false,false,false,C02,geometry_only_localization_error
PV002_337_341,339,skeleton_left,skeleton,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,tangential_gradient_normal_response,977.398,1051.798,-133.9999999999999,46.0,-131.72291989899998,15.750394337999978,965.3654816131592,1051.7698359559774,975.1209199409485,1082.047605178833,977.398,1051.798,0.0,true,true,54.000000000,29.280078888,,0.502151549,,,true,false,false,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,skeleton_mid,skeleton,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,tangential_gradient_normal_response,1124.7113149462652,1063.798,13.313314946265336,58.0,15.590395047265247,27.75039433799998,1112.6787965594244,1063.7698359559774,1122.4342348872137,1094.047605178833,1124.7113149462652,1063.798,0.0,true,true,50.000000000,17.622306824,,0.302221477,,,true,true,false,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,skeleton_right,skeleton,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,tangential_gradient_normal_response,1271.398,1049.798,160.0,44.0,162.2770801009999,13.750394337999978,1259.365481613159,1049.7698359559774,1269.1209199409484,1080.047605178833,1271.398,1049.798,0.0,true,true,75.000000000,139.474197388,,1.000000000,,,true,false,true,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,seed_mid,seed,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,tangential_gradient_normal_response,1124.2780842267819,1063.798,12.880084226781946,58.0,15.157164327781857,27.75039433799998,1112.245565839941,1063.7698359559774,1122.0010041677303,1094.047605178833,1124.2780842267819,1063.798,0.0,true,true,50.000000000,17.622306824,,0.302221477,,,true,true,false,true,C02,geometry_only_localization_error
PV002_337_341,339,background_vertical_line,background,vertical_line,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,tangential_gradient_normal_response,1121.398,1050.798,10.0,45.0,12.27708010099991,14.750394337999978,1109.365481613159,1050.7698359559774,1119.1209199409484,1081.047605178833,1121.398,1050.798,0.0,true,true,46.000000000,34.927513123,,0.599004686,,,false,true,false,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,background_fan_arc,background,fan_arc,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,tangential_gradient_normal_response,1114.6949897931902,1057.2550234231915,3.296989793190278,51.45702342319146,5.574069894190188,21.207417761191437,1102.6624714063494,1057.226859379169,1112.4179097341387,1087.5046286020245,1114.6949897931902,1057.2550234231915,0.0,true,true,48.000000000,17.130176544,,0.293781489,,,false,true,false,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,background_clutter,background,clutter,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,tangential_gradient_normal_response,1299.7711990345065,1032.7259613802617,188.37319903450657,26.92796138026165,190.65027913550648,-3.3216442817383722,1287.7386806476657,1032.697797336239,1297.494118975455,1062.9755665590947,1299.7711990345065,1032.7259613802617,0.0,true,true,48.000000000,1.932026863,,0.033134144,,,false,true,true,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,unresolved_centroid,unresolved,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,tangential_gradient_normal_response,1268.898,1054.048,157.5,48.25,159.7770801009999,18.00039433799998,1256.865481613159,1054.0198359559774,1266.6209199409484,1084.297605178833,1268.898,1054.048,0.0,true,true,54.000000000,34.660804749,,0.594430685,,,false,false,true,false,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,gt_center,coordinate_reference,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,tangential_gradient_normal_response,1111.398,1005.798,0.0,0.0,2.2770801009999104,-30.24960566200002,1099.365481613159,1005.7698359559774,1109.1209199409484,1036.047605178833,1111.398,1005.798,0.0,true,true,139.000000000,266.984741211,,1.000000000,,,false,false,false,false,C02,geometry_only_localization_error
PV002_337_341,339,optical_proxy_center,coordinate_reference,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,tangential_gradient_normal_response,1109.120919899,1036.047605662,-2.2770801009999104,30.24960566200002,0.0,0.0,1097.0884015121592,1036.0194416179775,1106.8438398399485,1066.297210840833,1109.120919899,1036.047605662,0.0,true,true,41.000000000,37.064571381,,0.635655105,,,false,false,false,false,C02,geometry_only_localization_error
PV002_337_341,339,skeleton_left,skeleton,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,temporal_w2_median,977.398,1051.798,-133.9999999999999,46.0,-131.72291989899998,15.750394337999978,965.3654816131592,1051.7698359559774,975.1209199409485,1082.047605178833,977.398,1051.798,0.0,true,true,54.000000000,48.000000000,,0.813559294,,,true,false,false,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,skeleton_mid,skeleton,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,temporal_w2_median,1124.7113149462652,1063.798,13.313314946265336,58.0,15.590395047265247,27.75039433799998,1112.6787965594244,1063.7698359559774,1122.4342348872137,1094.047605178833,1124.7113149462652,1063.798,0.0,true,true,50.000000000,50.000000000,,0.847457647,,,true,true,false,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,skeleton_right,skeleton,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,temporal_w2_median,1271.398,1049.798,160.0,44.0,162.2770801009999,13.750394337999978,1259.365481613159,1049.7698359559774,1269.1209199409484,1080.047605178833,1271.398,1049.798,0.0,true,true,75.000000000,51.000000000,,0.864406765,,,true,false,true,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,seed_mid,seed,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,temporal_w2_median,1124.2780842267819,1063.798,12.880084226781946,58.0,15.157164327781857,27.75039433799998,1112.245565839941,1063.7698359559774,1122.0010041677303,1094.047605178833,1124.2780842267819,1063.798,0.0,true,true,50.000000000,50.000000000,,0.847457647,,,true,true,false,true,C02,geometry_only_localization_error
PV002_337_341,339,background_vertical_line,background,vertical_line,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,temporal_w2_median,1121.398,1050.798,10.0,45.0,12.27708010099991,14.750394337999978,1109.365481613159,1050.7698359559774,1119.1209199409484,1081.047605178833,1121.398,1050.798,0.0,true,true,46.000000000,46.000000000,,0.779661000,,,false,true,false,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,background_fan_arc,background,fan_arc,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,temporal_w2_median,1114.6949897931902,1057.2550234231915,3.296989793190278,51.45702342319146,5.574069894190188,21.207417761191437,1102.6624714063494,1057.226859379169,1112.4179097341387,1087.5046286020245,1114.6949897931902,1057.2550234231915,0.0,true,true,48.000000000,47.000000000,,0.796610177,,,false,true,false,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,background_clutter,background,clutter,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,temporal_w2_median,1299.7711990345065,1032.7259613802617,188.37319903450657,26.92796138026165,190.65027913550648,-3.3216442817383722,1287.7386806476657,1032.697797336239,1297.494118975455,1062.9755665590947,1299.7711990345065,1032.7259613802617,0.0,true,true,48.000000000,50.000000000,,0.847457647,,,false,true,true,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,unresolved_centroid,unresolved,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,temporal_w2_median,1268.898,1054.048,157.5,48.25,159.7770801009999,18.00039433799998,1256.865481613159,1054.0198359559774,1266.6209199409484,1084.297605178833,1268.898,1054.048,0.0,true,true,54.000000000,57.000000000,,0.966101706,,,false,false,true,false,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,gt_center,coordinate_reference,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,temporal_w2_median,1111.398,1005.798,0.0,0.0,2.2770801009999104,-30.24960566200002,1099.365481613159,1005.7698359559774,1109.1209199409484,1036.047605178833,1111.398,1005.798,0.0,true,true,139.000000000,74.000000000,,1.000000000,,,false,false,false,false,C02,geometry_only_localization_error
PV002_337_341,339,optical_proxy_center,coordinate_reference,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,temporal_w2_median,1109.120919899,1036.047605662,-2.2770801009999104,30.24960566200002,0.0,0.0,1097.0884015121592,1036.0194416179775,1106.8438398399485,1066.297210840833,1109.120919899,1036.047605662,0.0,true,true,41.000000000,46.000000000,,0.779661000,,,false,false,false,false,C02,geometry_only_localization_error
PV002_337_341,339,skeleton_left,skeleton,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,temporal_w2_max,977.398,1051.798,-133.9999999999999,46.0,-131.72291989899998,15.750394337999978,965.3654816131592,1051.7698359559774,975.1209199409485,1082.047605178833,977.398,1051.798,0.0,true,true,54.000000000,54.000000000,,0.739726007,,,true,false,false,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,skeleton_mid,skeleton,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,temporal_w2_max,1124.7113149462652,1063.798,13.313314946265336,58.0,15.590395047265247,27.75039433799998,1112.6787965594244,1063.7698359559774,1122.4342348872137,1094.047605178833,1124.7113149462652,1063.798,0.0,true,true,50.000000000,59.000000000,,0.808219194,,,true,true,false,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,skeleton_right,skeleton,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,temporal_w2_max,1271.398,1049.798,160.0,44.0,162.2770801009999,13.750394337999978,1259.365481613159,1049.7698359559774,1269.1209199409484,1080.047605178833,1271.398,1049.798,0.0,true,true,75.000000000,88.000000000,,1.000000000,,,true,false,true,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,seed_mid,seed,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,temporal_w2_max,1124.2780842267819,1063.798,12.880084226781946,58.0,15.157164327781857,27.75039433799998,1112.245565839941,1063.7698359559774,1122.0010041677303,1094.047605178833,1124.2780842267819,1063.798,0.0,true,true,50.000000000,59.000000000,,0.808219194,,,true,true,false,true,C02,geometry_only_localization_error
PV002_337_341,339,background_vertical_line,background,vertical_line,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,temporal_w2_max,1121.398,1050.798,10.0,45.0,12.27708010099991,14.750394337999978,1109.365481613159,1050.7698359559774,1119.1209199409484,1081.047605178833,1121.398,1050.798,0.0,true,true,46.000000000,53.000000000,,0.726027369,,,false,true,false,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,background_fan_arc,background,fan_arc,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,temporal_w2_max,1114.6949897931902,1057.2550234231915,3.296989793190278,51.45702342319146,5.574069894190188,21.207417761191437,1102.6624714063494,1057.226859379169,1112.4179097341387,1087.5046286020245,1114.6949897931902,1057.2550234231915,0.0,true,true,48.000000000,62.000000000,,0.849315047,,,false,true,false,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,background_clutter,background,clutter,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,temporal_w2_max,1299.7711990345065,1032.7259613802617,188.37319903450657,26.92796138026165,190.65027913550648,-3.3216442817383722,1287.7386806476657,1032.697797336239,1297.494118975455,1062.9755665590947,1299.7711990345065,1032.7259613802617,0.0,true,true,48.000000000,76.000000000,,1.000000000,,,false,true,true,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,unresolved_centroid,unresolved,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,temporal_w2_max,1268.898,1054.048,157.5,48.25,159.7770801009999,18.00039433799998,1256.865481613159,1054.0198359559774,1266.6209199409484,1084.297605178833,1268.898,1054.048,0.0,true,true,54.000000000,68.000000000,,0.931506872,,,false,false,true,false,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,gt_center,coordinate_reference,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,temporal_w2_max,1111.398,1005.798,0.0,0.0,2.2770801009999104,-30.24960566200002,1099.365481613159,1005.7698359559774,1109.1209199409484,1036.047605178833,1111.398,1005.798,0.0,true,true,139.000000000,139.000000000,,1.000000000,,,false,false,false,false,C02,geometry_only_localization_error
PV002_337_341,339,optical_proxy_center,coordinate_reference,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,temporal_w2_max,1109.120919899,1036.047605662,-2.2770801009999104,30.24960566200002,0.0,0.0,1097.0884015121592,1036.0194416179775,1106.8438398399485,1066.297210840833,1109.120919899,1036.047605662,0.0,true,true,41.000000000,58.000000000,,0.794520557,,,false,false,false,false,C02,geometry_only_localization_error
PV002_337_341,339,skeleton_left,skeleton,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,temporal_w2_min,977.398,1051.798,-133.9999999999999,46.0,-131.72291989899998,15.750394337999978,965.3654816131592,1051.7698359559774,975.1209199409485,1082.047605178833,977.398,1051.798,0.0,true,true,54.000000000,39.000000000,,0.812500000,,,true,false,false,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,skeleton_mid,skeleton,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,temporal_w2_min,1124.7113149462652,1063.798,13.313314946265336,58.0,15.590395047265247,27.75039433799998,1112.6787965594244,1063.7698359559774,1122.4342348872137,1094.047605178833,1124.7113149462652,1063.798,0.0,true,true,50.000000000,39.000000000,,0.812500000,,,true,true,false,true,C02;C03;C05;C06,geometry_only_localization_error
PV002_337_341,339,skeleton_right,skeleton,,OPTICAL_PROXY_LOCALIZATION_ERROR_SAMPLING,temporal_w2_min,1271.398,1049.798,160.0,44.0,162.2770801009999,13.750394337999978,1259.365481613159,1049.7698359559774,1269.1209199409484,1080.047605178833,1271.398,1049.798,0.0,true,true,75.000000000,43.000000000,,0.895833313,,,true,false,true,true,C02;C03;C05;C06,geometry_only_localization_error
