scene,global_vehicle_id,frame_index,atomic_tracklet_id,observation_id,selected_detection_source,bbox,lifecycle_state,is_interpolated_gap,source_tracker_ids,incoming_edge_id,transition_evidence_summary,identity_confidence_or_stability,review_flags,notes
GM_RM017,GM_RM017:GV001,135,GM_RM017:AT0005,GM_RM017:YOLO26l:GM_RM017_000135_001,YOLO26l,"[128.297,240.36,320.591,389.335]",active_visible,false,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0006"",""YOLO26l:bytetrack:bt_0006""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV001,136,GM_RM017:AT0005,GM_RM017:YOLO26l:GM_RM017_000136_001,YOLO26l,"[147.684,240.608,330.582,389.041]",active_visible,false,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0006"",""YOLO26l:bytetrack:bt_0006""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV001,137,GM_RM017:AT0005,GM_RM017:YOLO26l:GM_RM017_000137_001,YOLO26l,"[166.647,239.414,343.181,388.356]",active_visible,false,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0006"",""YOLO26l:bytetrack:bt_0006""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV001,138,GM_RM017:AT0005,GM_RM017:YOLO26l:GM_RM017_000138_001,YOLO26l,"[186.049,237.347,356.183,387.126]",active_visible,false,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0006"",""YOLO26l:bytetrack:bt_0006""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV001,139,GM_RM017:AT0005,GM_RM017:YOLO26l:GM_RM017_000139_001,YOLO26l,"[205.527,236.448,372.169,385.767]",active_visible,false,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0006"",""YOLO26l:bytetrack:bt_0006""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV001,140,GM_RM017:AT0005,GM_RM017:YOLO26l:GM_RM017_000140_001,YOLO26l,"[225.31,235.535,386.463,385.019]",active_visible,false,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0006"",""YOLO26l:bytetrack:bt_0006""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV001,141,GM_RM017:AT0005,GM_RM017:YOLO26l:GM_RM017_000141_001,YOLO26l,"[244.791,233.145,401.247,383.318]",active_visible,false,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0006"",""YOLO26l:bytetrack:bt_0006""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV001,142,GM_RM017:AT0005,GM_RM017:YOLO26l:GM_RM017_000142_001,YOLO26l,"[264.926,230.252,415.154,385.603]",active_visible,false,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0006"",""YOLO26l:bytetrack:bt_0006""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV001,143,GM_RM017:AT0005,GM_RM017:YOLO26l:GM_RM017_000143_001,YOLO26l,"[284.491,228.4,430.336,385.218]",active_visible,false,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0006"",""YOLO26l:bytetrack:bt_0006""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV001,144,GM_RM017:AT0005,GM_RM017:YOLO26l:GM_RM017_000144_001,YOLO26l,"[305.919,228.849,445.817,385.283]",active_visible,false,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0006"",""YOLO26l:bytetrack:bt_0006""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV001,145,GM_RM017:AT0005,GM_RM017:YOLO26l:GM_RM017_000145_001,YOLO26l,"[327.124,226.612,461.171,384.118]",active_visible,false,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0006"",""YOLO26l:bytetrack:bt_0006""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV001,146,GM_RM017:AT0005,GM_RM017:YOLO26l:GM_RM017_000146_001,YOLO26l,"[348.481,225.108,475.602,383.616]",active_visible,false,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0006"",""YOLO26l:bytetrack:bt_0006""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV001,147,GM_RM017:AT0005,GM_RM017:YOLO26l:GM_RM017_000147_001,YOLO26l,"[369.53,223.385,495.241,382.516]",active_visible,false,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0006"",""YOLO26l:bytetrack:bt_0006""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV001,148,GM_RM017:AT0005,GM_RM017:YOLO26l:GM_RM017_000148_001,YOLO26l,"[391.319,222.427,516.841,381.491]",active_visible,false,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0006"",""YOLO26l:bytetrack:bt_0006""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV001,149,GM_RM017:AT0005,GM_RM017:YOLO26l:GM_RM017_000149_002,YOLO26l,"[413.676,220.912,540.497,381.583]",active_visible,false,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0006"",""YOLO26l:bytetrack:bt_0006""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV001,150,GM_RM017:AT0005,GM_RM017:YOLO26l:GM_RM017_000150_002,YOLO26l,"[435.852,220.091,562.924,380.951]",active_visible,false,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0006"",""YOLO26l:bytetrack:bt_0006""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV001,151,GM_RM017:AT0005,GM_RM017:YOLO26l:GM_RM017_000151_002,YOLO26l,"[457.398,219.461,586.391,380.569]",active_visible,false,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0006"",""YOLO26l:bytetrack:bt_0006""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV001,152,GM_RM017:AT0005,GM_RM017:YOLO26l:GM_RM017_000152_002,YOLO26l,"[480.041,215.945,610.757,377.808]",active_visible,false,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0006"",""YOLO26l:bytetrack:bt_0006""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV001,153,GM_RM017:AT0005,GM_RM017:YOLO26l:GM_RM017_000153_002,YOLO26l,"[501.542,214.144,635.451,375.567]",active_visible,false,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0006"",""YOLO26l:bytetrack:bt_0006""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV001,154,GM_RM017:AT0005,GM_RM017:YOLO26l:GM_RM017_000154_002,YOLO26l,"[518.455,213.463,661.121,377.363]",active_visible,false,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0006"",""YOLO26l:bytetrack:bt_0006""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV001,155,GM_RM017:AT0005,GM_RM017:YOLO26l:GM_RM017_000155_002,YOLO26l,"[534.818,215.083,687.131,381.293]",active_visible,false,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0006"",""YOLO26l:bytetrack:bt_0006""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV001,156,GM_RM017:AT0005,GM_RM017:YOLO26l:GM_RM017_000156_001,YOLO26l,"[551.893,213.694,713.227,380.789]",active_visible,false,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0006"",""YOLO26l:bytetrack:bt_0006""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV001,157,GM_RM017:AT0005,GM_RM017:YOLO26l:GM_RM017_000157_001,YOLO26l,"[568.346,208.912,739.413,376.899]",active_visible,false,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0006"",""YOLO26l:bytetrack:bt_0006""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV001,158,GM_RM017:AT0005,GM_RM017:YOLO26l:GM_RM017_000158_003,YOLO26l,"[585.85,206.811,765.994,376.631]",active_visible,false,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0006"",""YOLO26l:bytetrack:bt_0006""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV001,159,GM_RM017:AT0005,GM_RM017:YOLO26l:GM_RM017_000159_003,YOLO26l,"[600.85,205.087,794.072,376.417]",active_visible,false,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0006"",""YOLO26l:bytetrack:bt_0006""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV001,160,GM_RM017:AT0005,GM_RM017:YOLO26l:GM_RM017_000160_001,YOLO26l,"[618.65,203.795,799.752,375.442]",active_visible,false,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0006"",""YOLO26l:bytetrack:bt_0006""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV001,161,GM_RM017:AT0005,GM_RM017:YOLO26l:GM_RM017_000161_003,YOLO26l,"[635.612,203.421,799.653,375.006]",active_visible,false,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0006"",""YOLO26l:bytetrack:bt_0006""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV001,162,GM_RM017:AT0005,GM_RM017:YOLO26l:GM_RM017_000162_001,YOLO26l,"[654.231,202.656,799.703,372.904]",active_visible,false,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0006"",""YOLO26l:bytetrack:bt_0006""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV001,163,GM_RM017:AT0005,GM_RM017:YOLO26l:GM_RM017_000163_001,YOLO26l,"[671.422,203.041,799.677,372.826]",active_visible,false,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0006"",""YOLO26l:bytetrack:bt_0006""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV001,164,GM_RM017:AT0005,GM_RM017:YOLO26l:GM_RM017_000164_004,YOLO26l,"[687.757,206.364,799.699,371.781]",exit_or_death,false,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:botsort:bs_0006"",""YOLO26l:bytetrack:bt_0006""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,145,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000145_002,YOLO26l,"[0.175,325.217,97.681,410.929]",birth_or_entry,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,146,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000146_002,YOLO26l,"[0.233,325.135,93.572,409.892]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,147,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000147_002,YOLO26l,"[0.366,321.648,118.6,408.341]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,148,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000148_002,YOLO26l,"[0.396,319.938,145.649,407.364]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,149,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000149_001,YOLO26l,"[0.221,320.017,166.458,407.47]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,150,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000150_001,YOLO26l,"[0.334,318.077,192.738,406.032]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,151,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000151_001,YOLO26l,"[0.554,317.297,215.815,407.035]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,152,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000152_001,YOLO26l,"[0.738,315.724,241.24,405.755]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,153,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000153_001,YOLO26l,"[0.743,314.201,261.216,406.526]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,154,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000154_001,YOLO26l,"[24.574,315.231,284.036,407.678]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,155,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000155_001,YOLO26l,"[45.637,317.618,307.918,410.151]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,156,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000156_002,YOLO26l,"[66.899,316.551,332.061,410.52]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,157,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000157_002,YOLO26l,"[90.797,313.664,354.688,408.835]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,158,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000158_002,YOLO26l,"[112.184,313.331,377.222,409.493]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,159,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000159_002,YOLO26l,"[133.946,312.097,399.578,409.238]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,160,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000160_003,YOLO26l,"[156.409,310.999,422.889,408.405]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,161,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000161_002,YOLO26l,"[178.665,308.999,446.103,407.212]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,162,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000162_003,YOLO26l,"[201.342,307.304,470.062,405.884]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,163,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000163_003,YOLO26l,"[222.421,305.956,494.495,404.519]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,164,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000164_002,YOLO26l,"[244.8,305.438,518.959,404.801]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,165,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000165_002,YOLO26l,"[268.479,304.973,546.083,404.995]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,166,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000166_002,YOLO26l,"[292.087,303.899,572.994,404.172]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,167,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000167_003,YOLO26l,"[316.147,301.637,599.892,402.697]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,168,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000168_002,YOLO26l,"[339.849,300.773,627.309,402.528]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,169,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000169_001,YOLO26l,"[364.161,298.198,656.072,399.949]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,170,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000170_001,YOLO26l,"[390.074,295.933,685.461,399.13]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,171,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000171_001,YOLO26l,"[413.507,293.631,715.589,398.255]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,172,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000172_001,YOLO26l,"[438.971,293.917,745.686,398.819]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,173,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000173_001,YOLO26l,"[463.926,292.296,777.836,397.467]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,174,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000174_002,YOLO26l,"[490.301,289.472,799.298,395.757]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,175,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000175_002,YOLO26l,"[515.66,290.092,799.51,397.295]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,176,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000176_001,YOLO26l,"[540.161,288.245,799.572,394.886]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,177,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000177_001,YOLO26l,"[563.084,285.235,799.344,391.93]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,178,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000178_001,YOLO26l,"[588.581,282.685,799.318,390.755]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,179,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000179_001,YOLO26l,"[614.397,285.324,799.464,392.667]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,180,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000180_001,YOLO26l,"[642.325,288.149,799.539,394.05]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
GM_RM017,GM_RM017:GV002,181,GM_RM017:AT0006,GM_RM017:YOLO26l:GM_RM017_000181_001,YOLO26l,"[667.727,290.37,799.395,392.71]",active_visible,false,"[""YOLO11l:botsort:bs_0008"",""YOLO11l:bytetrack:bt_0008"",""YOLO26l:botsort:bs_0011"",""YOLO26l:bytetrack:bt_0011""]",,birth_or_entry,stable,[],selected from provenance-preserving alternative cluster
